m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
1.096656114882892941e-01,-5.514482346461133111e-02,6.644955666283464124e-02,1.190669285952263151e-01,-9.215395707070407616e-02,7.071816369341032971e-02,1.583228809937868853e-01,-1.185797562472448857e-01,7.627998585159878608e-02,1.752167993528306322e-01,-4.906757963893039476e-02,7.093156601146773099e-02
1.096495113789143494e-01,-5.527181381406738592e-02,6.637117183792086428e-02,1.190477271945005883e-01,-9.229015441865509595e-02,7.056613762642108267e-02,1.582976637781954854e-01,-1.187256976226035710e-01,7.612411030036748960e-02,1.751933710835375801e-01,-4.919959360896348360e-02,7.096574772387538588e-02
1.097106487346594522e-01,-5.514598877468224192e-02,6.638575400295028406e-02,1.191178299162727883e-01,-9.215626624366118902e-02,7.063146283490995270e-02,1.583801859066579776e-01,-1.185820285261388052e-01,7.614807560276698473e-02,1.752654433585506266e-01,-4.906679711915869213e-02,7.081202347116653806e-02
1.097032606371305813e-01,-5.519916980265139606e-02,6.633075200470515964e-02,1.191081422165171932e-01,-9.221273606311708448e-02,7.055281959773603007e-02,1.583658455596233805e-01,-1.186407586738505576e-01,7.609167107321941625e-02,1.752522257339046430e-01,-4.911925670124237669e-02,7.084155705387427948e-02
1.096994469794240895e-01,-5.523885968317105571e-02,6.628640255161993844e-02,1.191049552633390851e-01,-9.225667923568146855e-02,7.046960576199294557e-02,1.583623670270546124e-01,-1.186889511286716159e-01,7.599021720868681662e-02,1.752467854086924848e-01,-4.916074755250478268e-02,7.082319751463107826e-02
1.097249241017547033e-01,-5.518602677843048587e-02,6.630457819544255393e-02,1.191301681793304895e-01,-9.219952589670517284e-02,7.052642689749186178e-02,1.583894914162041756e-01,-1.186288594492049681e-01,7.604751315923537203e-02,1.752766358024459570e-01,-4.910892634982051003e-02,7.077911440162605594e-02
1.097233833643920797e-01,-5.515286780139468104e-02,6.631211964203477527e-02,1.191268508727291037e-01,-9.216189548646670782e-02,7.057690665025841137e-02,1.583848758520083055e-01,-1.185866535278768952e-01,7.612903810902738044e-02,1.752753255077353634e-01,-4.907365076325873737e-02,7.078040031914242802e-02
1.097436840547347248e-01,-5.520523210025535948e-02,6.620404920514516567e-02,1.191488729334517077e-01,-9.221739855118255003e-02,7.043768787239218510e-02,1.584084985996631056e-01,-1.186454519025401388e-01,7.596275033022779899e-02,1.752961096071070646e-01,-4.912767296124491423e-02,7.066749068934932709e-02
1.096831309421350542e-01,-5.528038913764468654e-02,6.626122298428904767e-02,1.190838706901372890e-01,-9.229807454152287594e-02,7.045631525146558993e-02,1.583382924943283476e-01,-1.187341284460016744e-01,7.598007749602088412e-02,1.752321079019565075e-01,-4.921029399791442688e-02,7.078505933033668596e-02
1.097187564444392222e-01,-5.523445826783045243e-02,6.630004750046081252e-02,1.191261738720679059e-01,-9.224905120259570268e-02,7.050743942613936499e-02,1.583864728586145132e-01,-1.186775314169444123e-01,7.602567135339491355e-02,1.752689235053128403e-01,-4.915380861792513489e-02,7.079235524782942490e-02
