T00,T01,T02,T03,T10,T11,T12,T13,T20,T21,T22,T23,T30,T31,T32,T33
9.791780603234793157e-01,1.683210306799778067e-01,1.134828480959945984e-01,3.791293716430663846e-02,1.541602908359467061e-01,-9.802604581204651391e-01,1.237903024264508517e-01,-8.094044494628906128e-02,1.320792599560011715e-01,-1.037181993494189630e-01,-9.857979530376340671e-01,1.647666259765625085e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791751468864956509e-01,1.681767445443492770e-01,1.137216527943304689e-01,3.790864562988281034e-02,1.540676714427174909e-01,-9.803473091101472248e-01,1.232165010731605531e-01,-8.093876647949219127e-02,1.322088663291098032e-01,-1.031297052985123280e-01,-9.858423198204738780e-01,1.647622924804687639e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791852214953634670e-01,1.683036381372673418e-01,1.134468483248263632e-01,3.791240692138671958e-02,1.541553600597642681e-01,-9.802694237603432059e-01,1.237254290976978754e-01,-8.094190216064453547e-02,1.320319164820416558e-01,-1.036616719444790891e-01,-9.858102407663226208e-01,1.647634399414062534e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791741552520086822e-01,1.683186918453286329e-01,1.135200055584600770e-01,3.790604400634765836e-02,1.541864856513060766e-01,-9.802868895506874347e-01,1.235481356295532879e-01,-8.094197845458984963e-02,1.320776337197751837e-01,-1.034718906298527225e-01,-9.858240545454696191e-01,1.647600097656249929e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791968479963097938e-01,1.683982678353983520e-01,1.132058137382052215e-01,3.791418075561523576e-02,1.541776933491810220e-01,-9.801733750947847490e-01,1.244563924787492892e-01,-8.094312286376953436e-02,1.319195654465920298e-01,-1.044134959923094241e-01,-9.857459358815769956e-01,1.647620971679687463e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791888346851088665e-01,1.683162577574590368e-01,1.133969285410469929e-01,3.791247177124023454e-02,1.541220689964596657e-01,-9.802263463983628133e-01,1.241076052253358014e-01,-8.093363952636718761e-02,1.320439846273552820e-01,-1.040478120915662302e-01,-9.857679437487755214e-01,1.647601318359374956e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791930317005042017e-01,1.683035518194662128e-01,1.133795445136712293e-01,3.791563796997070301e-02,1.541492607616891108e-01,-9.802580288667188668e-01,1.238232702239763922e-01,-8.093384552001953169e-02,1.319811049953745485e-01,-1.037695103934067747e-01,-9.858056992313002365e-01,1.647649780273437559e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791437114277294906e-01,1.684073676669710640e-01,1.136510047778420962e-01,3.791959381103515714e-02,1.541874485443054388e-01,-9.802170189078454055e-01,1.241000666994749591e-01,-8.094181823730468850e-02,1.323020146593717750e-01,-1.039882414453605353e-01,-9.857396322346854145e-01,1.647605957031250012e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.792181171571231468e-01,1.683189892954390365e-01,1.131397227936373762e-01,3.791049957275390708e-02,1.541990924701475696e-01,-9.802587927653617639e-01,1.237551578221236098e-01,-8.093689727783202892e-02,1.317365511642160369e-01,-1.037372500539595205e-01,-9.858418047732609990e-01,1.647661132812499929e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791934098247331297e-01,1.683203625704887962e-01,1.133513197980127174e-01,3.790897750854492487e-02,1.541461782102001854e-01,-9.802369038058990069e-01,1.239942263180583287e-01,-8.093463134765625788e-02,1.319818998916190977e-01,-1.039416565250133456e-01,-9.857874568789332104e-01,1.647624755859375068e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
