m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
-9.551073455810546453e-02,-1.549845886230468706e-01,1.386894165039062488e+00,-1.406953887939453030e-01,-1.089512176513671854e-01,1.387254516601562626e+00,-3.150745582580566362e-02,-9.860558319091797252e-02,1.398482788085937623e+00,-1.032403717041015662e-01,-8.492285156249999856e-02,1.396369140625000060e+00
-9.551617431640625766e-02,-1.549899749755859479e-01,1.386892211914062534e+00,-1.406986541748046771e-01,-1.089663009643554725e-01,1.387263549804687468e+00,-3.151435661315918346e-02,-9.862049865722656572e-02,1.398513061523437573e+00,-1.032267532348632860e-01,-8.493688964843749967e-02,1.396326171874999966e+00
-9.552354431152343395e-02,-1.550010833740234351e-01,1.386935791015625030e+00,-1.407072753906249973e-01,-1.089719848632812460e-01,1.387285888671875078e+00,-3.153384971618652249e-02,-9.863089752197265470e-02,1.398570068359374918e+00,-1.032492980957031292e-01,-8.493959045410157116e-02,1.396404174804687592e+00
-9.552835083007812922e-02,-1.549870910644531308e-01,1.386929809570312422e+00,-1.407208099365234444e-01,-1.089650421142578096e-01,1.387309570312500018e+00,-3.152399826049804427e-02,-9.861565399169922030e-02,1.398511596679687496e+00,-1.032510147094726632e-01,-8.493596649169922463e-02,1.396387207031249966e+00
-9.552959442138672652e-02,-1.549939575195312669e-01,1.386921508789062507e+00,-1.407229461669921855e-01,-1.089623260498046864e-01,1.387307861328125114e+00,-3.151972961425781455e-02,-9.861825561523437922e-02,1.398544677734375075e+00,-1.032551345825195310e-01,-8.493114471435546375e-02,1.396406738281249948e+00
-9.553022003173827770e-02,-1.549857482910156348e-01,1.386925048828125062e+00,-1.407216796874999898e-01,-1.089578094482421960e-01,1.387316406250000078e+00,-3.151825714111328169e-02,-9.860656738281249611e-02,1.398504272460937559e+00,-1.032496948242187518e-01,-8.492523193359374778e-02,1.396392333984375123e+00
-9.552727508544922586e-02,-1.549869232177734368e-01,1.386935058593750103e+00,-1.407236785888671959e-01,-1.089626312255859431e-01,1.387319946289062633e+00,-3.151547622680664351e-02,-9.860662078857422574e-02,1.398553955078124966e+00,-1.032441406250000082e-01,-8.492668151855468917e-02,1.396390014648437594e+00
-9.552587127685546742e-02,-1.549939117431640700e-01,1.386919311523437504e+00,-1.407131042480468663e-01,-1.089689483642578144e-01,1.387310424804687470e+00,-3.151788330078125061e-02,-9.861734771728515592e-02,1.398537841796875014e+00,-1.032490997314453179e-01,-8.493272399902343506e-02,1.396438842773437550e+00
-9.552905273437500844e-02,-1.549777526855468657e-01,1.386907226562499984e+00,-1.407088928222656188e-01,-1.089425277709960976e-01,1.387229125976562560e+00,-3.151868247985840227e-02,-9.859996032714843373e-02,1.398518920898437434e+00,-1.032452774047851601e-01,-8.491357421874999589e-02,1.396351684570312557e+00
-9.552798461914062400e-02,-1.549988098144531312e-01,1.386944458007812520e+00,-1.407134246826171886e-01,-1.089678421020507798e-01,1.387281860351562424e+00,-3.151190757751464594e-02,-9.861494445800780828e-02,1.398467773437499950e+00,-1.032455139160156216e-01,-8.493290710449219461e-02,1.396387207031249966e+00
