m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
4.669841234748717956e-02,-3.475579203045983112e-01,1.933119541399727359e-01,6.608028513074239163e-02,-3.794739613856806804e-01,2.023668461174986943e-01,1.111807202828166141e-01,-3.929262933146897563e-01,2.098013630030497734e-01,1.079676099280713619e-01,-3.230670260956381989e-01,1.938228939086958369e-01
4.651856856046715505e-02,-3.477779389565670010e-01,1.931044316454561538e-01,6.589235805198422058e-02,-3.797021394518985682e-01,2.021478515225019479e-01,1.109868217081304703e-01,-3.931627303265776141e-01,2.096036122097320320e-01,1.077886816698098854e-01,-3.232907207530594240e-01,1.936779427548136479e-01
4.664612509331121648e-02,-3.477477849359125739e-01,1.931274938010121289e-01,6.602752843002010485e-02,-3.796748725148051951e-01,2.021443681502431144e-01,1.111289370165397250e-01,-3.931393851517746563e-01,2.095508767418088891e-01,1.079180978108869315e-01,-3.232639280466956810e-01,1.936428983949051441e-01
4.659727333670757310e-02,-3.476929166613688116e-01,1.931818221226934418e-01,6.597536817732282954e-02,-3.796182217258817770e-01,2.022121087452869448e-01,1.110740122371285943e-01,-3.930811658462663449e-01,2.096382764066438420e-01,1.078689602241536122e-01,-3.232087427428202986e-01,1.937158111332951960e-01
4.655998638344729240e-02,-3.476504078837859835e-01,1.933147362904847344e-01,6.593677343376092015e-02,-3.795697484174781478e-01,2.023688824733826386e-01,1.110342539392582262e-01,-3.930275871577197933e-01,2.098113521612063048e-01,1.078314143468061259e-01,-3.231654681461372247e-01,1.938432929525754911e-01
4.655687092721357695e-02,-3.478012728987141533e-01,1.930558114412782300e-01,6.593362359896537406e-02,-3.797246118833217943e-01,2.020959233638087715e-01,1.110290526307569914e-01,-3.931811473898219056e-01,2.095531654248647957e-01,1.078241255667276716e-01,-3.233071033682612949e-01,1.936377897233266254e-01
4.667302622952072128e-02,-3.474228179833426799e-01,1.937083633365414559e-01,6.605430686337344925e-02,-3.793336040577351409e-01,2.027830221569323355e-01,1.111564260494733308e-01,-3.927866196934957088e-01,2.102060769043430366e-01,1.079466647949280655e-01,-3.229419324412592940e-01,1.941633257543703694e-01
4.653032186722076691e-02,-3.476687171843634849e-01,1.932922143035761264e-01,6.590777736371532247e-02,-3.795918650638471226e-01,2.023314945595634795e-01,1.110044032213874932e-01,-3.930496410080351333e-01,2.097792545882836424e-01,1.077988939654030698e-01,-3.231774178137395981e-01,1.938560041214288654e-01
4.663354638402011920e-02,-3.478276809772944400e-01,1.929634798437837861e-01,6.601295411060120744e-02,-3.797583905926044667e-01,2.019718137202544395e-01,1.111122116274554650e-01,-3.932247189646828067e-01,2.093881132125925970e-01,1.079043497067083551e-01,-3.233416407057674302e-01,1.935130458398354736e-01
4.675985986597385596e-02,-3.476498303823699065e-01,1.932272544047964613e-01,6.614433344601412801e-02,-3.795714043645063152e-01,2.022570405666057614e-01,1.112480409061800818e-01,-3.930308874278135578e-01,2.096586900836087120e-01,1.080315482298455643e-01,-3.231646260786866787e-01,1.937115126188524994e-01
4.675017871669405467e-02,-3.477989175862781224e-01,1.930320272821482719e-01,6.613540333448499065e-02,-3.797229976816658970e-01,2.020513352479153535e-01,1.112384316482040170e-01,-3.931815666337695747e-01,2.094587832058537047e-01,1.080192379023445920e-01,-3.233077277467103494e-01,1.935453863357394499e-01
4.664885611525227543e-02,-3.478378071908618807e-01,1.929740827078773036e-01,6.602836793615574074e-02,-3.797601068509796618e-01,2.020119500223158671e-01,1.111270883298697137e-01,-3.932180972516729489e-01,2.094466282117662947e-01,1.079183817013645991e-01,-3.233483379580249784e-01,1.935132134128685621e-01
4.645820758060453803e-02,-3.477865942461280113e-01,1.930904532690351227e-01,6.583185566442191494e-02,-3.797101349943117210e-01,2.021365046520278985e-01,1.109238019407594866e-01,-3.931647681591892707e-01,2.096181992439434261e-01,1.077233619323063329e-01,-3.232881724494394149e-01,1.937131269428720159e-01
4.652042440152956426e-02,-3.476962400061043290e-01,1.932517829761787598e-01,6.589409688201532111e-02,-3.796216117038661020e-01,2.022913181511152847e-01,1.109906275046996238e-01,-3.930880843257409385e-01,2.097239198139133065e-01,1.077949905036436895e-01,-3.232192318598210434e-01,1.937839032396793948e-01
4.665782090080371203e-02,-3.478624446537474935e-01,1.928930805642674051e-01,6.603747536343426705e-02,-3.797913916120985167e-01,2.019071295235387309e-01,1.111381590762260674e-01,-3.932590591727830875e-01,2.093123159269882905e-01,1.079311609031197439e-01,-3.233820497542820305e-01,1.934103825043426983e-01
4.660004778057248026e-02,-3.476938409150193698e-01,1.932337145030005587e-01,6.597834191255375069e-02,-3.796160229688422261e-01,2.022746076589503894e-01,1.110774955441395789e-01,-3.930771898835490052e-01,2.097009023989439558e-01,1.078724591548882589e-01,-3.232111132333310155e-01,1.937506094742580398e-01
4.665657052815172512e-02,-3.477711928229651472e-01,1.930629112271401993e-01,6.603496849502865640e-02,-3.796926999487107435e-01,2.021059646195849657e-01,1.111328750233667173e-01,-3.931502717198397945e-01,2.095463352650856204e-01,1.079262408050389865e-01,-3.232821573567367102e-01,1.936052919658518001e-01
4.658664759766610597e-02,-3.476839490993176573e-01,1.932327684900396192e-01,6.596382189564134468e-02,-3.796024726701717755e-01,2.022889657539582720e-01,1.110599613202902375e-01,-3.930558611376519518e-01,2.097475899093863561e-01,1.078546769438641639e-01,-3.231911709530659871e-01,1.937912749647663080e-01
4.658197746950864387e-02,-3.476018019917275770e-01,1.933523290789737614e-01,6.595918167904547824e-02,-3.795185141327437894e-01,2.024148443330136549e-01,1.110540928350901707e-01,-3.929675706289481041e-01,2.098886916519368262e-01,1.078474255149033390e-01,-3.231030566420987071e-01,1.939318830984440856e-01
4.660843833416888904e-02,-3.476265897322750043e-01,1.933409770935789473e-01,6.598729383721436970e-02,-3.795503120792582674e-01,2.023752258451408104e-01,1.110867372031881933e-01,-3.930123524492109555e-01,2.097981769909666450e-01,1.078805284601236786e-01,-3.231431424125891794e-01,1.938618510816433327e-01
4.666344657904820253e-02,-3.476688213650059311e-01,1.932420397025426118e-01,6.604429803390404752e-02,-3.795896056971623245e-01,2.022823861618915087e-01,1.111445425921284980e-01,-3.930473156561410386e-01,2.097083211201702102e-01,1.079339224616661375e-01,-3.231812535504531292e-01,1.937590874910620209e-01
4.657705728879425744e-02,-3.478128349254427931e-01,1.929999171611047060e-01,6.595368518547622960e-02,-3.797396271770218101e-01,2.020280934707658904e-01,1.110505880037367388e-01,-3.932025807896525893e-01,2.094648106753363159e-01,1.078475546502540849e-01,-3.233262470131559319e-01,1.935591096714207038e-01
4.663304876705293839e-02,-3.478217407990853438e-01,1.929840880580265816e-01,6.601246252054862595e-02,-3.797467423481347693e-01,2.020126171887490774e-01,1.111111807357816200e-01,-3.932071345733180734e-01,2.094429592430203102e-01,1.079027303347039196e-01,-3.233328022272194402e-01,1.935295594068875968e-01
4.669750430602698232e-02,-3.477500036699068819e-01,1.930810224545579934e-01,6.608019808222320712e-02,-3.796722558062268216e-01,2.021122316827683452e-01,1.111822350669477572e-01,-3.931318113875663656e-01,2.095239217692198841e-01,1.079686609938146358e-01,-3.232638391784757315e-01,1.935836529446336995e-01
4.665684800293000423e-02,-3.476574464167832001e-01,1.932273332904826113e-01,6.603847377759217152e-02,-3.795759860551885523e-01,2.022739431131062859e-01,1.111371384081668023e-01,-3.930267980272670880e-01,2.097219383055711206e-01,1.079227994444544869e-01,-3.231593299474387337e-01,1.937796141878529999e-01
4.673749585962772707e-02,-3.477284843400778036e-01,1.931226040304432068e-01,6.612023404105862867e-02,-3.796542414061078730e-01,2.021413199008551542e-01,1.112246190275583968e-01,-3.931219867668871992e-01,2.095237867272659038e-01,1.080134208240908361e-01,-3.232534696355146009e-01,1.935854276807710550e-01
4.668634057986231073e-02,-3.477719101654415113e-01,1.930704147729749298e-01,6.606736760732269398e-02,-3.796988021781114164e-01,2.020887903125304919e-01,1.111692659480706946e-01,-3.931649832524531929e-01,2.094892808293887243e-01,1.079599388121557785e-01,-3.232918131546206331e-01,1.935709552595339944e-01
4.678082383892321477e-02,-3.476912215552999119e-01,1.931979465302363919e-01,6.616719838837818723e-02,-3.796145581634218780e-01,2.022174144321179923e-01,1.112740097043179166e-01,-3.930790555257595020e-01,2.095909760033025648e-01,1.080558008484960586e-01,-3.232134710891170215e-01,1.936411793832656936e-01
4.650108584427785352e-02,-3.477919861796313072e-01,1.930610723720364574e-01,6.587548144721176724e-02,-3.797198844024062270e-01,2.020901282306205859e-01,1.109708858006241278e-01,-3.931845226570293006e-01,2.095328796997086018e-01,1.077721466021487884e-01,-3.233070617795872348e-01,1.936312666370179347e-01
4.656572016681921611e-02,-3.475918848657982840e-01,1.934549630944283061e-01,6.594211953071903165e-02,-3.795124042745349202e-01,2.025057822820719722e-01,1.110396910309076196e-01,-3.929721472267618254e-01,2.099442559831474764e-01,1.078379701285412939e-01,-3.231089420373520760e-01,1.939807252627951117e-01
4.666593757160789752e-02,-3.478682227214220934e-01,1.928793150445106963e-01,6.604611805604529429e-02,-3.797982352650119964e-01,2.018884572321505977e-01,1.111469810152676263e-01,-3.932662002595319062e-01,2.092920108245862054e-01,1.079387863734158348e-01,-3.233866973749911500e-01,1.934012797878057743e-01
4.675212102563423150e-02,-3.476859298380762797e-01,1.931567794796807680e-01,6.613609448375989963e-02,-3.796089174329213556e-01,2.021826409673361247e-01,1.112402023560156439e-01,-3.930714234315422773e-01,2.095763485515760305e-01,1.080254533064208267e-01,-3.232046448321559962e-01,1.936310857495300297e-01
4.663453439495293673e-02,-3.478161276829037640e-01,1.929357679545038173e-01,6.601392116943308186e-02,-3.797479890390805246e-01,2.019400634947057238e-01,1.111131925515877195e-01,-3.932153364096057091e-01,2.093544280768266375e-01,1.079054005891588036e-01,-3.233303036527793717e-01,1.934879528401228788e-01
4.671445328948105324e-02,-3.476981299998335717e-01,1.931549187151999636e-01,6.609609185565723521e-02,-3.796202400747520911e-01,2.021888942772206155e-01,1.111977913722701911e-01,-3.930808906511524259e-01,2.096006493547608318e-01,1.079866409069456662e-01,-3.232144555523167040e-01,1.936531564984191600e-01
4.664073805030176378e-02,-3.478727835125390300e-01,1.928584472385941884e-01,6.601911361683875101e-02,-3.797987320000905109e-01,2.018858562341334373e-01,1.111181344123473025e-01,-3.932625379256179943e-01,2.093081725735420340e-01,1.079127422971090516e-01,-3.233893335334623309e-01,1.933892046894906125e-01
