T00,T01,T02,T03,T10,T11,T12,T13,T20,T21,T22,T23,T30,T31,T32,T33
9.792201788961735209e-01,1.683209932951521548e-01,1.131188952327575464e-01,3.789661788940430071e-02,1.541810247348017748e-01,-9.802405815586009430e-01,1.239218054959754095e-01,-8.094180297851562289e-02,1.317423730402359217e-01,-1.039059453630506030e-01,-9.858232608657285789e-01,1.647543457031249936e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791380079909447476e-01,1.682493659239080175e-01,1.139338061056846263e-01,3.788958358764648454e-02,1.541121959922192308e-01,-9.803347251330284395e-01,1.232609335710447701e-01,-8.096073913574218517e-02,1.324318404084933176e-01,-1.031308759031581562e-01,-9.858122691879357413e-01,1.647627197265625121e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.792577576939760498e-01,1.682460319315006725e-01,1.129049012907351879e-01,3.789712524414062811e-02,1.542029529025862322e-01,-9.803074823900781443e-01,1.233640518390561464e-01,-8.095002746582032060e-02,1.314370317387340559e-01,-1.033949356077511622e-01,-9.859177419939151310e-01,1.647597412109375048e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.792218884065638784e-01,1.683455559034801319e-01,1.130675332402335115e-01,3.790097808837891019e-02,1.541497725677562769e-01,-9.801874328859839780e-01,1.243802397074952604e-01,-8.093383789062499889e-02,1.317662357464615408e-01,-1.043665186730553807e-01,-9.857714181783091556e-01,1.647595336914062569e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791681708842332466e-01,1.684858045136517768e-01,1.133235492058590477e-01,3.789704895019531394e-02,1.541539738688937622e-01,-9.800831597782284632e-01,1.251940584035522719e-01,-8.094008636474608887e-02,1.321599238334134896e-01,-1.051167617295698520e-01,-9.856389911807645898e-01,1.647633056640624982e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791341936987200123e-01,1.683394448997703186e-01,1.138334837418031181e-01,3.789763641357422191e-02,1.541193116084502157e-01,-9.802457476406337689e-01,1.239577025512847847e-01,-8.095367431640625167e-02,1.324517592155558254e-01,-1.038272869880195598e-01,-9.857364891072118995e-01,1.647691894531249979e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.792558361597881733e-01,1.682929076971410309e-01,1.128516927911876466e-01,3.790157318115234403e-02,1.541845646442125128e-01,-9.802433010003216429e-01,1.238958872177288312e-01,-8.095384979248046453e-02,1.314729149766965532e-01,-1.039257815117841238e-01,-9.858571420670928509e-01,1.647643676757812425e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.792146940146410072e-01,1.683355799169978240e-01,1.131446665107167932e-01,3.789888000488281228e-02,1.541964648196267329e-01,-9.802415170642057030e-01,1.238951914353193101e-01,-8.094549560546875078e-02,1.317650684473805622e-01,-1.038734843820734027e-01,-9.858236485190364773e-01,1.647658569335937573e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791988462449238151e-01,1.682769040189045218e-01,1.133688805908507347e-01,3.789827346801757924e-02,1.541571608516650038e-01,-9.802883255249127403e-01,1.235733328745196591e-01,-8.094836425781250233e-02,1.319287279964605208e-01,-1.035262402165525730e-01,-9.858382871018253057e-01,1.647634277343750009e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.792511958673836281e-01,1.683662080774308567e-01,1.127826022484242352e-01,3.789590835571288868e-02,1.542572262302078778e-01,-9.802242789744263218e-01,1.239559238795326090e-01,-8.095598602294921953e-02,1.314222338421527358e-01,-1.039864553040119599e-01,-9.858575016528733359e-01,1.647626342773437447e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
