T00,T01,T02,T03,T10,T11,T12,T13,T20,T21,T22,T23,T30,T31,T32,T33
9.791673686009281230e-01,1.682912525055393071e-01,1.136191823472199602e-01,3.789891815185546936e-02,1.541504912009456774e-01,-9.802943336346574554e-01,1.235339852279127293e-01,-8.094489288330078414e-02,1.321699297481888358e-01,-1.034459944797274655e-01,-9.858144023579991089e-01,1.647611816406250096e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.792719842983007572e-01,1.683122091736688197e-01,1.126826562144655069e-01,3.789089965820312267e-02,1.542376398275418781e-01,-9.802500484657540314e-01,1.237763828172249447e-01,-8.094077301025390248e-02,1.312902556509726038e-01,-1.038308370666725378e-01,-9.858914879666708098e-01,1.647635009765624936e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791939611095787921e-01,1.682570102657872935e-01,1.134405792604711027e-01,3.789871597290039168e-02,1.541654907695088339e-01,-9.803206736134619792e-01,1.233060353017818578e-01,-8.093654632568358931e-02,1.319552499233318243e-01,-1.032519025610014463e-01,-9.858635081162119285e-01,1.647635131835937461e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791897280274580728e-01,1.683464377953576285e-01,1.133444017458580672e-01,3.789517593383789212e-02,1.541886000139123802e-01,-9.802449546069146313e-01,1.238777808706534311e-01,-8.093903350830078391e-02,1.319596610758849431e-01,-1.038234359347718905e-01,-9.858028920628280067e-01,1.647640380859375142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.792357887300877639e-01,1.682572670740164478e-01,1.130785662579177203e-01,3.789804840087891008e-02,1.541907201713738629e-01,-9.803044565906862129e-01,1.234033800245063067e-01,-8.092993927001952692e-02,1.316149379181416335e-01,-1.034053406030014249e-01,-9.858929169294103900e-01,1.647597900390624925e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791511071974654534e-01,1.682816894012054421e-01,1.137733812728349697e-01,3.790104293823242515e-02,1.541374028782054040e-01,-9.803082958178355177e-01,1.234394838967371177e-01,-8.092275238037109630e-02,1.323055943939615009e-01,-1.033291738233072243e-01,-9.858084558011528387e-01,1.647591430664062440e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791416038239496578e-01,1.684934540293591410e-01,1.135415149199629770e-01,3.790734100341797141e-02,1.541771108746526064e-01,-9.801163337540398368e-01,1.249055274632995677e-01,-8.093531799316405762e-02,1.323296570818840168e-01,-1.047946957522003647e-01,-9.856505129095175510e-01,1.647607177734375039e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791292059945625459e-01,1.684117218969364005e-01,1.137694594175714113e-01,3.791838073730469105e-02,1.541704949352920295e-01,-9.802113865756224564e-01,1.241655995793644190e-01,-8.093954467773437078e-02,1.324290619911829558e-01,-1.040342710610542704e-01,-9.857177151623738309e-01,1.647565429687499972e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.792095588893898750e-01,1.683153531211615817e-01,1.132191754224755598e-01,3.788963317871094083e-02,1.541444049531642824e-01,-9.802270529075538530e-01,1.240742808554877591e-01,-8.093543243408203580e-02,1.318641050524421710e-01,-1.040426194012350064e-01,-9.857925700403955549e-01,1.647670166015624993e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791358589936191015e-01,1.683976790303240156e-01,1.137329825953216772e-01,3.790090560913086243e-02,1.541721211306708861e-01,-9.802222850691811873e-01,1.240775117409387840e-01,-8.093213653564453047e-02,1.323779690843514822e-01,-1.039542858710165441e-01,-9.857330164654877214e-01,1.647601440429687480e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
