T00,T01,T02,T03,T10,T11,T12,T13,T20,T21,T22,T23,T30,T31,T32,T33
2.043889634339720596e-01,9.749079999061658341e-01,-8.820171962805553600e-02,2.621708960673472255e-01,-9.452088662352999826e-01,2.199860327724558751e-01,2.412184581975742592e-01,3.108191998958137470e-02,2.545689510065305416e-01,3.406665677749505516e-02,9.664544024833447988e-01,-2.843747053286471704e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.043603857941184709e-01,9.749254855348676863e-01,-8.807457279307008557e-02,2.621828446889467035e-01,-9.453303686666303385e-01,2.199114861146090338e-01,2.408099506903253750e-01,3.109919702594765578e-02,2.541403682902263483e-01,3.404755394249139866e-02,9.665678648061093448e-01,-2.836196924523481933e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.041395187988865878e-01,9.749991983338264223e-01,-8.777026895797380990e-02,2.621996412241509034e-01,-9.449462286059511218e-01,2.196793726411165881e-01,2.425233973854795944e-01,3.104771725999888599e-02,2.557414356492683782e-01,3.342957499582435710e-02,9.661670567803737342e-01,-2.821430561839211038e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.043281206848534537e-01,9.749793212806014964e-01,-8.755193985637468868e-02,2.621879248653239403e-01,-9.448938641582689257e-01,2.198091231508341736e-01,2.426098408055960554e-01,3.107530643636438605e-02,2.557842930546190274e-01,3.315527793398330425e-02,9.661651634020291812e-01,-2.837785099970946412e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.041567005745859587e-01,9.749895800779480037e-01,-8.783712398482591832e-02,2.621844677183489125e-01,-9.447535919344005606e-01,2.197372809760307910e-01,2.432204306309591890e-01,3.104506673853710264e-02,2.564384763204367035e-01,3.332935775990500393e-02,9.659857461545513502e-01,-2.839195023158636033e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.046418753990701944e-01,9.749779685653688910e-01,-8.683123657589097988e-02,2.621494311179352055e-01,-9.449354486020259403e-01,2.199195437742141879e-01,2.423476681163443947e-01,3.105556967808345559e-02,2.553795230797484273e-01,3.245543218458803170e-02,9.662959919782717622e-01,-2.855793615550639153e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.045754618636453914e-01,9.750044431441580173e-01,-8.669034693913070522e-02,2.621687742656758635e-01,-9.448842971561384196e-01,2.198285157634061182e-01,2.426295296228566656e-01,3.107733778509808031e-02,2.556218797189061531e-01,3.227629945344734352e-02,9.662379081274781178e-01,-2.848333728476970528e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.043146061334117358e-01,9.749334992943851086e-01,-8.809207497927216968e-02,2.621796739035150425e-01,-9.451636550430345673e-01,2.198950739795437204e-01,2.414784081967212837e-01,3.108310658161073103e-02,2.547964028518460156e-01,3.392386170729760897e-02,9.663994850477848342e-01,-2.832746083475590204e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.041981852197798375e-01,9.749117755000987762e-01,-8.860096581975873686e-02,2.621883315129064362e-01,-9.448248783913500981e-01,2.199572356978026777e-01,2.427442350231049650e-01,3.104354646428023057e-02,2.561426366806580646e-01,3.414446449172794940e-02,9.660357680846263229e-01,-2.827988245425072655e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.040388041720266332e-01,9.749149132492643810e-01,-8.893299902864222617e-02,2.621875078456604724e-01,-9.453765421139322944e-01,2.198152282206768393e-01,2.407165533630704068e-01,3.111864945772166435e-02,2.542269852174499634e-01,3.495965340890676287e-02,9.665125258478420855e-01,-2.807208364571023296e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.045386872341818374e-01,9.749804693007695366e-01,-8.704602177336311086e-02,2.621624549688832961e-01,-9.449691404384923388e-01,2.198715830879096056e-01,2.422597997385318447e-01,3.106916766970346799e-02,2.553375198505982158e-01,3.270430296563013595e-02,9.662987009843683195e-01,-2.845913961777202239e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.046203517014981710e-01,9.750281709328014745e-01,-8.631672814113909575e-02,2.621810345371704543e-01,-9.450965759057867732e-01,2.197511511639630433e-01,2.418716473116907795e-01,3.107895252856723856e-02,2.547998702525435810e-01,3.208578267004233431e-02,9.664613435982518652e-01,-2.841867235788786417e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.041337838081153100e-01,9.749423389112893412e-01,-8.841286165692520405e-02,2.621951257632341159e-01,-9.451587193389355823e-01,2.198053586615610344e-01,2.415793856297465958e-01,3.107360141359580274e-02,2.549595920254128512e-01,3.424967301810991072e-02,9.663449520395850367e-01,-2.822959891030474289e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.044845204139703054e-01,9.749181860931206423e-01,-8.786700937193549221e-02,2.621936839991979018e-01,-9.456352433519603640e-01,2.199359953308532289e-01,2.395874464334585008e-01,3.109082835986184956e-02,2.529032768505521389e-01,3.409821670888565914e-02,9.668905026814187398e-01,-2.809744429514160480e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.043869327335427477e-01,9.749513078860608806e-01,-8.772644401224523325e-02,2.621979480258855300e-01,-9.454052557971891479e-01,2.198404845995500234e-01,2.405806801097843950e-01,3.106567076416472117e-02,2.538402726889996130e-01,3.376549395898605088e-02,9.666566129597831125e-01,-2.804624147329759509e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.044054685955238315e-01,9.749937736884418671e-01,-8.720977970970535120e-02,2.621957711391640911e-01,-9.452136771240792212e-01,2.197553897786068133e-01,2.414097621075611544e-01,3.109453505633244519e-02,2.545378340950928409e-01,3.308640101346156659e-02,9.664966534252226182e-01,-2.827323975273143830e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.041111617636477416e-01,9.749303270227592799e-01,-8.859735376854949163e-02,2.622084303701819885e-01,-9.452581423649996095e-01,2.198163744720815771e-01,2.411800277938033199e-01,3.105607794974277192e-02,2.546088724615938048e-01,3.451983437453172432e-02,9.664278054250046157e-01,-2.813762254665985729e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.042172211107382007e-01,9.749612263479657814e-01,-8.801098635897006139e-02,2.622021348931830032e-01,-9.453147345411813118e-01,2.197633697383647999e-01,2.410064604540199107e-01,3.109823142465723000e-02,2.543135451782781997e-01,3.398041258298235834e-02,9.665246775429722215e-01,-2.822433100973675835e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.039869479736083346e-01,9.748588462776365260e-01,-8.966356501192496165e-02,2.621955963755968066e-01,-9.451425300709545008e-01,2.199796065150292912e-01,2.414841000326264919e-01,3.104533642491710821e-02,2.551370669022576809e-01,3.548524414074326339e-02,9.662535249823334116e-01,-2.820232596979876938e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.040310780119453105e-01,9.749013933642510787e-01,-8.909877901366361486e-02,2.621861785014019119e-01,-9.451875389326255261e-01,2.198749225355921544e-01,2.414032615489159206e-01,3.109232769775707728e-02,2.549349631803579097e-01,3.496128796840167197e-02,9.663259661686735003e-01,-2.821066122016757660e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.040551998698220681e-01,9.749243246030110388e-01,-8.879209820389502572e-02,2.622005045212827401e-01,-9.451265043962417955e-01,2.198299073436317808e-01,2.416830621393057377e-01,3.106988561041157393e-02,2.551418548451590551e-01,3.460307984346845667e-02,9.662842546432797164e-01,-2.815871788044965740e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.039314062485346191e-01,9.748940205937762782e-01,-8.940710349853145389e-02,2.621916133187192077e-01,-9.452528819382618464e-01,2.198486840052192304e-01,2.411711950639710000e-01,3.105808193610465340e-02,2.547723900521911000e-01,3.532994129170401176e-02,9.663554338417201794e-01,-2.798695509677817661e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.040834216662683609e-01,9.749645374886052318e-01,-8.828424344478727481e-02,2.622086271633360388e-01,-9.448883795119161766e-01,2.197621678657509792e-01,2.426737312489564147e-01,3.108201829844606245e-02,2.559998188755869819e-01,3.389307030317312286e-02,9.660824770800322536e-01,-2.834307803780267143e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.036478386291816212e-01,9.748280206140255144e-01,-9.076281202895920830e-02,2.621982539662476297e-01,-9.447550787450896825e-01,2.199890677328902311e-01,2.429869364047652636e-01,3.101723644722789719e-02,2.568373006535896730e-01,3.626486321158828297e-02,9.657740215439752918e-01,-2.800596763368701225e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.044444244961933221e-01,9.749927334252207478e-01,-8.713005830617104319e-02,2.621921322354010542e-01,-9.449484136435942760e-01,2.198064918257103817e-01,2.423996734810685560e-01,3.102999882087764671e-02,2.554896726775370830e-01,3.277614863418798485e-02,9.662560484860287513e-01,-2.830059684433594569e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
