m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
3.515037155151367471e-02,-1.240924530029296896e-01,1.642481689453125115e+00,-9.909974098205567156e-03,-7.797509765625000588e-02,1.641134643554687633e+00,9.893900299072265481e-02,-6.776106262207030884e-02,1.655503417968750002e+00,2.740851783752441470e-02,-5.396074295043945535e-02,1.651287719726562520e+00
3.514838409423828164e-02,-1.240853652954101577e-01,1.642500854492187523e+00,-9.919548988342285004e-03,-7.796758270263672019e-02,1.641198730468750089e+00,9.894710540771484153e-02,-6.774926757812500810e-02,1.655501220703124998e+00,2.740846252441406228e-02,-5.394168853759765542e-02,1.651305175781250023e+00
3.515103912353515631e-02,-1.240871124267578091e-01,1.642527343750000091e+00,-9.907083511352538993e-03,-7.796133422851563022e-02,1.641153808593750041e+00,9.894486999511718783e-02,-6.775034332275391147e-02,1.655551391601562505e+00,2.740867996215820210e-02,-5.394149780273437694e-02,1.651343139648437486e+00
3.514900970458984669e-02,-1.240835723876953095e-01,1.642514648437499947e+00,-9.914302825927734028e-03,-7.796234893798828502e-02,1.641194091796875032e+00,9.894345092773437766e-02,-6.774768829345703680e-02,1.655538208007812484e+00,2.740563201904296781e-02,-5.394198989868163874e-02,1.651348999023437569e+00
3.515844345092773715e-02,-1.240886840820312476e-01,1.642497680664062543e+00,-9.908937454223632271e-03,-7.796421051025391458e-02,1.641160766601562626e+00,9.894531250000000722e-02,-6.774730682373046597e-02,1.655485595703124924e+00,2.741804313659668146e-02,-5.394581604003906294e-02,1.651313232421875110e+00
3.515448379516601662e-02,-1.240753097534179755e-01,1.642430908203124984e+00,-9.906989097595214622e-03,-7.795980072021484186e-02,1.641127319335937473e+00,9.894417572021484142e-02,-6.774556732177734741e-02,1.655531127929687596e+00,2.741807365417480574e-02,-5.394285202026367215e-02,1.651238403320312464e+00
3.517254638671875322e-02,-1.240716400146484460e-01,1.642393920898437498e+00,-9.903346061706543024e-03,-7.795372772216796475e-02,1.641125732421875094e+00,9.895776367187500422e-02,-6.774514007568359364e-02,1.655513549804687568e+00,2.742339706420898401e-02,-5.393761062622070418e-02,1.651285888671875091e+00
3.514552307128906289e-02,-1.240863876342773453e-01,1.642518066406249977e+00,-9.912535667419434052e-03,-7.796622467041015858e-02,1.641167480468749940e+00,9.892780303955078791e-02,-6.775441741943359630e-02,1.655596923828124956e+00,2.740396499633789007e-02,-5.394445037841796853e-02,1.651346679687500041e+00
3.515298843383789229e-02,-1.241000061035156254e-01,1.642501098632812573e+00,-9.906486511230468486e-03,-7.797779083251953069e-02,1.641218017578125021e+00,9.894218444824219583e-02,-6.775727081298828225e-02,1.655519165039062601e+00,2.741318702697754031e-02,-5.395152664184570124e-02,1.651331909179687640e+00
3.516197586059570390e-02,-1.240893020629882798e-01,1.642432617187500110e+00,-9.899969100952149201e-03,-7.796290588378906872e-02,1.641130126953125101e+00,9.895249938964843783e-02,-6.775640869140625577e-02,1.655458618164062479e+00,2.741985893249511766e-02,-5.394869995117187317e-02,1.651223266601562489e+00
