T00,T01,T02,T03,T10,T11,T12,T13,T20,T21,T22,T23,T30,T31,T32,T33
6.375939576195943648e-01,7.655949574728984075e-01,-8.566391480112336976e-02,1.536327037176276056e-01,-7.614607720987220940e-01,6.431746607472275112e-01,8.064644026556397338e-02,-3.110011407982322673e-01,1.168393673459469928e-01,1.381002768860938729e-02,9.930548048186660370e-01,-8.087020969722180652e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.375581372233251054e-01,7.655621974549552400e-01,-8.622147927439036130e-02,1.536312872418854059e-01,-7.614839796066613653e-01,6.431984514763363636e-01,8.023653046365444852e-02,-3.110344790479295796e-01,1.168835765312036534e-01,1.450082226576592664e-02,9.930397553426001389e-01,-8.066037729930597422e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.375797194429851933e-01,7.655843694453470238e-01,-8.586428020996328403e-02,1.535959995782175125e-01,-7.613683641972748273e-01,6.431938622618224022e-01,8.136258076220423407e-02,-3.110749506217252991e-01,1.175172981078558554e-01,1.349921515091278418e-02,9.929790812679485379e-01,-8.063606284601876339e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.375901603481275437e-01,7.655473317355968588e-01,-8.611660873349072376e-02,1.536008413406386164e-01,-7.613370612409974258e-01,6.432336649096334069e-01,8.134083542626829866e-02,-3.110977664596858983e-01,1.176633613669561818e-01,1.370164951491159577e-02,9.929590113355131198e-01,-8.055084017398894680e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.375574828387972071e-01,7.655615774809193530e-01,-8.623182220725394975e-02,1.536242838343131467e-01,-7.613654831291390979e-01,6.432132872942817325e-01,8.123587968143540505e-02,-3.110818711694868233e-01,1.176565220282737023e-01,1.386139001004058069e-02,9.929576046796761979e-01,-8.060598225986659315e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.375121271878307905e-01,7.655598910265469792e-01,-8.658141220763798662e-02,1.536295161338245285e-01,-7.613303752473391528e-01,6.432139782710173392e-01,8.155880015373817571e-02,-3.110733724400059907e-01,1.181285207483493416e-01,1.392233486858877184e-02,9.929007106340562716e-01,-8.063992689082466470e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.375267163387484670e-01,7.655026064293131149e-01,-8.697956946468211881e-02,1.536202511721565522e-01,-7.612459731826635156e-01,6.432794993105790393e-01,8.182942062553358320e-02,-3.111436965287207590e-01,1.185928086669369858e-01,1.404440517285234641e-02,9.928436434886555029e-01,-8.037611057278115645e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.376420193482759124e-01,7.655235103142102870e-01,-8.594422794849121416e-02,1.535866951463750185e-01,-7.613028461314533812e-01,6.432658318149462318e-01,8.140667105080601207e-02,-3.111318724520575341e-01,1.176037058667867563e-01,1.352127122849997726e-02,9.929685511589799729e-01,-8.051659825871437803e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.376247603801050712e-01,7.654695642991274918e-01,-8.655062727627874097e-02,1.536072156624577745e-01,-7.612671104434650671e-01,6.433189992693358894e-01,8.132067225593578308e-02,-3.111199524581377829e-01,1.179281624857722588e-01,1.403607177254194427e-02,9.929229261034943077e-01,-8.047077053768969535e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.375886196887509128e-01,7.654798423106686789e-01,-8.672579235399091591e-02,1.536104462368615420e-01,-7.612304957255197069e-01,6.433096355139286127e-01,8.173643760536752900e-02,-3.111982570217345367e-01,1.183591332380950767e-01,1.390409547473499263e-02,9.928735023698419537e-01,-8.020931529643893221e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
