m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
1.170613962269253794e-01,-2.976709939650593606e-01,-8.510750882607526213e-02,1.370651455805230734e-01,-3.301836106518937775e-01,-8.074156018074013508e-02,1.824679292123166097e-01,-3.437372334374396710e-01,-7.572428258946549418e-02,1.779363438507453599e-01,-2.724127251385363158e-01,-8.190748719260632082e-02
1.170618346101034851e-01,-2.977040075473086356e-01,-8.491263715305634452e-02,1.370644033866196265e-01,-3.302176383285245764e-01,-8.054883200573376145e-02,1.824649039531358874e-01,-3.437715648309280780e-01,-7.551175435758930576e-02,1.779340070176826383e-01,-2.724447054849570837e-01,-8.166828568084447126e-02
1.170253819543927709e-01,-2.977483163652547282e-01,-8.489033083088885767e-02,1.370286485693655298e-01,-3.302575258721076601e-01,-8.049688553475160824e-02,1.824305882587762828e-01,-3.438069643207032344e-01,-7.546070476723919229e-02,1.778993795303354664e-01,-2.724869959288356847e-01,-8.169633025119539538e-02
1.170305907432965670e-01,-2.977729708523957353e-01,-8.481401309475708472e-02,1.370344593859901261e-01,-3.302812105314634206e-01,-8.041613498202583588e-02,1.824358480690964068e-01,-3.438283620610003144e-01,-7.536884683515836236e-02,1.779024671641713518e-01,-2.725085223938841228e-01,-8.160436578401450425e-02
1.170548655068624766e-01,-2.977557132348162550e-01,-8.487203523339575950e-02,1.370574128350365850e-01,-3.302649207406360699e-01,-8.047530152210576049e-02,1.824578711320415936e-01,-3.438137371352900651e-01,-7.542411480192835749e-02,1.779269858633119594e-01,-2.724931135672049587e-01,-8.165247748203649514e-02
1.170616710838174035e-01,-2.977484203410470376e-01,-8.492319784185560494e-02,1.370625032602185711e-01,-3.302562968191161130e-01,-8.050885545160886558e-02,1.824611098569410561e-01,-3.438036959354810462e-01,-7.543726567973521591e-02,1.779327803343210834e-01,-2.724850766643797662e-01,-8.169038859009897235e-02
1.170530267458445434e-01,-2.978228875796716801e-01,-8.467752856915061743e-02,1.370547307637340617e-01,-3.303279177068518813e-01,-8.024620908031414313e-02,1.824524229953346233e-01,-3.438702420620212696e-01,-7.515292746032750659e-02,1.779208241837129945e-01,-2.725537387663382605e-01,-8.142777718133234477e-02
1.170151473857476976e-01,-2.978088656271186130e-01,-8.477423065426147042e-02,1.370211196644962881e-01,-3.303159824808537537e-01,-8.037762211587169692e-02,1.824239531770706912e-01,-3.438609304117173915e-01,-7.533742161034842622e-02,1.778865603581853971e-01,-2.725417112885404336e-01,-8.157711865437591858e-02
1.170373051387818830e-01,-2.977991952278002952e-01,-8.474945271583478323e-02,1.370429198636716195e-01,-3.303052477054019276e-01,-8.034335791397495541e-02,1.824436568718632856e-01,-3.438473830663638653e-01,-7.527678357477565751e-02,1.779049807755143375e-01,-2.725279838329850990e-01,-8.151348794617337135e-02
1.170415629097025928e-01,-2.978785609004364066e-01,-8.450006319415304112e-02,1.370457466110908684e-01,-3.303831693928805380e-01,-8.007685160139230152e-02,1.824453116011960641e-01,-3.439240899701470067e-01,-7.499654696627328088e-02,1.779091638254566565e-01,-2.726072078234742513e-01,-8.126379942393709144e-02
1.170674343620101698e-01,-2.977694240985191421e-01,-8.479386053667281598e-02,1.370739954282447493e-01,-3.302783814969974530e-01,-8.041357027605799956e-02,1.824757769715755762e-01,-3.438238189562670688e-01,-7.536521576345552031e-02,1.779357149961227902e-01,-2.725002672516889102e-01,-8.155323472248125760e-02
1.170138816373843815e-01,-2.978062655949763049e-01,-8.471837264839324200e-02,1.370208650801584549e-01,-3.303125872097677496e-01,-8.032048586078764651e-02,1.824252943075815592e-01,-3.438570414350609061e-01,-7.529335021241892467e-02,1.778869299166160323e-01,-2.725393946623908548e-01,-8.155028848903063399e-02
1.169941513089994833e-01,-2.977741185147753100e-01,-8.487232634246291707e-02,1.370014845001043258e-01,-3.302807198151571644e-01,-8.047809943907952013e-02,1.824070218241061470e-01,-3.438261712731165987e-01,-7.546367507780174511e-02,1.778689118691935134e-01,-2.725088459394273688e-01,-8.172446052530724092e-02
1.170164025160992105e-01,-2.977550809219052241e-01,-8.489309668002760489e-02,1.370190125504192613e-01,-3.302634590311673835e-01,-8.049051969370978055e-02,1.824212375481761572e-01,-3.438129316583478645e-01,-7.545700369248566075e-02,1.778920627182725700e-01,-2.724951914129892239e-01,-8.171953279737356746e-02
1.169966482015196152e-01,-2.978292445596835147e-01,-8.463880728631413553e-02,1.370054866275396688e-01,-3.303333470060695887e-01,-8.023296473391218486e-02,1.824133229299929326e-01,-3.438765207509264510e-01,-7.523322736056337057e-02,1.778736855315101728e-01,-2.725633649702171590e-01,-8.154022934410817824e-02
1.170174095634694406e-01,-2.977125809695769232e-01,-8.504807239675127306e-02,1.370214778792273880e-01,-3.302247367216721852e-01,-8.068015312434252684e-02,1.824240213362705587e-01,-3.437772588128821805e-01,-7.565773148186720476e-02,1.778913400775178899e-01,-2.724527970637961038e-01,-8.184066977555520817e-02
1.170058836714728406e-01,-2.977566854524731910e-01,-8.489165889886848837e-02,1.370119361400679026e-01,-3.302693468905653074e-01,-8.053661005458323530e-02,1.824174234638535064e-01,-3.438230779297970496e-01,-7.554415350875923196e-02,1.778826368599628061e-01,-2.724985665866399565e-01,-8.172497556176083755e-02
1.170241734143654122e-01,-2.977748268971561196e-01,-8.482206656800993227e-02,1.370301713868461446e-01,-3.302842362541151822e-01,-8.044255883459403011e-02,1.824350816399570863e-01,-3.438337544171350402e-01,-7.543344623722028630e-02,1.778998260154163735e-01,-2.725133437846669615e-01,-8.166106639022054081e-02
1.170131688342941484e-01,-2.978026403962311108e-01,-8.473098312479435124e-02,1.370180547171930552e-01,-3.303094416678414857e-01,-8.032710398243438077e-02,1.824228412214410344e-01,-3.438570810517125320e-01,-7.531179181024819091e-02,1.778903860709158125e-01,-2.725415515037808989e-01,-8.159708136128865363e-02
1.170248545274474583e-01,-2.977514025809770981e-01,-8.486942431697200306e-02,1.370284402810448832e-01,-3.302616942920503784e-01,-8.048545015421883220e-02,1.824317739259087023e-01,-3.438133487855744019e-01,-7.546783309254902206e-02,1.779012038357042080e-01,-2.724928801559188263e-01,-8.169819891149625313e-02
1.170037078403610709e-01,-2.977531137552703600e-01,-8.487043186353769586e-02,1.370096353113828269e-01,-3.302615793501986197e-01,-8.048360267973360405e-02,1.824168700166410861e-01,-3.438123331961062679e-01,-7.549896295499486376e-02,1.778842681931780967e-01,-2.724957226124755105e-01,-8.177186855818642519e-02
1.170163613590409074e-01,-2.978114128162542840e-01,-8.470638602414562457e-02,1.370198848978717854e-01,-3.303175303439499499e-01,-8.029128592252113283e-02,1.824236098139026541e-01,-3.438648633439849167e-01,-7.526554628622915410e-02,1.778936191671102729e-01,-2.725508110908185788e-01,-8.156934713226467182e-02
1.170499841384421424e-01,-2.977611876141544323e-01,-8.478756607864114392e-02,1.370566777266264413e-01,-3.302695344387794885e-01,-8.040335143988462663e-02,1.824619326162552901e-01,-3.438174078872280326e-01,-7.539291433431265232e-02,1.779252090126303421e-01,-2.724980522275310402e-01,-8.163153728844348145e-02
1.170009432052279696e-01,-2.978383628110241044e-01,-8.461394328398202935e-02,1.370043722099103800e-01,-3.303465548982294497e-01,-8.021371432672554092e-02,1.824071236819576058e-01,-3.438954238155213505e-01,-7.518332305110982106e-02,1.778763487285762446e-01,-2.725775330148462738e-01,-8.144297952719889433e-02
1.170151510367824776e-01,-2.977370585636929246e-01,-8.498608424052223054e-02,1.370205763452590764e-01,-3.302459260408513453e-01,-8.059994320542004931e-02,1.824245062394341255e-01,-3.437945146555531628e-01,-7.557944290458910863e-02,1.778897194859582476e-01,-2.724745456831187962e-01,-8.181246015190621335e-02
1.169874691610442996e-01,-2.978711821102958957e-01,-8.456273812137585222e-02,1.369920636356960209e-01,-3.303744838746601742e-01,-8.013178857080559270e-02,1.823945137215447210e-01,-3.439162068916467585e-01,-7.507948310800276193e-02,1.778603461870633673e-01,-2.726036217146262652e-01,-8.139686304538978900e-02
1.170448466796676079e-01,-2.978634941250028478e-01,-8.452289171569037085e-02,1.370495366935153003e-01,-3.303672712071348827e-01,-8.009586196141736669e-02,1.824521059521415356e-01,-3.439095461069904824e-01,-7.504610733286119773e-02,1.779178130715314832e-01,-2.725962937732867575e-01,-8.135586159084920443e-02
1.169808426601555984e-01,-2.976805364294939915e-01,-8.524854592653699492e-02,1.369921157379512255e-01,-3.301937148549681234e-01,-8.092143163645133808e-02,1.824011494536024736e-01,-3.437457289901822977e-01,-7.595664599696605457e-02,1.778563647780094792e-01,-2.724180318015334556e-01,-8.209320163924282987e-02
1.169686291243696857e-01,-2.977612342662055434e-01,-8.494304833422934575e-02,1.369820892984365823e-01,-3.302690398832777152e-01,-8.058578710451368143e-02,1.823934521495861882e-01,-3.438147505837427231e-01,-7.562510447237849598e-02,1.778453744212267762e-01,-2.724945254900517644e-01,-8.184549438748024708e-02
1.170104072059754419e-01,-2.978841441922110422e-01,-8.452608553871727992e-02,1.370158154372513037e-01,-3.303863605657033631e-01,-8.009085026750820124e-02,1.824196084009837016e-01,-3.439272492562180372e-01,-7.504838613438341577e-02,1.778847212862618710e-01,-2.726166397263258823e-01,-8.138751355586922032e-02
1.170515141495264838e-01,-2.977218552878873048e-01,-8.502792688153358591e-02,1.370580043266660386e-01,-3.302305526418051751e-01,-8.064538347117441996e-02,1.824602961482124086e-01,-3.437762446394316829e-01,-7.560230383539459642e-02,1.779209628378018992e-01,-2.724536487546319607e-01,-8.180186337494212145e-02
1.170486507567124329e-01,-2.978725944628012323e-01,-8.449513771757606595e-02,1.370477027528823055e-01,-3.303749227338538819e-01,-8.003214367595852530e-02,1.824457970452902922e-01,-3.439174224145941650e-01,-7.494291352091357605e-02,1.779216167800592163e-01,-2.726082283154414587e-01,-8.130557011945052648e-02
1.170142590431502011e-01,-2.978888028065426186e-01,-8.437072842666092087e-02,1.370189790325503643e-01,-3.303936370933059363e-01,-7.995160343000834446e-02,1.824198171316168959e-01,-3.439354380920347509e-01,-7.488504126524493654e-02,1.778836072054895967e-01,-2.726188954391549624e-01,-8.115611076573170379e-02
1.170127374736258941e-01,-2.977556251785183350e-01,-8.477962082325012083e-02,1.370228858174560305e-01,-3.302666849312422825e-01,-8.043143768393580528e-02,1.824271376532843880e-01,-3.438129943566000657e-01,-7.540769975910593947e-02,1.778802411219917445e-01,-2.724848258926781397e-01,-8.153720909101302983e-02
1.170801023312911804e-01,-2.978066561107146071e-01,-8.460201745678516683e-02,1.370802255525592483e-01,-3.303131618714531537e-01,-8.017438897627156280e-02,1.824784620648473299e-01,-3.438594064920391657e-01,-7.509640662007613376e-02,1.779516086700193567e-01,-2.725431751570586703e-01,-8.137776918333598786e-02
1.170445411041850237e-01,-2.977991303738277140e-01,-8.467053053850619182e-02,1.370451487375348165e-01,-3.303065959955451270e-01,-8.025214703886082712e-02,1.824479528895601999e-01,-3.438577789681352415e-01,-7.522846893089585318e-02,1.779246720008972327e-01,-2.725442602831597561e-01,-8.154311475657437247e-02
1.170740379736317921e-01,-2.977699910110135906e-01,-8.465678171586232814e-02,1.370760781314556143e-01,-3.302781967606203684e-01,-8.025034459883412241e-02,1.824796319025490943e-01,-3.438293711974544919e-01,-7.523342294366036631e-02,1.779533702636146297e-01,-2.725138922108830131e-01,-8.152374738884082817e-02
1.170650079189538145e-01,-2.976892964296142252e-01,-8.509264107903279084e-02,1.370670542908308254e-01,-3.302008548706726332e-01,-8.071103768858138572e-02,1.824694556915910093e-01,-3.437547490984462217e-01,-7.569103521220657549e-02,1.779419541671773408e-01,-2.724333189074055195e-01,-8.191261817675749013e-02
1.170707883674249744e-01,-2.977540268584955019e-01,-8.478340731516650908e-02,1.370745978208106342e-01,-3.302647297048053598e-01,-8.040350464594336888e-02,1.824785743461692089e-01,-3.438172230709299337e-01,-7.539397714306747544e-02,1.779480970679535312e-01,-2.724965611972803847e-01,-8.162219797007536082e-02
