m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
-1.382779351013829761e-01,-1.302773382395925328e-01,1.926062877304144827e+00,-5.439566132028142431e-02,-1.298341324172732070e-01,1.947393731347152768e+00,-1.584680478445993912e-01,-1.576549461360898241e-01,1.920863200741897092e+00,-8.729765627084573598e-02,-1.599431168984506713e-01,1.938955092950555681e+00
-1.382711700266325283e-01,-1.303014058991265600e-01,1.926035695579008777e+00,-5.438992432835116492e-02,-1.298588066801585061e-01,1.947370604679556916e+00,-1.584587026334266513e-01,-1.576788420436424643e-01,1.920825108234696543e+00,-8.728895545299607261e-02,-1.599675249669161581e-01,1.938919470412987733e+00
-1.382701434721191336e-01,-1.302694106929369877e-01,1.926027181184898573e+00,-5.439466904519221768e-02,-1.298267318667069015e-01,1.947384766380970245e+00,-1.584579748776918928e-01,-1.576468840637433033e-01,1.920817947264148895e+00,-8.729328926515317333e-02,-1.599355012086440264e-01,1.938932214544981880e+00
-1.382813878131443908e-01,-1.302705620700364275e-01,1.926066493887621300e+00,-5.439490339742582975e-02,-1.298285083746803514e-01,1.947380806947031529e+00,-1.584708128582733022e-01,-1.576478716391315482e-01,1.920862578037495938e+00,-8.729668255225039863e-02,-1.599370178770891382e-01,1.938939632846601091e+00
-1.382782206581299467e-01,-1.302644477663871814e-01,1.926073436774860870e+00,-5.439648387813925817e-02,-1.298258289212902428e-01,1.947406497234480893e+00,-1.584669896097498643e-01,-1.576409239854270616e-01,1.920862596044558446e+00,-8.729693500437170350e-02,-1.599329838972080309e-01,1.938955321508599505e+00
-1.382825808668445566e-01,-1.302707565534999279e-01,1.926080145437466973e+00,-5.439652536895684537e-02,-1.298267512318179717e-01,1.947396105950011114e+00,-1.584711812343850834e-01,-1.576485349052957896e-01,1.920875496478141375e+00,-8.729734436575116441e-02,-1.599360251804800570e-01,1.938953916196880289e+00
-1.382829961479810910e-01,-1.302908195589165541e-01,1.926089418958113697e+00,-5.438650247874706606e-02,-1.298447292328746006e-01,1.947364215636858020e+00,-1.584684083345899164e-01,-1.576690372275151297e-01,1.920874724794726207e+00,-8.728515822422901194e-02,-1.599547523595999665e-01,1.938916269516551827e+00
-1.382781158161273671e-01,-1.302803787732809970e-01,1.926093217641778432e+00,-5.438817009507675160e-02,-1.298342634261392403e-01,1.947393818767308771e+00,-1.584660887541282370e-01,-1.576586550631882688e-01,1.920888754257511488e+00,-8.728879843037090636e-02,-1.599443541045790507e-01,1.938953799177151494e+00
-1.382818228421473783e-01,-1.302976640068312930e-01,1.926084671875211596e+00,-5.438252697489256299e-02,-1.298498730520027955e-01,1.947348379372549454e+00,-1.584735005752307413e-01,-1.576763647078916475e-01,1.920896839831362168e+00,-8.728841913897950056e-02,-1.599606441317117655e-01,1.938931339389627251e+00
-1.382806389065948938e-01,-1.302779668962310289e-01,1.926113201199597613e+00,-5.439222379460652984e-02,-1.298335100607006798e-01,1.947419864204695150e+00,-1.584685595413925507e-01,-1.576558415879801833e-01,1.920906422840946037e+00,-8.729259875349994202e-02,-1.599429475683693258e-01,1.938976527379761228e+00
-1.382780942443444239e-01,-1.302798120169461060e-01,1.926079657127682143e+00,-5.439120484761640617e-02,-1.298377279005497043e-01,1.947392375613785198e+00,-1.584638609594051228e-01,-1.576570845901905105e-01,1.920861374685579381e+00,-8.728902012441547287e-02,-1.599462006876261888e-01,1.938935635541703562e+00
