T00,T01,T02,T03,T10,T11,T12,T13,T20,T21,T22,T23,T30,T31,T32,T33
9.791428388270803085e-01,1.683976756631369309e-01,1.136728815720757652e-01,3.790339660644531650e-02,1.541537377307242995e-01,-9.802018456053750439e-01,1.242616876412984822e-01,-8.094992065429687522e-02,1.323477476850032919e-01,-1.041468420215874574e-01,-9.857167488582291304e-01,1.647638305664062441e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.792437607433133184e-01,1.682901711897386854e-01,1.129605033904393652e-01,3.789526748657226496e-02,1.541939062836210350e-01,-9.802641311018855941e-01,1.237193296945287152e-01,-8.093891143798828680e-02,1.315518768786325676e-01,-1.037335604131760930e-01,-9.858668531468717244e-01,1.647609741210937617e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791721192902262949e-01,1.683309664920655535e-01,1.135193662972703160e-01,3.790233993530273821e-02,1.541776827452857324e-01,-9.802683593045982136e-01,1.237060462934813920e-01,-8.093447875976562955e-02,1.321030012830168021e-01,-1.036273586757766041e-01,-9.858043252014576652e-01,1.647604736328124986e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791931224529754063e-01,1.685063961002203903e-01,1.130770684715005497e-01,3.790198135375976579e-02,1.541976483045013890e-01,-9.800731862296611085e-01,1.252183488591103178e-01,-8.094013977050781850e-02,1.319238954782418760e-01,-1.051767279722857218e-01,-9.856642134595788862e-01,1.647581298828125096e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791881637777255509e-01,1.683985897563721745e-01,1.132804258716885171e-01,3.790396118164062605e-02,1.541578795965161119e-01,-9.801648952150485705e-01,1.245476870374503525e-01,-8.094010162353515447e-02,1.320071516089642849e-01,-1.044925507207940113e-01,-9.857258334688963064e-01,1.647608764648437640e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.792230537113910671e-01,1.683616918775021898e-01,1.130334100533269132e-01,3.790459823608398338e-02,1.541669076111260306e-01,-9.801822374975257546e-01,1.243999432956729295e-01,-8.093778228759765381e-02,1.317375257007701306e-01,-1.043892810708509505e-01,-9.857728451929228530e-01,1.647627441406249948e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791997567360551935e-01,1.683778584980690218e-01,1.132110117243685515e-01,3.789667510986328286e-02,1.541536880095870088e-01,-9.801742809829635528e-01,1.244789916916648198e-01,-8.094309997558593595e-02,1.319260280653282158e-01,-1.044379034026195752e-01,-9.857424853640891493e-01,1.647608276367187541e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791932561479654851e-01,1.683453180520436410e-01,1.133155814718409676e-01,3.789940261840820529e-02,1.541702110704226414e-01,-9.802286617391686718e-01,1.240294994085677505e-01,-8.094560241699218228e-02,1.319549663061095057e-01,-1.039789622711962125e-01,-9.857871282747401320e-01,1.647640014648437568e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791807069579968603e-01,1.683174402776050904e-01,1.134653357622156800e-01,3.790220642089843495e-02,1.541573055862959785e-01,-9.802597629299810711e-01,1.237995246954959883e-01,-8.093663024902343628e-02,1.320631222393702786e-01,-1.037305956738522050e-01,-9.857988107446350456e-01,1.647603637695312484e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.791998741957756991e-01,1.683332954732574549e-01,1.132762464512743622e-01,3.790106582641601662e-02,1.542341794048793513e-01,-9.802864122818120141e-01,1.234923795177520350e-01,-8.094148254394531450e-02,1.318310444405275117e-01,-1.034526535704426015e-01,-9.858590792760157928e-01,1.647633300781250032e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
