m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
1.013951873779296853e-01,2.415667266845703265e-01,1.523322875976562463e+00,1.634187469482421828e-01,2.204737396240234459e-01,1.526889526367187555e+00,1.456594238281249953e-01,1.866148834228515685e-01,1.527320800781249988e+00,1.000510177612304735e-01,1.701491394042968786e-01,1.525352661132812537e+00
1.013950729370117210e-01,2.415532836914062453e-01,1.523311523437500092e+00,1.634184417724609539e-01,2.204639892578124927e-01,1.526895629882812466e+00,1.456593322753906294e-01,1.866025085449218857e-01,1.527339355468749993e+00,1.000436248779296849e-01,1.701341247558593728e-01,1.525372436523437569e+00
1.014086380004882854e-01,2.415574645996093894e-01,1.523311523437500092e+00,1.634282684326171797e-01,2.204635162353515698e-01,1.526866943359375117e+00,1.456706542968750073e-01,1.866000366210937567e-01,1.527280273437499947e+00,1.000549011230468799e-01,1.701375579833984408e-01,1.525345214843750075e+00
1.013960494995117256e-01,2.415641021728515692e-01,1.523300903320312427e+00,1.634185485839843854e-01,2.204726715087890754e-01,1.526865844726562615e+00,1.456607971191406226e-01,1.866084442138671862e-01,1.527291625976562539e+00,1.000478897094726621e-01,1.701468505859375091e-01,1.525346313476562576e+00
1.014029006958007822e-01,2.415564880371093848e-01,1.523318969726562555e+00,1.634216613769531312e-01,2.204657897949218737e-01,1.526914306640624996e+00,1.456648254394531383e-01,1.865965881347656230e-01,1.527324340820312543e+00,1.000506591796875011e-01,1.701339416503906410e-01,1.525367919921875037e+00
1.014016113281250020e-01,2.415548400878906321e-01,1.523355590820312466e+00,1.634186553955078169e-01,2.204629821777343845e-01,1.526903686523437553e+00,1.456629028320312602e-01,1.865959167480468750e-01,1.527319824218750011e+00,1.000479049682617277e-01,1.701334838867187560e-01,1.525382690429687438e+00
1.014017410278320319e-01,2.415682525634765543e-01,1.523356689453124968e+00,1.634237518310547033e-01,2.204741973876953309e-01,1.526922851562499961e+00,1.456652069091796953e-01,1.866116180419921944e-01,1.527348510742187582e+00,1.000497436523437589e-01,1.701449279785156310e-01,1.525380249023437607e+00
1.013969802856445335e-01,2.415442657470703303e-01,1.523289184570312482e+00,1.634248352050781394e-01,2.204536285400390538e-01,1.526870361328124925e+00,1.456636962890625053e-01,1.865898284912109462e-01,1.527301757812500105e+00,1.000475997924804711e-01,1.701255035400390525e-01,1.525334594726562631e+00
1.014061050415039078e-01,2.415486907958984408e-01,1.523273925781249982e+00,1.634182739257812600e-01,2.204653778076171855e-01,1.526911499023437591e+00,1.456611480712890760e-01,1.866032257080078027e-01,1.527328735351562550e+00,1.000428848266601556e-01,1.701393280029296906e-01,1.525370117187500041e+00
1.014026870727539054e-01,2.415668182373046924e-01,1.523339843750000089e+00,1.634233703613281186e-01,2.204699859619140556e-01,1.526868286132812447e+00,1.456654205322265583e-01,1.866056976318359317e-01,1.527292968750000091e+00,1.000494918823242180e-01,1.701435241699218726e-01,1.525360717773437624e+00
