m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
7.749892084744431503e-03,-6.822238059372197350e-02,1.645765465273384853e+00,9.356735631366691619e-02,-6.398079773717821328e-02,1.656196641069113795e+00,-1.133474052289788064e-02,-9.627712644876124104e-02,1.640027980082937598e+00,6.163107855026761506e-02,-9.531937783752607307e-02,1.648563136230813519e+00
7.740822373926817962e-03,-6.821140731361882703e-02,1.645751860489432561e+00,9.356598229485935114e-02,-6.396694096539512486e-02,1.656118347370622024e+00,-1.134888425398219991e-02,-9.626865785494236050e-02,1.640043577385740470e+00,6.162314953148491370e-02,-9.530863961799683481e-02,1.648525179597955415e+00
7.749179067557870892e-03,-6.820645005703133978e-02,1.645729685105091322e+00,9.356854900698514943e-02,-6.396341886931039555e-02,1.656144580679818734e+00,-1.133780948369772501e-02,-9.626342016456898576e-02,1.640010944028673867e+00,6.162944115036549098e-02,-9.530462594815178323e-02,1.648533735498916020e+00
7.745191220826008749e-03,-6.821605418951558197e-02,1.645738123017600474e+00,9.356798399811408484e-02,-6.396950767454302744e-02,1.656123338609756912e+00,-1.133793136648950789e-02,-9.626864239097444875e-02,1.639985086377095724e+00,6.163268156258831787e-02,-9.530635482699821581e-02,1.648478647308047274e+00
7.749180285284554270e-03,-6.821331814565209650e-02,1.645751397301203900e+00,9.357055368452073252e-02,-6.397103861205971631e-02,1.656150077627113637e+00,-1.133650698131070944e-02,-9.626724301731631739e-02,1.640013406021420206e+00,6.163261773806776034e-02,-9.530880671911247382e-02,1.648520177644012819e+00
7.749487518755600324e-03,-6.821094885058844037e-02,1.645775779894250501e+00,9.357352387737154220e-02,-6.396805202713939931e-02,1.656152206540898231e+00,-1.133794723653657605e-02,-9.626551985302288228e-02,1.640046767466095234e+00,6.163332878474520049e-02,-9.530660841963989327e-02,1.648535011723755606e+00
7.741931667196146061e-03,-6.821603700689572725e-02,1.645752216518840294e+00,9.356411189642982462e-02,-6.397420462873662506e-02,1.656144418358164838e+00,-1.134454702864057252e-02,-9.627009578823926550e-02,1.640017513391700987e+00,6.162520390446755980e-02,-9.531206247847212598e-02,1.648518957200044044e+00
7.745404806493546429e-03,-6.821805500534067201e-02,1.645775183582110834e+00,9.356672596690324140e-02,-6.397530133001272379e-02,1.656174101594338310e+00,-1.134172907146165088e-02,-9.627385970979113194e-02,1.640051212427319882e+00,6.162720877169751421e-02,-9.531519362282420138e-02,1.648559560989981465e+00
7.749041518118927885e-03,-6.820818406654413635e-02,1.645731487544218163e+00,9.356902598666391735e-02,-6.396682742599460458e-02,1.656142000497914823e+00,-1.133848774116887059e-02,-9.626445589139753789e-02,1.640011125568267669e+00,6.162924591997959167e-02,-9.530705361215746629e-02,1.648529937170849280e+00
7.747092654955697877e-03,-6.821471167032044924e-02,1.645762780220594967e+00,9.356887267983626799e-02,-6.396698449210858062e-02,1.656155879251837382e+00,-1.134049769681156478e-02,-9.627347395430407850e-02,1.640054850935455777e+00,6.162879566768349887e-02,-9.531076005904813575e-02,1.648559692717112002e+00
7.738341905728945980e-03,-6.821727200554957016e-02,1.645823835910665833e+00,9.356785980075710274e-02,-6.396941197453959171e-02,1.656152783744627932e+00,-1.135204414058082339e-02,-9.627450034711662608e-02,1.640117716260486969e+00,6.162372329346961497e-02,-9.531152075091921250e-02,1.648566796896719699e+00
7.745404776118264278e-03,-6.821325762651150870e-02,1.645750006613069250e+00,9.356626017337307810e-02,-6.396992775722161462e-02,1.656152532786869136e+00,-1.134060053999885742e-02,-9.626842433899687745e-02,1.640019149358004302e+00,6.162804142546828012e-02,-9.530919349992625356e-02,1.648529971398307703e+00
7.753700181032534972e-03,-6.821609329935483801e-02,1.645714220627348068e+00,9.356922866715447484e-02,-6.397495287630369787e-02,1.656161489114961194e+00,-1.133160011321768940e-02,-9.627248235468371940e-02,1.639987000627693536e+00,6.163246582069459995e-02,-9.531528006340776737e-02,1.648537191973747928e+00
7.752946475736703646e-03,-6.820797466611705495e-02,1.645772503525100960e+00,9.357490075942870300e-02,-6.396775478370927970e-02,1.656167229041892508e+00,-1.133684735629809232e-02,-9.626491158846597895e-02,1.640062970702192535e+00,6.163238268949190746e-02,-9.530856550467642352e-02,1.648569074074563989e+00
7.746516845416148711e-03,-6.822388796502182329e-02,1.645790989670942395e+00,9.357350891155669093e-02,-6.397827735458294640e-02,1.656141827497703112e+00,-1.134339012331857244e-02,-9.628088138124051010e-02,1.640082112772861311e+00,6.163022166615025194e-02,-9.531984026204533278e-02,1.648550011464743781e+00
7.748996905532143376e-03,-6.821351306946139836e-02,1.645745697804773977e+00,9.356666425526755093e-02,-6.397152544541123698e-02,1.656175037761851154e+00,-1.133651770791728464e-02,-9.626932258180725954e-02,1.640016353373086933e+00,6.162939231371898641e-02,-9.531132493847635501e-02,1.648550704029037695e+00
