m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
-4.634355545043945118e-02,1.345217285156249942e-01,1.654018676757812445e+00,1.546178627014160173e-02,1.128608245849609393e-01,1.657785644531249991e+00,-2.746398925781249993e-03,7.952090454101562456e-02,1.662527343750000108e+00,-4.863781738281250377e-02,6.377206802368164118e-02,1.664217773437500103e+00
-4.634321594238281078e-02,1.345264282226562580e-01,1.654017211914062591e+00,1.546051979064941469e-02,1.128648300170898428e-01,1.657787231445312592e+00,-2.747693538665771547e-03,7.952737426757812422e-02,1.662519409179687546e+00,-4.863076019287109614e-02,6.377087402343750711e-02,1.664168212890624998e+00
-4.634455490112304732e-02,1.345566711425781325e-01,1.654030883789062489e+00,1.545338630676269635e-02,1.128981552124023457e-01,1.657824218750000078e+00,-2.748523950576782331e-03,7.955902099609375722e-02,1.662535644531250023e+00,-4.863470840454101746e-02,6.380520629882813211e-02,1.664199096679687573e+00
-4.634663391113281322e-02,1.345558471679687562e-01,1.654026855468750057e+00,1.545713615417480466e-02,1.128977966308593733e-01,1.657812500000000133e+00,-2.750589609146118428e-03,7.955558776855468917e-02,1.662547119140625140e+00,-4.863527679443359342e-02,6.379990005493163530e-02,1.664205566406250059e+00
-4.635098266601562350e-02,1.345318145751953076e-01,1.654028076171875083e+00,1.545101833343505947e-02,1.128713684082031238e-01,1.657814819335937440e+00,-2.750076293945312705e-03,7.952937316894531650e-02,1.662515136718750064e+00,-4.864123535156249928e-02,6.377983093261718750e-02,1.664197998046875071e+00
-4.635019683837890425e-02,1.345401916503906337e-01,1.654023193359374977e+00,1.545310974121093771e-02,1.128798522949218813e-01,1.657811279296875107e+00,-2.746441364288330043e-03,7.953650665283203136e-02,1.662525268554687630e+00,-4.863418960571289085e-02,6.378455352783203580e-02,1.664180297851562518e+00
-4.634794616699219189e-02,1.345380859374999960e-01,1.654015991210937564e+00,1.545026016235351643e-02,1.128766479492187558e-01,1.657845581054687489e+00,-2.749217987060546993e-03,7.953063201904296553e-02,1.662511596679687509e+00,-4.863282012939453003e-02,6.378122329711914673e-02,1.664156494140625053e+00
-4.634357833862304960e-02,1.345326690673828152e-01,1.654006591796874925e+00,1.545628929138183685e-02,1.128717269897460962e-01,1.657791015624999975e+00,-2.751043319702148326e-03,7.953013610839844427e-02,1.662528686523437438e+00,-4.863192367553711287e-02,6.377194976806641047e-02,1.664146850585937587e+00
-4.634648513793945129e-02,1.345292510986328127e-01,1.654024169921874954e+00,1.545208263397216883e-02,1.128713836669921894e-01,1.657834106445312594e+00,-2.748595237731933476e-03,7.953055572509765137e-02,1.662526367187500131e+00,-4.863549804687500311e-02,6.377648544311523282e-02,1.664182373046874996e+00
-4.635042190551758035e-02,1.345354156494140696e-01,1.654052246093750123e+00,1.545486354827880875e-02,1.128721542358398500e-01,1.657805053710937448e+00,-2.751797437667846680e-03,7.952940368652343384e-02,1.662551879882812500e+00,-4.864110183715820296e-02,6.377975082397460693e-02,1.664211914062500020e+00
