T00,T01,T02,T03,T10,T11,T12,T13,T20,T21,T22,T23,T30,T31,T32,T33
9.882617476646903265e-01,1.437863115437900130e-01,5.161603157318746249e-02,6.836914539337158626e-03,1.363059452048394071e-01,-9.824782268570114718e-01,1.271110658193002063e-01,-9.733254241943359308e-02,6.898845848797781344e-02,-1.185834320827969524e-01,-9.905445786187098145e-01,1.459755859374999964e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882745588787362756e-01,1.438031012361165872e-01,5.132313657517809102e-02,6.838712215423583748e-03,1.363132634846298263e-01,-9.823945383149506050e-01,1.277484453413225973e-01,-9.734870910644531639e-02,6.879019167882195751e-02,-1.192545142283100434e-01,-9.904777990267934484e-01,1.459756835937499941e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882808256175602546e-01,1.437764335033775431e-01,5.127715754332044795e-02,6.837284564971924175e-03,1.363228692564127376e-01,-9.824504880256460515e-01,1.273071635685492364e-01,-9.734477996826172708e-02,6.868103839032023428e-02,-1.188249794749370730e-01,-9.905369953809944894e-01,1.459754028320312536e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882734161836559394e-01,1.437838918544052658e-01,5.139890376153057050e-02,6.839126586914062549e-03,1.363347234007801778e-01,-9.824841811253368640e-01,1.270341569567376705e-01,-9.736473083496094416e-02,6.876407535857047282e-02,-1.185370249402143000e-01,-9.905657351525962717e-01,1.459737182617187434e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882812987340804378e-01,1.438111255771726826e-01,5.117064327039716476e-02,6.843813419342040932e-03,1.363657818452909121e-01,-9.824365255795936003e-01,1.273689394978988476e-01,-9.735963439941405784e-02,6.858897953900543187e-02,-1.188984161682717783e-01,-9.905345620009807783e-01,1.459739501953124963e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882535385106191450e-01,1.438481971030599049e-01,5.160077336086818511e-02,6.839811801910400391e-03,1.363380390861077540e-01,-9.824156483345994895e-01,1.275595273018207965e-01,-9.733977508544922053e-02,6.904261524156950214e-02,-1.190260059714188801e-01,-9.904877218739748246e-01,1.459729492187499922e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882715802623840418e-01,1.438065968908567582e-01,5.137067584100065559e-02,6.839136123657226819e-03,1.363562884894118088e-01,-9.824730535481358551e-01,1.270970559894856466e-01,-9.735353851318359619e-02,6.874769985303397224e-02,-1.186016936745541150e-01,-9.905591310075561040e-01,1.459731811523437450e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882672771482936547e-01,1.437927939687262402e-01,5.149195394006243764e-02,6.840271949768066476e-03,1.363125576389636606e-01,-9.824501234041584929e-01,1.273210181120081885e-01,-9.734900665283202637e-02,6.889612142800403960e-02,-1.188081959539052795e-01,-9.905240719065622201e-01,1.459723022460937436e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882491803109696438e-01,1.437887260273844614e-01,5.184939615963196635e-02,6.844139099121094097e-03,1.362846902081869538e-01,-9.824887929873684644e-01,1.270521738069927131e-01,-9.734932708740234863e-02,6.921012086071802460e-02,-1.184929277283903737e-01,-9.905399463165527330e-01,1.459709594726562587e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882502286922117962e-01,1.437845821116084666e-01,5.184090505364860602e-02,6.837552070617675982e-03,1.362810274924680931e-01,-9.824882778053766197e-01,1.270600862608812498e-01,-9.736709594726562778e-02,6.920236293211698420e-02,-1.185022274981173129e-01,-9.905393758163257845e-01,1.459755126953125037e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882405182756006656e-01,1.438130212358155191e-01,5.194702071726159387e-02,6.841156005859374764e-03,1.362789464092940550e-01,-9.824557651503336153e-01,1.273134646785076263e-01,-9.734548950195312522e-02,6.934498398547292441e-02,-1.187370390649005319e-01,-9.905012815489717681e-01,1.459744018554687495e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882664120494967230e-01,1.438161187055753965e-01,5.144339428224338484e-02,6.835512161254882896e-03,1.363512506901339572e-01,-9.824628602562347490e-01,1.271812275942283132e-01,-9.734942626953124734e-02,6.883193481263440161e-02,-1.186745643244688925e-01,-9.905445535322209283e-01,1.459775146484375119e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882653367068778838e-01,1.437629484264186797e-01,5.161239118064978731e-02,6.835958480834960875e-03,1.363091558780637480e-01,-9.825260381836671275e-01,1.267375173929052301e-01,-9.736300659179687733e-02,6.893067740455804948e-02,-1.182150538250104632e-01,-9.905926320954032693e-01,1.459746582031250073e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882705105969040726e-01,1.437815725133181344e-01,5.146122122659056025e-02,6.842163085937500236e-03,1.363253882662556760e-01,-9.824861910356652572e-01,1.270286303881332235e-01,-9.735037231445312078e-02,6.882431546037554027e-02,-1.185231784497351726e-01,-9.905632083676352284e-01,1.459732177734375025e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882506216594885151e-01,1.438203614255176288e-01,5.173405482917470266e-02,6.834012031555175559e-03,1.363067190002567042e-01,-9.824427996193637602e-01,1.273837659651027576e-01,-9.734606170654297452e-02,6.914612892288068968e-02,-1.188353866299953904e-01,-9.905033890600677404e-01,1.459747558593750050e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882664226815595088e-01,1.437850330867628534e-01,5.153001125976973407e-02,6.841722488403320125e-03,1.363232702759362980e-01,-9.824913626257859578e-01,1.269908986778210680e-01,-9.736206817626953669e-02,6.888718154684150830e-02,-1.184761014971589671e-01,-9.905644701848373979e-01,1.459734985351562431e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882721878184465014e-01,1.437714012858348767e-01,5.145742858761041816e-02,6.842107772827148680e-03,1.363042414139575831e-01,-9.824677387039432164e-01,1.271939313745991118e-01,-9.735013580322265936e-02,6.884211325276967663e-02,-1.186883590680572476e-01,-9.905421933792749600e-01,1.459722412109375034e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882869851765718749e-01,1.437545155032918243e-01,5.121986141153257038e-02,6.833244800567627418e-03,1.363366088240153262e-01,-9.825021900490462645e-01,1.268927722259842183e-01,-9.735359191894531194e-02,6.856503500305530241e-02,-1.184233330946309615e-01,-9.905931304798092363e-01,1.459750488281249980e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882759937073085643e-01,1.437971591893584811e-01,5.131215519643000933e-02,6.834471225738525911e-03,1.363131096381075547e-01,-9.824028700114048052e-01,1.276845219051417069e-01,-9.736132049560547452e-02,6.876988005385423208e-02,-1.191930283297879534e-01,-9.904866105076600702e-01,1.459745971679687448e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882542808069868512e-01,1.438048928757921230e-01,5.170714894139476908e-02,6.834089756011962891e-03,1.363301267252424731e-01,-9.825055578939055900e-01,1.268736586319831050e-01,-9.734597778320312755e-02,6.904761410610048278e-02,-1.183341940969202671e-01,-9.905702627747755562e-01,1.459757202148437516e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882571163344507914e-01,1.437839858459392939e-01,5.171109579742705353e-02,6.831129550933837634e-03,1.362983145145298669e-01,-9.824904038703022868e-01,1.270250989500450456e-01,-9.736256408691405795e-02,6.906983042410230755e-02,-1.184853227915810825e-01,-9.905506482801175183e-01,1.459780639648437628e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.882608930675151893e-01,1.438013021722222839e-01,5.159062634791469759e-02,6.833621025085449135e-03,1.363071810751838864e-01,-9.824470181505264854e-01,1.273507318961134283e-01,-9.734547424316405961e-02,6.899825809927345732e-02,-1.188235751890674013e-01,-9.905151176829931625e-01,1.459745361328125046e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
