T00,T01,T02,T03,T10,T11,T12,T13,T20,T21,T22,T23,T30,T31,T32,T33
7.292407751258246362e-01,6.799489495411182860e-01,-7.666366748216686677e-02,1.332199530244967955e-02,-6.437557190259334261e-01,7.197311143788449606e-01,2.599340247377966984e-01,-2.192701300525602970e-01,2.319190938997691132e-01,-1.402018152982187349e-01,9.625783006445731704e-01,-1.745935162331702095e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.292276656783579503e-01,6.799234047873282671e-01,-7.701412358587381157e-02,1.331692331917747052e-02,-6.436959696285603494e-01,7.198082161618395425e-01,2.598684871812247943e-01,-2.192230384317608860e-01,2.321260655188057964e-01,-1.399296093338280311e-01,9.625680205255323640e-01,-1.746453047236589118e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.293100487591582803e-01,6.798804216449585436e-01,-7.661243399597569836e-02,1.329720944889171974e-02,-6.436453306657639040e-01,7.197546892084634163e-01,2.601420298117698704e-01,-2.193310776979688348e-01,2.320076315362788744e-01,-1.404129610338795131e-01,9.625261862841055782e-01,-1.745392669994725310e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.292152692723259388e-01,6.799873167881628211e-01,-7.656591975104881653e-02,1.332525336152561024e-02,-6.438221286095614504e-01,7.196934357692496009e-01,2.598738640635233632e-01,-2.192585050881083464e-01,2.318149213763919803e-01,-1.402091563268529073e-01,9.626023242800577639e-01,-1.746225349399741500e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.293098524715746489e-01,6.798668596158810029e-01,-7.673455729936799752e-02,1.322122021794779057e-02,-6.437198692320811322e-01,7.198461333486485536e-01,2.597042053160325548e-01,-2.192399674313851854e-01,2.318013568634194055e-01,-1.400092764749524543e-01,9.626346832818969412e-01,-1.746604331200516391e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.291746367169611442e-01,6.799593541772165350e-01,-7.719861291234673961e-02,1.333845333461017302e-02,-6.437606897353224111e-01,7.198336578001972574e-01,2.596375925198250445e-01,-2.192740040670373425e-01,2.321131696397036315e-01,-1.396237149086473339e-01,9.626155487602094940e-01,-1.746487634598250516e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.292916644322753328e-01,6.799101425157140222e-01,-7.652363225738119390e-02,1.328131021916514887e-02,-6.438764759068212884e-01,7.198313833547971274e-01,2.593566334438578425e-01,-2.191832304163992551e-01,2.314233176743736853e-01,-1.398748642243504703e-01,9.627451741737298452e-01,-1.747228529732964830e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.293268141521569436e-01,6.798959731274956120e-01,-7.631424430393733693e-02,1.326752651563145591e-02,-6.438123728262601375e-01,7.197684706876463778e-01,2.596901561472587661e-01,-2.192742544323494358e-01,2.314908783397001679e-01,-1.402669395437956268e-01,9.626718853880232851e-01,-1.745894076507206183e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.292252275311729148e-01,6.799429892720895152e-01,-7.686415856460392104e-02,1.336035039300738358e-02,-6.436165362607938478e-01,7.196990392982985929e-01,2.603671390263460617e-01,-2.193335336270764990e-01,2.323538718932129377e-01,-1.403952427001769199e-01,9.624452472963805905e-01,-1.745452647183016737e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.293036013945647378e-01,6.799296593931885013e-01,-7.623591850552194349e-02,1.331270493183546455e-02,-6.438474718558586662e-01,7.197229514771885661e-01,2.597292938845826571e-01,-2.192534435830053585e-01,2.314663906007463356e-01,-1.403372060233038787e-01,9.626675327587586040e-01,-1.746723434850356860e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
