m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
3.515119552612305104e-02,-1.240949325561523514e-01,1.642491333007812582e+00,-9.906936645507812000e-03,-7.797177886962890214e-02,1.641159057617187500e+00,9.894038391113281483e-02,-6.776440429687499711e-02,1.655518676757812502e+00,2.741027832031250194e-02,-5.395398712158203103e-02,1.651298095703125135e+00
3.515243530273437500e-02,-1.240914840698242178e-01,1.642476806640625009e+00,-9.914397239685058399e-03,-7.796783447265624722e-02,1.641210449218750034e+00,9.893133544921875466e-02,-6.775955963134765170e-02,1.655554931640625060e+00,2.739771461486816342e-02,-5.394861221313476674e-02,1.651366699218750123e+00
3.515081024169922075e-02,-1.240938262939453168e-01,1.642490844726562482e+00,-9.917359352111815990e-03,-7.797326660156250755e-02,1.641201416015624970e+00,9.894120788574219116e-02,-6.776167297363280828e-02,1.655527221679687466e+00,2.740678977966308494e-02,-5.395151901245117537e-02,1.651291625976562427e+00
3.515206909179687672e-02,-1.241008148193359362e-01,1.642495605468750064e+00,-9.916147232055664770e-03,-7.797863769531250544e-02,1.641163940429687607e+00,9.893995666503906106e-02,-6.776449584960937689e-02,1.655523681640625133e+00,2.741398620605468850e-02,-5.395625686645508234e-02,1.651293701171875128e+00
3.515118408203125183e-02,-1.240882415771484421e-01,1.642473510742187504e+00,-9.912137985229493159e-03,-7.795940399169921931e-02,1.641135253906250036e+00,9.893602752685547175e-02,-6.775302886962890347e-02,1.655569824218749986e+00,2.741276931762695254e-02,-5.394076156616210704e-02,1.651302856445312495e+00
3.515042495727539046e-02,-1.240903167724609346e-01,1.642497802734375068e+00,-9.921304702758789243e-03,-7.796971893310547519e-02,1.641206298828125076e+00,9.894130706787108986e-02,-6.775584411621093928e-02,1.655547363281250073e+00,2.740456390380859378e-02,-5.394361114501953353e-02,1.651322509765625002e+00
3.515107727050781339e-02,-1.240872116088867216e-01,1.642497680664062543e+00,-9.911554336547851590e-03,-7.796666717529296409e-02,1.641154174804687615e+00,9.894185638427734075e-02,-6.775938415527343883e-02,1.655516967773437598e+00,2.740840911865234306e-02,-5.394838333129883118e-02,1.651297485351562511e+00
3.515777969360351501e-02,-1.240911254882812592e-01,1.642458007812499954e+00,-9.905246734619141055e-03,-7.796411132812500200e-02,1.641143676757812475e+00,9.894477081298828913e-02,-6.775228881835937411e-02,1.655551757812500080e+00,2.741364669799804810e-02,-5.394457244873047258e-02,1.651300415039062441e+00
3.514366531372070668e-02,-1.241019668579101537e-01,1.642529052734374995e+00,-9.917090415954590149e-03,-7.797760009765625222e-02,1.641156860351562496e+00,9.893798065185546720e-02,-6.776128387451171853e-02,1.655530029296875094e+00,2.741044044494628934e-02,-5.395278930664062361e-02,1.651289916992187523e+00
3.515169143676757924e-02,-1.240981979370117255e-01,1.642473266601562454e+00,-9.913109779357909615e-03,-7.797112274169921975e-02,1.641144531249999927e+00,9.894467926025390936e-02,-6.775852966308594516e-02,1.655493164062500133e+00,2.741165161132812569e-02,-5.395124435424804993e-02,1.651291015625000025e+00
3.515847396850586143e-02,-1.240886764526367148e-01,1.642477294921875108e+00,-9.905443191528320868e-03,-7.796253204345703069e-02,1.641149169921874984e+00,9.894651794433594050e-02,-6.775339508056640869e-02,1.655527343749999991e+00,2.741704940795898493e-02,-5.394365692138671647e-02,1.651300537109374966e+00
3.514715194702148354e-02,-1.240894241333007769e-01,1.642508544921875036e+00,-9.907995223999023493e-03,-7.796707916259765225e-02,1.641151611328125037e+00,9.893791961669921864e-02,-6.775534820556640414e-02,1.655560791015625144e+00,2.740682411193847562e-02,-5.394769668579101757e-02,1.651306274414062525e+00
3.515861129760742415e-02,-1.241130599975586030e-01,1.642506225585937507e+00,-9.907328605651855025e-03,-7.797966003417969305e-02,1.641142089843750096e+00,9.894418334960937422e-02,-6.777462768554687322e-02,1.655538330078125009e+00,2.740698242187500008e-02,-5.396440505981445201e-02,1.651357788085937583e+00
3.514356613159180104e-02,-1.241096878051757835e-01,1.642523437499999961e+00,-9.913083076477051739e-03,-7.798218536376953780e-02,1.641161254882812504e+00,9.893851470947265248e-02,-6.777346038818359009e-02,1.655559204101562543e+00,2.741056632995605633e-02,-5.395856094360351740e-02,1.651306762695312624e+00
3.515331268310546708e-02,-1.241090469360351528e-01,1.642507324218750009e+00,-9.907564163208008520e-03,-7.797917175292969072e-02,1.641161987304687431e+00,9.894132232666015547e-02,-6.776198577880859775e-02,1.655523071289062509e+00,2.741290283203124886e-02,-5.395809936523437295e-02,1.651317749023437642e+00
3.514940261840820285e-02,-1.240905685424804755e-01,1.642482666015625092e+00,-9.915367126464843389e-03,-7.797074127197266280e-02,1.641160888671874929e+00,9.894075775146483898e-02,-6.774957275390625089e-02,1.655487304687500050e+00,2.740595245361328314e-02,-5.394809341430664013e-02,1.651299072265625112e+00
3.516019821166992132e-02,-1.240877685546875053e-01,1.642422973632812644e+00,-9.911307334899902358e-03,-7.796451568603515736e-02,1.641140625000000020e+00,9.893796539306640159e-02,-6.775237274169922108e-02,1.655518676757812502e+00,2.740509605407714933e-02,-5.393861389160156672e-02,1.651300292968750139e+00
3.514744949340820046e-02,-1.240897750854492165e-01,1.642539916992187488e+00,-9.906079292297363323e-03,-7.796375274658202958e-02,1.641135742187500135e+00,9.894593811035155839e-02,-6.775514221191406006e-02,1.655538574218750059e+00,2.741080665588379109e-02,-5.395028686523437728e-02,1.651311157226562631e+00
3.514971542358398537e-02,-1.240990066528320362e-01,1.642504882812499956e+00,-9.912426948547364142e-03,-7.797124481201171686e-02,1.641170532226562617e+00,9.893868255615234641e-02,-6.775990295410155850e-02,1.655541259765624940e+00,2.740795707702636808e-02,-5.395125198364257579e-02,1.651330810546875139e+00
