T00,T01,T02,T03,T10,T11,T12,T13,T20,T21,T22,T23,T30,T31,T32,T33
9.632560328070872702e-01,1.088870702417186337e-01,2.455227508703156092e-01,-1.096162643432617156e-01,1.114753369671660083e-01,-9.937614718242763212e-01,3.374368934370982481e-03,-1.444851989746093746e-01,2.443584754184082164e-01,2.411935015342430919e-02,-9.693849557525472393e-01,1.933305664062500151e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.634370105129544948e-01,1.089342022076868199e-01,2.447906582433983236e-01,-1.096167144775390678e-01,1.114926924046323042e-01,-9.937593545930284433e-01,3.424134812467097624e-03,-1.444815521240234435e-01,2.436360119404097635e-01,2.399343135574204255e-02,-9.695699092574757705e-01,1.933324096679687631e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.633600278250453730e-01,1.090118961125764591e-01,2.450588976039609901e-01,-1.096103286743164151e-01,1.115107170013066168e-01,-9.937563497737176288e-01,3.698280447832932166e-03,-1.444495849609375160e-01,2.439319921264578861e-01,2.376391782423831547e-02,-9.695011394665096205e-01,1.933279052734375059e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.631354231679897238e-01,1.087766892149675813e-01,2.460442816292388590e-01,-1.096063995361328119e-01,1.114100530270369371e-01,-9.937692562443863897e-01,3.235031374235050258e-03,-1.444442138671875042e-01,2.448631387602688281e-01,2.429603315172711164e-02,-9.692531898578203853e-01,1.933282104492187514e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.636642973203823903e-01,1.090547987192537344e-01,2.438404661788461103e-01,-1.096124420166015717e-01,1.116356305061683013e-01,-9.937438817609107744e-01,3.253223670019029373e-03,-1.444473419189453156e-01,2.426697510434792371e-01,2.408626868279856517e-02,-9.698099007483043099e-01,1.933334838867187599e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.631106320134207310e-01,1.088181957972102487e-01,2.461229586327722818e-01,-1.096123962402343749e-01,1.114865473759778514e-01,-9.937610771781412167e-01,3.109861721138085233e-03,-1.444634246826171919e-01,2.449258260308478929e-01,2.444425800020876005e-02,-9.692336240524913604e-01,1.933292480468750130e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.631308650360672630e-01,1.085647487570793462e-01,2.461557071087107640e-01,-1.096052703857421928e-01,1.114582268210596722e-01,-9.937667059792278934e-01,2.190379213891953739e-03,-1.444930419921875153e-01,2.448591441804499613e-01,2.532645680918823444e-02,-9.692278215655545370e-01,1.933311889648437587e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.632024887365134846e-01,1.086116603370207712e-01,2.458545767941328897e-01,-1.096046447753906278e-01,1.115134192951238168e-01,-9.937606426440682705e-01,2.131302127493689066e-03,-1.444859008789062538e-01,2.445520864946698347e-01,2.536320899421801167e-02,-9.693043818226653174e-01,1.933323364257812482e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.633839323519073350e-01,1.085309456014777879e-01,2.451783692192792685e-01,-1.095993804931640614e-01,1.115080422142007838e-01,-9.937619919921807377e-01,1.749226483176276326e-03,-1.444897003173828132e-01,2.438387897930355264e-01,2.565418325697583352e-02,-9.694764089309682031e-01,1.933261352539062505e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.633282031625157726e-01,1.087574223465432449e-01,2.452969548857361071e-01,-1.096013641357421881e-01,1.116181706929231937e-01,-9.937486145123967107e-01,2.252803999029119250e-03,-1.444675445556640736e-01,2.440085182177964551e-01,2.520940775242831722e-02,-9.694453717450651764e-01,1.933279663085937461e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
