m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
7.748405502294705705e-03,-6.821125812243311604e-02,1.645711848920108578e+00,9.356154301023947295e-02,-6.397770220817641795e-02,1.656181808597974925e+00,-1.133899484042468625e-02,-9.626718915921343711e-02,1.639989385736626115e+00,6.162278106910127479e-02,-9.531655558830202934e-02,1.648559827839040981e+00
7.747867158994004022e-03,-6.820803024416588478e-02,1.645727140417967416e+00,9.356319295834528149e-02,-6.396844746046401187e-02,1.656176705770844748e+00,-1.133584042055626323e-02,-9.626195039116550167e-02,1.639982545351810428e+00,6.162820437548242880e-02,-9.530586511709521202e-02,1.648533042053127451e+00
7.741358870777547557e-03,-6.822780023640578895e-02,1.645713256038848771e+00,9.356093275673352250e-02,-6.398938136784237951e-02,1.656128349116698484e+00,-1.134776827941481880e-02,-9.628444542989463006e-02,1.640000061818397636e+00,6.161945126127857386e-02,-9.532964127640407292e-02,1.648523567401055656e+00
7.735664092052889351e-03,-6.821478975596192984e-02,1.645758035827490806e+00,9.355368199252603323e-02,-6.397650119404087177e-02,1.656185995071402406e+00,-1.134707101665078516e-02,-9.626530023423353344e-02,1.639993594332466831e+00,6.161941621625137422e-02,-9.531001037826368483e-02,1.648523312268640462e+00
7.743306687702941615e-03,-6.821130779889704454e-02,1.645789827815115736e+00,9.356449540101205442e-02,-6.397033692805581540e-02,1.656190565971611184e+00,-1.134369437976359696e-02,-9.626606520107887366e-02,1.640060283293481858e+00,6.162514094827499511e-02,-9.530885135126512808e-02,1.648569674482290859e+00
7.740845983085685444e-03,-6.820854540712173453e-02,1.645768846402249963e+00,9.356664806750453200e-02,-6.396128026981728887e-02,1.656128868396064879e+00,-1.134870767492973664e-02,-9.626678224854956500e-02,1.640064901315012369e+00,6.162390100226902701e-02,-9.530441990654262008e-02,1.648541290136673165e+00
7.745556895768758443e-03,-6.821561709837567489e-02,1.645775797626603865e+00,9.356803749956596472e-02,-6.397757655872869653e-02,1.656167065869118105e+00,-1.134517846121817219e-02,-9.627206823839024041e-02,1.640067025777283360e+00,6.162441853853954654e-02,-9.531757501856788495e-02,1.648570188851994578e+00
7.735977848267277385e-03,-6.821635244208193449e-02,1.645791365599678091e+00,9.355782667704705402e-02,-6.397571836336256312e-02,1.656186792792112339e+00,-1.135404758135896697e-02,-9.627383223242635957e-02,1.640085275871960402e+00,6.161506788514603539e-02,-9.531717801681664770e-02,1.648592327454999396e+00
7.737774438929645449e-03,-6.820377398833769866e-02,1.645790228458323012e+00,9.356439070188410367e-02,-6.395951591142948200e-02,1.656144736390662731e+00,-1.135176247217017237e-02,-9.625984234227706604e-02,1.640075570803749994e+00,6.162155778057501476e-02,-9.529989021889322121e-02,1.648546104972264503e+00
7.746191496969100782e-03,-6.821165070297958988e-02,1.645740967293318091e+00,9.356733261341076968e-02,-6.396846478904505418e-02,1.656141194745845979e+00,-1.134134346002127480e-02,-9.626824011372168977e-02,1.640022182197440337e+00,6.162739820706310268e-02,-9.530927378878488454e-02,1.648532179200895342e+00
7.744734179671391994e-03,-6.821499700718480774e-02,1.645707031907669204e+00,9.356209777911157766e-02,-6.397371589043625295e-02,1.656139158230855335e+00,-1.134377217049437753e-02,-9.627384940629635235e-02,1.640002609900604646e+00,6.162158071464093889e-02,-9.531676508866071540e-02,1.648541824960871205e+00
7.745856536832945033e-03,-6.821190175908746489e-02,1.645770283397423706e+00,9.356583229915113598e-02,-6.396930783148749300e-02,1.656180363954908863e+00,-1.134087990751262570e-02,-9.626799334225377702e-02,1.640046393107489342e+00,6.162692361547369990e-02,-9.530949457693690952e-02,1.648564482977678658e+00
7.743879706662622903e-03,-6.820826177354957776e-02,1.645758874267730043e+00,9.356382353750677949e-02,-6.396317888923394590e-02,1.656168203375254944e+00,-1.134409237374475743e-02,-9.626708513030661496e-02,1.640052521951055109e+00,6.162356259148923932e-02,-9.530668294714422784e-02,1.648571669937209938e+00
7.740112724480188028e-03,-6.820326285458551407e-02,1.645788272670239083e+00,9.356338754451920536e-02,-6.396133975710815989e-02,1.656171393968378203e+00,-1.134856609640458314e-02,-9.625912413010261071e-02,1.640069733343437530e+00,6.162192434791283202e-02,-9.530118780898499953e-02,1.648564838299195312e+00
7.748812606627620420e-03,-6.822072185725244764e-02,1.645755476980043985e+00,9.357123463661703999e-02,-6.397892160906787362e-02,1.656145694872543261e+00,-1.134128466212630526e-02,-9.627857736373032771e-02,1.640051475426989036e+00,6.162832360052210301e-02,-9.532094298830871837e-02,1.648554188657924024e+00
7.750755462771041771e-03,-6.822219260526403428e-02,1.645717641814560706e+00,9.357304358224270702e-02,-6.397853329134621514e-02,1.656108206662465498e+00,-1.133996650186489680e-02,-9.628182680615376965e-02,1.640024490977690652e+00,6.162946396564005641e-02,-9.532274514879844618e-02,1.648528566795282702e+00
7.743267754927254248e-03,-6.821801444248465351e-02,1.645781577284297414e+00,9.356707463881761000e-02,-6.397447959729289646e-02,1.656159640893037910e+00,-1.134499169114051853e-02,-9.627398258348333904e-02,1.640062162448757022e+00,6.162600366751267572e-02,-9.531465130642659267e-02,1.648552771717658016e+00
7.741289883124544136e-03,-6.821892940964119356e-02,1.645776954347007770e+00,9.356053588097330842e-02,-6.398064951853552063e-02,1.656194805383478297e+00,-1.134695484525302667e-02,-9.627473360385067902e-02,1.640056686234770966e+00,6.162006499424094175e-02,-9.531996847383199245e-02,1.648581905597242825e+00
7.746905084394874880e-03,-6.822017793233876859e-02,1.645761080530872666e+00,9.357065782240799046e-02,-6.397495315018870976e-02,1.656138900764723587e+00,-1.134088781256807621e-02,-9.627659836104655866e-02,1.640042327334557015e+00,6.163010591162441237e-02,-9.531583769509785475e-02,1.648532789026096568e+00
7.750601131739510985e-03,-6.820718414657646333e-02,1.645743070160918586e+00,9.356607603443069243e-02,-6.396933414213118452e-02,1.656192113890280870e+00,-1.133599416011109307e-02,-9.626320809883616436e-02,1.640018377747743283e+00,6.162789853690946867e-02,-9.530883928628430812e-02,1.648570363982307274e+00
7.740082653415858438e-03,-6.820160913663915470e-02,1.645784507058847934e+00,9.355754075005390247e-02,-6.395962587523543186e-02,1.656215570481839094e+00,-1.134499923116561587e-02,-9.625706956130050673e-02,1.640052012585304198e+00,6.162077060308632226e-02,-9.529904161823114783e-02,1.648587558311509271e+00
