m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
9.732683563232422119e-02,7.243095397949218806e-02,1.574237792968750105e+00,1.584396362304687500e-01,4.874180603027343517e-02,1.576999877929687432e+00,1.392116088867187407e-01,1.566451549530029422e-02,1.576487182617187566e+00,9.306688690185546675e-02,1.092503070831298819e-03,1.573834106445312520e+00
9.732660675048827870e-02,7.243113708496093373e-02,1.574235351562500052e+00,1.584414825439453278e-01,4.873749542236328197e-02,1.577001831054687608e+00,1.392179718017578227e-01,1.566182708740234547e-02,1.576473876953125020e+00,9.306862640380859919e-02,1.089609384536743223e-03,1.573856933593750007e+00
9.732689666748046975e-02,7.242767333984374833e-02,1.574215087890625142e+00,1.584406585693359515e-01,4.873463058471679682e-02,1.576995483398437425e+00,1.392202148437499953e-01,1.565880203247070265e-02,1.576453125000000011e+00,9.306661224365234131e-02,1.087021112442016716e-03,1.573813598632812560e+00
9.732907104492187489e-02,7.243422698974609497e-02,1.574228515624999991e+00,1.584376678466797028e-01,4.874236297607421886e-02,1.577012939453124929e+00,1.392228088378906214e-01,1.566441917419433491e-02,1.576452514648437608e+00,9.307219696044921609e-02,1.093663573265075744e-03,1.573829833984375037e+00
9.733408355712891424e-02,7.242610168457030984e-02,1.574227783203125064e+00,1.584461059570312635e-01,4.873214721679687556e-02,1.576989868164062614e+00,1.392285919189453214e-01,1.565836238861084001e-02,1.576476806640624950e+00,9.307804107666016458e-02,1.088643074035644618e-03,1.573825073242187456e+00
9.732909393310547330e-02,7.242022705078125788e-02,1.574204101562500124e+00,1.584433898925781403e-01,4.873101425170898310e-02,1.576945922851562543e+00,1.392198181152343728e-01,1.566068267822265728e-02,1.576431396484375025e+00,9.307112121582031272e-02,1.085492134094238285e-03,1.573809692382812431e+00
9.733277893066406838e-02,7.242920684814453669e-02,1.574188598632812575e+00,1.584406890869140550e-01,4.874351501464843639e-02,1.576977783203125094e+00,1.392185516357421771e-01,1.567068672180175690e-02,1.576454345703125037e+00,9.307138824462890536e-02,1.093834161758422971e-03,1.573810058593750005e+00
9.733161926269531805e-02,7.243769073486328036e-02,1.574209350585937583e+00,1.584405822753906234e-01,4.875065994262695740e-02,1.576992309570312445e+00,1.392235412597656319e-01,1.567616653442382990e-02,1.576461914062500025e+00,9.306969451904296975e-02,1.102207899093627904e-03,1.573824340820312528e+00
9.733412170410156439e-02,7.242343139648438344e-02,1.574200317382812520e+00,1.584415740966796937e-01,4.873334121704101657e-02,1.576982299804687626e+00,1.392214355468749942e-01,1.566424942016601471e-02,1.576447387695312452e+00,9.306937408447266136e-02,1.088311314582824643e-03,1.573813354492187511e+00
9.732869720458985074e-02,7.242113494873046731e-02,1.574218505859374950e+00,1.584398803710937442e-01,4.873156738281250039e-02,1.577005981445312566e+00,1.392183380126953141e-01,1.566092586517334184e-02,1.576476074218750023e+00,9.307245635986328980e-02,1.086161732673645046e-03,1.573805297851562424e+00
9.732869720458985074e-02,7.242456817626953536e-02,1.574212890625000139e+00,1.584354553222656337e-01,4.873493576049804654e-02,1.577012695312500101e+00,1.392188873291015649e-01,1.565934848785400374e-02,1.576467895507812633e+00,9.306625366210938277e-02,1.085784316062927361e-03,1.573820190429687571e+00
9.733142089843750677e-02,7.244390106201172019e-02,1.574242553710937464e+00,1.584459838867187664e-01,4.875031280517578419e-02,1.576999267578125030e+00,1.392247772216796964e-01,1.567545509338378815e-02,1.576463378906250101e+00,9.307569122314453269e-02,1.100049972534179786e-03,1.573824829101562628e+00
9.732966613769530873e-02,7.243370056152344250e-02,1.574230834960937520e+00,1.584413146972656339e-01,4.874702072143554527e-02,1.577008056640625044e+00,1.392155456542968905e-01,1.566954421997070190e-02,1.576509277343750126e+00,9.306849670410156927e-02,1.095160961151123071e-03,1.573861816406250114e+00
9.733116912841796586e-02,7.241822052001953280e-02,1.574264282226562450e+00,1.584428100585937582e-01,4.873039627075195085e-02,1.577010009765624998e+00,1.392235260009765663e-01,1.565997123718261899e-02,1.576460693359374998e+00,9.307394409179688133e-02,1.085438966751098647e-03,1.573859985351562463e+00
9.733772277832031250e-02,7.241743469238282049e-02,1.574218383789062425e+00,1.584436340332031345e-01,4.872895812988281561e-02,1.577015136718749932e+00,1.392205810546875144e-01,1.565677547454833937e-02,1.576479003906249954e+00,9.307465362548827947e-02,1.082415938377380340e-03,1.573808227539062576e+00
9.733636474609375089e-02,7.242100524902343739e-02,1.574200317382812520e+00,1.584538879394531419e-01,4.873395538330078242e-02,1.576987548828125085e+00,1.392295074462890636e-01,1.566037368774414115e-02,1.576460083007812596e+00,9.308374023437500366e-02,1.086467981338500944e-03,1.573773925781249972e+00
9.733293914794921564e-02,7.242102050781250300e-02,1.574272583007812587e+00,1.584435882568359377e-01,4.872763824462890414e-02,1.577059204101562528e+00,1.392183227539062484e-01,1.565721988677978502e-02,1.576526123046875005e+00,9.307152557373046808e-02,1.081075310707092351e-03,1.573876098632812637e+00
9.733309936523437678e-02,7.241606903076172608e-02,1.574280395507812624e+00,1.584429931640624900e-01,4.872937774658202964e-02,1.577002929687500110e+00,1.392257385253906354e-01,1.566045284271240165e-02,1.576437377929687633e+00,9.307190704345703891e-02,1.084103345870971727e-03,1.573840698242187530e+00
9.733692932128906738e-02,7.241316986083984331e-02,1.574249389648437525e+00,1.584404907226562575e-01,4.872586059570312850e-02,1.577024291992187521e+00,1.392218475341796824e-01,1.565633392333984353e-02,1.576499511718750135e+00,9.306990051269531383e-02,1.085404753684997541e-03,1.573857910156249984e+00
9.732603454589844327e-02,7.242819976806641469e-02,1.574262207031249972e+00,1.584371948242187522e-01,4.873751068115234758e-02,1.577051269531249966e+00,1.392202301025390609e-01,1.566261291503906125e-02,1.576492675781250075e+00,9.306511688232421697e-02,1.090090990066528267e-03,1.573843627929687461e+00
