m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
5.215098050434016641e-02,-8.518705506712517805e-02,9.112989502669284481e-02,7.778122909709232757e-02,-1.133024104063210802e-01,9.650566388563433518e-02,1.249596583432300428e-01,-1.181805173172818246e-01,1.010538957826080109e-01,1.074798819188206717e-01,-4.923771354538959699e-02,9.171044923666610282e-02
5.217315234138285296e-02,-8.519187518076390409e-02,9.110268898975633356e-02,7.780627541237444822e-02,-1.133080697938666503e-01,9.646033228749661959e-02,1.249858933774838365e-01,-1.181852111370978314e-01,1.009972549825298854e-01,1.074998009069110666e-01,-4.923916957266410294e-02,9.168958653979922269e-02
5.218192090212538103e-02,-8.513835486977888722e-02,9.112157969728090778e-02,7.781500631347466890e-02,-1.132505296183892868e-01,9.650045530453887910e-02,1.249933105800149630e-01,-1.181225423640203526e-01,1.010565089583481402e-01,1.075059226039540017e-01,-4.918165341243663224e-02,9.171317649749842482e-02
5.220043233888525119e-02,-8.508498273100000009e-02,9.118619399105823420e-02,7.783577589814230646e-02,-1.131967759370372806e-01,9.655629482252724161e-02,1.250174348291556436e-01,-1.180704270280135970e-01,1.010757098418841038e-01,1.075276553151826020e-01,-4.913228343360237504e-02,9.171661055601304513e-02
5.215566928092988525e-02,-8.520324770081122434e-02,9.107750119168711578e-02,7.778822196242214659e-02,-1.133207601649242335e-01,9.643095572696284978e-02,1.249658811105523459e-01,-1.181970481610988138e-01,1.009891153596923080e-01,1.074792126590335684e-01,-4.924662625332458521e-02,9.171503781308777692e-02
5.216242963285688816e-02,-8.521047494446616632e-02,9.108580218455980537e-02,7.779526649728292498e-02,-1.133270683416982838e-01,9.644272197271570868e-02,1.249724822069137598e-01,-1.182016626470167586e-01,1.010072783368931998e-01,1.074845937378878791e-01,-4.925186548686718430e-02,9.173085674217303087e-02
5.217975238653381476e-02,-8.510311551269431063e-02,9.118648278626456660e-02,7.781419522164367830e-02,-1.132176479235103561e-01,9.654653385457998005e-02,1.249954588001804257e-01,-1.180941011493778225e-01,1.010670534734735559e-01,1.075076341571925276e-01,-4.915171114522098872e-02,9.173562170205239175e-02
5.217194430185647519e-02,-8.518212255800843014e-02,9.112412538064100509e-02,7.780611651805960371e-02,-1.132981105828599344e-01,9.647783173948595858e-02,1.249854646859506757e-01,-1.181735203714884275e-01,1.010194187310664155e-01,1.074963198463740055e-01,-4.922618500798522923e-02,9.172708166298841614e-02
5.216537994334805028e-02,-8.519285018345962301e-02,9.106830650796532423e-02,7.779975497608719592e-02,-1.133092444065792181e-01,9.641890761170102131e-02,1.249778679785144009e-01,-1.181831204700824894e-01,1.009749488981746823e-01,1.074868770339117430e-01,-4.923308582641566095e-02,9.170614490052651779e-02
5.216998890189279703e-02,-8.513323523666858905e-02,9.115077871037334523e-02,7.780257229099540872e-02,-1.132467666703355080e-01,9.652495387770963775e-02,1.249810085556256056e-01,-1.181206778405955449e-01,1.010776089365597458e-01,1.074950842337819568e-01,-4.917822779649519416e-02,9.174306011718279252e-02
