m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
1.252590255737304759e-01,1.515496673583984488e-01,1.616781494140625108e+00,1.833114166259765532e-01,1.209577255249023459e-01,1.616344360351562592e+00,1.605281372070312407e-01,9.041089630126952770e-02,1.612946533203124977e+00,1.129249572753906333e-01,8.148066711425781816e-02,1.609923461914062548e+00
1.252504653930664180e-01,1.515420379638671988e-01,1.616809204101562480e+00,1.833021850585937473e-01,1.209436111450195306e-01,1.616302124023437425e+00,1.605271911621093672e-01,9.040341949462890603e-02,1.612934204101562630e+00,1.129185867309570324e-01,8.147732543945312988e-02,1.609920654296875142e+00
1.252554779052734435e-01,1.515212097167968897e-01,1.616682128906250071e+00,1.832993011474609302e-01,1.209311218261718834e-01,1.616257080078125075e+00,1.605175170898437420e-01,9.038646697998047042e-02,1.612859741210937559e+00,1.129140090942382796e-01,8.146646118164062311e-02,1.609832641601562475e+00
1.252578811645507773e-01,1.515285186767578174e-01,1.616679931640625068e+00,1.833092346191406152e-01,1.209268264770507889e-01,1.616240356445312498e+00,1.605334930419921868e-01,9.037539672851563344e-02,1.612819091796874993e+00,1.129268569946289130e-01,8.145684051513671364e-02,1.609821899414062507e+00
1.252639846801757717e-01,1.515377044677734542e-01,1.616669067382812575e+00,1.833055419921875151e-01,1.209525756835937577e-01,1.616251342773437516e+00,1.605249023437499978e-01,9.040531158447265292e-02,1.612858520507812532e+00,1.129212875366210900e-01,8.148182678222656850e-02,1.609834838867187479e+00
1.252538909912109533e-01,1.515406951904297028e-01,1.616711669921875094e+00,1.833054656982421871e-01,1.209485244750976574e-01,1.616267211914062640e+00,1.605241088867187527e-01,9.040628051757812478e-02,1.612922363281249938e+00,1.129201583862304709e-01,8.147875213623047286e-02,1.609831298828124924e+00
1.252557067871093721e-01,1.515276641845703098e-01,1.616722534179687587e+00,1.833140869140625073e-01,1.209293746948242182e-01,1.616219482421874964e+00,1.605281829833984375e-01,9.038705444335937145e-02,1.612892089843749988e+00,1.129259338378906241e-01,8.145864105224609464e-02,1.609850585937500078e+00
1.252716293334960873e-01,1.515401611328124898e-01,1.616655883789062553e+00,1.833116302490234439e-01,1.209633712768554692e-01,1.616317626953124975e+00,1.605262603759765594e-01,9.041711425781250033e-02,1.612924438476562639e+00,1.129316406249999960e-01,8.148864746093750777e-02,1.609861083984374996e+00
1.252589797973632790e-01,1.515409088134765658e-01,1.616793945312499980e+00,1.833193664550781254e-01,1.209455871582031244e-01,1.616319458007812626e+00,1.605322418212890567e-01,9.039757537841797141e-02,1.612940429687500066e+00,1.129187774658203108e-01,8.146929168701172452e-02,1.609906982421875021e+00
1.252705764770507824e-01,1.515288543701171775e-01,1.616698852539062425e+00,1.833111877441406246e-01,1.209407424926757790e-01,1.616306396484375130e+00,1.605394744873046842e-01,9.039151000976562711e-02,1.612887939453125030e+00,1.129307327270507866e-01,8.146504211425781294e-02,1.609870483398437635e+00
1.252555007934570419e-01,1.515397186279296982e-01,1.616751342773437461e+00,1.832999420166015747e-01,1.209361648559570401e-01,1.616233520507812438e+00,1.605280761718750060e-01,9.039810180664062389e-02,1.612892822265625137e+00,1.129283370971679717e-01,8.147754669189453958e-02,1.609887817382812614e+00
