m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
3.473491668701172291e-02,-1.240704879760742146e-01,1.642338989257812631e+00,-1.049787330627441513e-02,-7.811487579345703647e-02,1.641007324218749952e+00,9.831645965576171764e-02,-6.749173736572265658e-02,1.655331054687499970e+00,2.672431945800781208e-02,-5.395620727539062605e-02,1.651134033203125018e+00
3.473080825805664046e-02,-1.240832977294921841e-01,1.642362915039062621e+00,-1.050906562805175790e-02,-7.812168884277344294e-02,1.641052124023437475e+00,9.831449890136718939e-02,-6.749841308593750033e-02,1.655322387695312480e+00,2.672785377502441551e-02,-5.395788192749023660e-02,1.651125854492187628e+00
3.474096298217773521e-02,-1.240804824829101621e-01,1.642313110351562466e+00,-1.051335239410400475e-02,-7.812139129638671908e-02,1.641048217773437568e+00,9.831002044677734919e-02,-6.750297546386718750e-02,1.655389648437500139e+00,2.672802734375000211e-02,-5.396110534667968722e-02,1.651169189453125075e+00
3.473558044433593811e-02,-1.240778045654296891e-01,1.642321289062500078e+00,-1.050705528259277335e-02,-7.812326812744141424e-02,1.641013427734375085e+00,9.830315399169922697e-02,-6.750090789794921387e-02,1.655305175781250027e+00,2.672951316833496044e-02,-5.395601654052734758e-02,1.651062866210937452e+00
3.472087860107422180e-02,-1.240700759887695404e-01,1.642379394531249925e+00,-1.050821971893310496e-02,-7.811918640136718273e-02,1.641039550781250078e+00,9.831362152099609730e-02,-6.749766540527343817e-02,1.655348999023437573e+00,2.673216819763183510e-02,-5.394816589355468789e-02,1.651122802734374950e+00
3.472315597534179898e-02,-1.240921707153320314e-01,1.642381225585937576e+00,-1.051557350158691465e-02,-7.812940979003905884e-02,1.641055297851562456e+00,9.831401824951171986e-02,-6.750894927978515203e-02,1.655327514648437637e+00,2.672212982177734480e-02,-5.396177673339843522e-02,1.651128173828124934e+00
3.472790908813476463e-02,-1.240794677734375073e-01,1.642390747070312518e+00,-1.052778053283691395e-02,-7.811705780029297441e-02,1.641088745117187608e+00,9.831848907470702725e-02,-6.748735046386718228e-02,1.655335693359375027e+00,2.672714233398437722e-02,-5.394361114501953353e-02,1.651184936523437452e+00
3.473241424560546964e-02,-1.240843887329101530e-01,1.642364135742187425e+00,-1.051059150695800824e-02,-7.812716674804687234e-02,1.641046508789062441e+00,9.830435180664062744e-02,-6.751058197021483909e-02,1.655325439453124936e+00,2.673414611816406217e-02,-5.396117019653320218e-02,1.651106933593750048e+00
3.472925949096680037e-02,-1.240850296020507837e-01,1.642396850585937429e+00,-1.051586246490478563e-02,-7.812760925292969172e-02,1.641088012695312459e+00,9.831325531005859208e-02,-6.749501037597656350e-02,1.655301635742187472e+00,2.672682189941406189e-02,-5.395951461791992365e-02,1.651171630859375128e+00
3.473396682739257613e-02,-1.240700531005859419e-01,1.642316406249999972e+00,-1.052570629119873105e-02,-7.812394714355469505e-02,1.641096435546875121e+00,9.831330108642578891e-02,-6.748985290527344250e-02,1.655298339843749966e+00,2.673256301879882793e-02,-5.394923400878906539e-02,1.651116455078124989e+00
3.472127914428711076e-02,-1.240752334594726614e-01,1.642393554687499924e+00,-1.051739788055420025e-02,-7.811755371093749567e-02,1.641068115234375124e+00,9.831229400634765303e-02,-6.748954010009765303e-02,1.655295898437500135e+00,2.673126220703125194e-02,-5.394934082031250383e-02,1.651132934570312516e+00
3.473469543457031322e-02,-1.240785140991211011e-01,1.642312988281249941e+00,-1.050921440124511809e-02,-7.812329864501953158e-02,1.641043701171875036e+00,9.830889892578124900e-02,-6.749636840820312511e-02,1.655321289062499979e+00,2.673149681091308710e-02,-5.395198440551757929e-02,1.651080566406250005e+00
3.473945617675781167e-02,-1.240733795166015646e-01,1.642278808593750083e+00,-1.051301574707031242e-02,-7.812168884277344294e-02,1.641044677734375012e+00,9.831384277343750699e-02,-6.750045776367187556e-02,1.655236938476562614e+00,2.673783111572265725e-02,-5.395402526855468811e-02,1.650993774414062587e+00
3.472760009765624850e-02,-1.240763473510742149e-01,1.642284912109374995e+00,-1.051692104339599712e-02,-7.812700653076172508e-02,1.641002807617187642e+00,9.831607055664062789e-02,-6.749497222900391336e-02,1.655316772460937447e+00,2.673461151123046955e-02,-5.395475387573242521e-02,1.651054687500000062e+00
3.473473358154297030e-02,-1.240681152343749982e-01,1.642333984375000000e+00,-1.050937747955322209e-02,-7.811942291259765803e-02,1.641048095703125043e+00,9.831263732910155984e-02,-6.749031066894531361e-02,1.655368041992187456e+00,2.673742866516113509e-02,-5.394681167602539268e-02,1.651106323242187424e+00
3.473613739013672180e-02,-1.240858078002929771e-01,1.642312377929687539e+00,-1.050649356842041013e-02,-7.811977386474609764e-02,1.641041137695312457e+00,9.831089782714844127e-02,-6.750264739990234630e-02,1.655326416015625135e+00,2.672579765319824108e-02,-5.395980072021484830e-02,1.651127319335937482e+00
3.472561264038086237e-02,-1.240683135986328095e-01,1.642360961914062445e+00,-1.050820636749267602e-02,-7.810616302490235030e-02,1.641038696289062626e+00,9.831948852539063033e-02,-6.748902893066406616e-02,1.655371093750000133e+00,2.672155570983886924e-02,-5.394404983520507957e-02,1.651167846679687523e+00
3.471708297729492188e-02,-1.240996093750000029e-01,1.642396606445312601e+00,-1.051708126068115305e-02,-7.814543914794921942e-02,1.641092163085937639e+00,9.830456542968750433e-02,-6.751225280761719016e-02,1.655419677734375039e+00,2.672330856323242368e-02,-5.397178649902344139e-02,1.651157470703125130e+00
3.471507263183593733e-02,-1.240949935913086000e-01,1.642385498046875059e+00,-1.052780532836914036e-02,-7.812550354003906794e-02,1.641059082031250060e+00,9.830667114257812811e-02,-6.750052642822265692e-02,1.655356323242187511e+00,2.671352767944336001e-02,-5.396345520019531217e-02,1.651170166015625052e+00
3.472811889648437511e-02,-1.240892715454101625e-01,1.642369262695312582e+00,-1.051932048797607488e-02,-7.812442779541016458e-02,1.641035522460937424e+00,9.831278228759765536e-02,-6.749670410156249911e-02,1.655369750976562582e+00,2.672944641113281228e-02,-5.396194839477538863e-02,1.651145263671875085e+00
3.472658538818359369e-02,-1.240865554809570392e-01,1.642394165039062548e+00,-1.051629352569580060e-02,-7.812257385253906783e-02,1.641067993164062599e+00,9.831358337402343328e-02,-6.750410461425782049e-02,1.655352661132812431e+00,2.671919631958007829e-02,-5.396043014526367282e-02,1.651203002929687580e+00
3.472840118408203336e-02,-1.240875015258789127e-01,1.642400512695312509e+00,-1.052418613433837857e-02,-7.812638092041016002e-02,1.641144165039062575e+00,9.832017517089844394e-02,-6.749653625488281905e-02,1.655311523437499988e+00,2.672835350036621010e-02,-5.396078491210937883e-02,1.651129882812500060e+00
3.473255920410156516e-02,-1.240684890747070362e-01,1.642321411132812603e+00,-1.051894474029541060e-02,-7.811490631103515381e-02,1.641105346679687438e+00,9.831098175048828824e-02,-6.748442840576171498e-02,1.655369750976562582e+00,2.672850036621093883e-02,-5.394823837280273565e-02,1.651147338867187564e+00
3.472640609741210749e-02,-1.240614852905273513e-01,1.642376220703124945e+00,-1.051064968109130873e-02,-7.810261535644531794e-02,1.641031372070312466e+00,9.831864929199218839e-02,-6.747797393798828092e-02,1.655338989257812532e+00,2.673323059082031300e-02,-5.394006729125976757e-02,1.651174072265624959e+00
3.472615051269531405e-02,-1.240638580322265677e-01,1.642361938476562644e+00,-1.051280307769775386e-02,-7.810427093505858953e-02,1.641050292968750046e+00,9.831855773925780861e-02,-6.748808288574219272e-02,1.655351074218750052e+00,2.671973419189453344e-02,-5.394139862060547130e-02,1.651173217773437507e+00
3.473753738403320690e-02,-1.240849533081054695e-01,1.642348022460937473e+00,-1.051360321044921865e-02,-7.811654663085937367e-02,1.641051391601562548e+00,9.831433105468749545e-02,-6.749568176269531150e-02,1.655367431640625053e+00,2.673434638977050665e-02,-5.395425033569335727e-02,1.651103759765625068e+00
3.472804641723632735e-02,-1.240765838623046902e-01,1.642399047851562432e+00,-1.050624179840087963e-02,-7.810921478271484752e-02,1.641022094726562575e+00,9.831156158447265647e-02,-6.748827362060547119e-02,1.655368286132812505e+00,2.673557853698730474e-02,-5.394681930541992548e-02,1.651078735351562576e+00
3.473656845092773504e-02,-1.240706558227539086e-01,1.642341430664062463e+00,-1.050858116149902370e-02,-7.811625671386718262e-02,1.641028076171874961e+00,9.832097625732422186e-02,-6.749048614501952648e-02,1.655338378906250130e+00,2.672905158996581945e-02,-5.394787597656250377e-02,1.651159301757812559e+00
3.473722076416015797e-02,-1.240772094726562552e-01,1.642356079101562560e+00,-1.050332069396972719e-02,-7.811985778808594461e-02,1.641042602539062534e+00,9.831809997558593750e-02,-6.749571990966797552e-02,1.655347534179687496e+00,2.673578834533691523e-02,-5.395575714111328081e-02,1.651135498046875094e+00
3.472974777221679576e-02,-1.240858001708984443e-01,1.642372436523437562e+00,-1.051722717285156344e-02,-7.812088012695313222e-02,1.641047241210937591e+00,9.831198883056641025e-02,-6.749617004394531383e-02,1.655385009765625082e+00,2.672429466247558741e-02,-5.395405960083007879e-02,1.651157714843749957e+00
3.473827362060546986e-02,-1.240706024169921928e-01,1.642369384765625107e+00,-1.050695705413818432e-02,-7.811097717285156450e-02,1.641064575195312569e+00,9.830955505371094527e-02,-6.748751068115234342e-02,1.655372680664062512e+00,2.673115539550781350e-02,-5.394511413574219066e-02,1.651156982421875030e+00
3.472611618041992337e-02,-1.240746994018554761e-01,1.642384887695312434e+00,-1.051142692565918031e-02,-7.811391448974609741e-02,1.641075317382812537e+00,9.830566406250000611e-02,-6.749275207519531139e-02,1.655377807617187447e+00,2.672175979614258012e-02,-5.395502090454101785e-02,1.651189086914062631e+00
3.472108459472656589e-02,-1.240669937133789119e-01,1.642386352539062511e+00,-1.052113914489746088e-02,-7.811280822753906283e-02,1.641078002929687640e+00,9.830900573730469438e-02,-6.748578643798827659e-02,1.655343627929687589e+00,2.671388816833496216e-02,-5.394463348388672114e-02,1.651207275390625062e+00
3.472969818115234641e-02,-1.240848007202148412e-01,1.642362060546874947e+00,-1.051632404327392661e-02,-7.812532043457030839e-02,1.641096557617187424e+00,9.830836486816406372e-02,-6.749786376953124944e-02,1.655364013671875023e+00,2.673002624511718744e-02,-5.395632171630859730e-02,1.651151611328125046e+00
3.474142074584961326e-02,-1.240822067260742151e-01,1.642347656250000121e+00,-1.050945186614990305e-02,-7.812406921386719216e-02,1.641074340820312560e+00,9.831055450439453447e-02,-6.750180053710937156e-02,1.655390625000000115e+00,2.673954010009765847e-02,-5.395276260375976574e-02,1.651111938476562457e+00
3.472264099121093878e-02,-1.240717697143554760e-01,1.642403686523437489e+00,-1.052412700653076148e-02,-7.811351776123047486e-02,1.641106811523437514e+00,9.830071258544921531e-02,-6.748850250244141369e-02,1.655458984375000053e+00,2.671573638916015583e-02,-5.394925308227539046e-02,1.651195678710937642e+00
3.472868347167969161e-02,-1.240675354003906300e-01,1.642403564453124964e+00,-1.051556491851806698e-02,-7.811579132080077870e-02,1.641113281250000000e+00,9.830581665039062056e-02,-6.750006103515625300e-02,1.655406249999999968e+00,2.672074127197265545e-02,-5.395595932006835849e-02,1.651168945312500025e+00
3.472534561157226973e-02,-1.240718612670898419e-01,1.642373535156250064e+00,-1.051613998413085914e-02,-7.810986328124999711e-02,1.641028442382812536e+00,9.831110382080078536e-02,-6.749344635009765780e-02,1.655334960937500099e+00,2.672222328186035084e-02,-5.395026016235351940e-02,1.651155151367187601e+00
3.472362136840820290e-02,-1.240794677734375073e-01,1.642382934570312480e+00,-1.051604938507080117e-02,-7.811740875244141402e-02,1.641090454101562512e+00,9.831101989746093839e-02,-6.749994659423828869e-02,1.655359252929687441e+00,2.672938346862793052e-02,-5.395303726196289118e-02,1.651143798828125009e+00
3.473725128173828225e-02,-1.240636672973632892e-01,1.642298706054687640e+00,-1.051371097564697370e-02,-7.810961151123047008e-02,1.641069580078124979e+00,9.830878448486328469e-02,-6.748632049560547574e-02,1.655359497070312491e+00,2.672553634643554804e-02,-5.395048141479492215e-02,1.651159667968750133e+00
3.472130584716796864e-02,-1.240867614746093833e-01,1.642431762695312436e+00,-1.051188373565673830e-02,-7.812232208251952692e-02,1.641030029296875137e+00,9.830854034423827659e-02,-6.748681640624999700e-02,1.655339599609374934e+00,2.672901725769042877e-02,-5.395990371704101340e-02,1.651173828125000131e+00
3.472199630737304865e-02,-1.240805358886718779e-01,1.642409545898437573e+00,-1.051773452758789085e-02,-7.812198638916015292e-02,1.641081176757812621e+00,9.831655120849609741e-02,-6.749718475341796864e-02,1.655338500976562432e+00,2.671813011169433746e-02,-5.394789505004882885e-02,1.651177856445312564e+00
3.472409439086913963e-02,-1.240790786743164037e-01,1.642385253906250009e+00,-1.051358890533447311e-02,-7.811447906494141391e-02,1.641057617187499984e+00,9.831003570556641480e-02,-6.749857330322266147e-02,1.655372314453124938e+00,2.672936630249023518e-02,-5.394899368286133062e-02,1.651178588867187491e+00
3.473017883300781594e-02,-1.240854492187500047e-01,1.642400512695312509e+00,-1.051076221466064504e-02,-7.813532257080078869e-02,1.641043823242187560e+00,9.831465148925781772e-02,-6.750474548339843728e-02,1.655317138671875021e+00,2.671616554260253934e-02,-5.396955108642578075e-02,1.651241455078125142e+00
3.473114013671874806e-02,-1.240872116088867216e-01,1.642379272460937623e+00,-1.051454353332519596e-02,-7.813010406494140525e-02,1.641063598632812592e+00,9.830870819091797053e-02,-6.750756835937500588e-02,1.655369384765625007e+00,2.672535896301269503e-02,-5.396564483642578292e-02,1.651157348632812605e+00
3.472105407714844161e-02,-1.240888214111328103e-01,1.642418579101562637e+00,-1.051943492889404266e-02,-7.812590789794922330e-02,1.641071655273437457e+00,9.831015014648437911e-02,-6.749755096435547386e-02,1.655373535156249964e+00,2.672230148315429821e-02,-5.395713424682617443e-02,1.651154174804687624e+00
3.473791122436523798e-02,-1.240713882446289051e-01,1.642328735351562541e+00,-1.051275444030761765e-02,-7.811649322509765792e-02,1.641061157226562539e+00,9.832593536376953158e-02,-6.748693084716797519e-02,1.655275878906250053e+00,2.673679161071777430e-02,-5.394805526733398304e-02,1.651133911132812493e+00
3.472762298583984691e-02,-1.240750350952148501e-01,1.642389892578125066e+00,-1.052770996093749939e-02,-7.812389373779296542e-02,1.641156127929687569e+00,9.831282043457031938e-02,-6.748712158203125366e-02,1.655348999023437573e+00,2.672095870971679873e-02,-5.395309448242187333e-02,1.651200439453125002e+00
3.473023223876953169e-02,-1.240878906250000024e-01,1.642401367187499961e+00,-1.050931358337402373e-02,-7.813091278076171597e-02,1.641092895507812566e+00,9.831957244873047730e-02,-6.750099182128906083e-02,1.655339355468750107e+00,2.673374557495117321e-02,-5.395850753784179471e-02,1.651149047851562468e+00
3.473347854614258073e-02,-1.240833663940429654e-01,1.642380859375000002e+00,-1.051198482513427714e-02,-7.813083648681640181e-02,1.641080322265624947e+00,9.831490325927734475e-02,-6.750047302246094116e-02,1.655365234375000050e+00,2.673087310791015525e-02,-5.395346069335937855e-02,1.651156494140624931e+00
3.472708511352538829e-02,-1.240736541748046901e-01,1.642329711914062518e+00,-1.050917530059814441e-02,-7.811517333984374645e-02,1.641071166992187580e+00,9.830526733398438355e-02,-6.748675537109374845e-02,1.655325317382812633e+00,2.672195243835449180e-02,-5.394945526123046814e-02,1.651170166015625052e+00
3.473996353149413907e-02,-1.240820083618164038e-01,1.642340087890625133e+00,-1.050671100616455168e-02,-7.812842559814453525e-02,1.641033081054687592e+00,9.832244873046874778e-02,-6.749809265136719194e-02,1.655295288085937511e+00,2.673803520202636813e-02,-5.395330810546875022e-02,1.651112670898437607e+00
3.473394393920898465e-02,-1.240797805786132829e-01,1.642328857421875066e+00,-1.051477146148681666e-02,-7.812662506103515425e-02,1.641081420898437448e+00,9.831093597412109142e-02,-6.749442291259766247e-02,1.655361816406250020e+00,2.674110603332519737e-02,-5.395730209350586143e-02,1.651107055664062573e+00
3.473464965820312333e-02,-1.240812454223632899e-01,1.642348999023437450e+00,-1.050230503082275405e-02,-7.812526702880859264e-02,1.641042846679687583e+00,9.831937408447265214e-02,-6.749500274658203069e-02,1.655293334960937557e+00,2.673028755187988395e-02,-5.395765304565430104e-02,1.651148803710937640e+00
3.473036193847656161e-02,-1.240646362304687472e-01,1.642378295898437424e+00,-1.050608539581298836e-02,-7.810318756103515336e-02,1.641040527343750055e+00,9.831738281250000655e-02,-6.747805023193359508e-02,1.655328247070312564e+00,2.673966217041015558e-02,-5.393254089355468961e-02,1.651077758789062599e+00
3.473445892333984486e-02,-1.240714035034179707e-01,1.642365234374999927e+00,-1.050400829315185566e-02,-7.811528778076172463e-02,1.641051269531250023e+00,9.831781005859374645e-02,-6.749127960205078547e-02,1.655382324218749979e+00,2.673646545410156283e-02,-5.394083023071288840e-02,1.651134277343750068e+00
3.473315811157226540e-02,-1.240635375976562593e-01,1.642358642578125139e+00,-1.052106666564941485e-02,-7.811563110351563144e-02,1.641146850585937456e+00,9.831455230712890514e-02,-6.748596191406250333e-02,1.655341186523437536e+00,2.672192382812500072e-02,-5.394613647460937828e-02,1.651197387695312546e+00
3.473355484008788796e-02,-1.240805969238281264e-01,1.642339599609375034e+00,-1.052351665496826204e-02,-7.812134552001953613e-02,1.641080322265624947e+00,9.831838226318359575e-02,-6.749652862548828625e-02,1.655353881835937457e+00,2.672046279907226707e-02,-5.395242691040039174e-02,1.651155517578124954e+00
3.472883987426757940e-02,-1.240791320800781333e-01,1.642429809570312482e+00,-1.051046466827392639e-02,-7.811874389648437722e-02,1.641116821289062555e+00,9.831655883789063022e-02,-6.749420166015625278e-02,1.655343505859375064e+00,2.673263740539550889e-02,-5.395503997802734292e-02,1.651152587890625023e+00
3.472469329833984680e-02,-1.240743942260742194e-01,1.642425292968749950e+00,-1.051830577850341834e-02,-7.811795043945313211e-02,1.641124145507812493e+00,9.831937408447265214e-02,-6.749087524414063011e-02,1.655341064453125011e+00,2.673230361938476463e-02,-5.395447921752929976e-02,1.651155883789062528e+00
3.473590850830077931e-02,-1.240749969482421861e-01,1.642398193359374980e+00,-1.051362705230712846e-02,-7.811919403076171553e-02,1.641109252929687568e+00,9.831501770019530906e-02,-6.748921966552734464e-02,1.655382934570312603e+00,2.673406410217285187e-02,-5.395261001586914434e-02,1.651194091796875041e+00
3.473632049560546747e-02,-1.240789642333984394e-01,1.642362670898437571e+00,-1.051841068267822359e-02,-7.812362670898437278e-02,1.641120239257812585e+00,9.831598663330078092e-02,-6.749874877929687433e-02,1.655375610351562443e+00,2.672983741760253870e-02,-5.395699691772461171e-02,1.651162231445312489e+00
3.472523880004883129e-02,-1.240692138671875000e-01,1.642375122070312443e+00,-1.051504325866699230e-02,-7.811206817626953347e-02,1.641073974609374986e+00,9.831214141845703858e-02,-6.748301696777343761e-02,1.655250854492187562e+00,2.672656250000000205e-02,-5.394990921020507979e-02,1.651101684570312589e+00
3.473993301391601479e-02,-1.240731506347656221e-01,1.642385986328124936e+00,-1.050806427001953203e-02,-7.811305999755858986e-02,1.641057373046874934e+00,9.832084655761719194e-02,-6.749462890625000655e-02,1.655372314453124938e+00,2.673795127868652463e-02,-5.394942855834961026e-02,1.651150024414062445e+00
