T00,T01,T02,T03,T10,T11,T12,T13,T20,T21,T22,T23,T30,T31,T32,T33
9.808120349075480915e-01,1.699943674326287180e-01,9.544457670132636129e-02,-1.382246551513671984e-01,1.572233338746118203e-01,-9.791876067689365692e-01,1.283450584770407521e-01,-9.298873138427735108e-02,1.152760836681542278e-01,-1.108762634259609359e-01,-9.871260703389562741e-01,1.589201416015624924e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.808268736599043969e-01,1.699584811270380968e-01,9.535595733633450699e-02,-1.382289428710937462e-01,1.571664284413087365e-01,-9.791618716288654767e-01,1.286108196041873264e-01,-9.298823547363281594e-02,1.152274172128386898e-01,-1.111581928660594493e-01,-9.871000448187665643e-01,1.589165161132812587e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.808409964624705824e-01,1.701367089635935081e-01,9.489172736095329019e-02,-1.382226257324218888e-01,1.572587311669305099e-01,-9.789907954579785132e-01,1.297948915802238368e-01,-9.297509765625000533e-02,1.149810033452269703e-01,-1.123855981502632634e-01,-9.869897903211221069e-01,1.589150756835937539e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.808389840703389817e-01,1.700539100516907376e-01,9.506079635684078211e-02,-1.382306518554687613e-01,1.572350273209655591e-01,-9.790832354669086746e-01,1.291246073025019703e-01,-9.300322723388672330e-02,1.150305764187961322e-01,-1.117035617327468977e-01,-9.870614371886777816e-01,1.589197875976562591e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.808283759583209527e-01,1.699596902568508150e-01,9.533834801777418821e-02,-1.382314910888672033e-01,1.572204982636819515e-01,-9.792103740060327244e-01,1.281747181182220641e-01,-9.298918914794922219e-02,1.151408348097341383e-01,-1.107282580318205423e-01,-9.871584680448000082e-01,1.589182495117187566e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.808241002800751618e-01,1.700676937379266007e-01,9.518962052894260062e-02,-1.382252197265625149e-01,1.571996375866979434e-01,-9.790497725943786422e-01,1.294210830023718173e-01,-9.298614501953125777e-02,1.152057214394845847e-01,-1.119755434439091840e-01,-9.870101921551009960e-01,1.589197509765625016e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.807882282172921684e-01,1.700450046694115258e-01,9.559889004253284417e-02,-1.382337799072265727e-01,1.572214643576817505e-01,-9.791485032147251300e-01,1.286453255955666564e-01,-9.298422241210937966e-02,1.154810050857312392e-01,-1.111436234758565039e-01,-9.870720502704177779e-01,1.589183715820312592e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.808153312597465145e-01,1.700096231792270207e-01,9.538351006484596661e-02,-1.382203521728515572e-01,1.571870608879136766e-01,-9.791277987898119317e-01,1.288447962722469031e-01,-9.299916076660157127e-02,1.152975015134874714e-01,-1.113798979325925365e-01,-9.870668693058604060e-01,1.589185668945312546e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.808590716530605214e-01,1.699217044825305223e-01,9.508993585888954325e-02,-1.382277069091796817e-01,1.572316176469943372e-01,-9.792324394605185223e-01,1.279923744615721892e-01,-9.298163604736328636e-02,1.148638322885213031e-01,-1.105913371560064556e-01,-9.872060859709288483e-01,1.589178100585937559e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.808278148432870713e-01,1.701205510236818985e-01,9.505680275046828054e-02,-1.382263946533203169e-01,1.572835421903368003e-01,-9.790545446717967559e-01,1.292829683816132946e-01,-9.298383331298828991e-02,1.150594845538738115e-01,-1.118534607283097337e-01,-9.870410925272045111e-01,1.589173217773437452e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.807675193470045683e-01,1.700024945956629951e-01,9.588652056037051674e-02,-1.382209472656250049e-01,1.571645839922155841e-01,-9.791776637045758180e-01,1.284927875042107259e-01,-9.299335479736328680e-02,1.157340335963306516e-01,-1.109515873401549085e-01,-9.870640195722987231e-01,1.589155517578125121e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.808332190898384484e-01,1.700297771775924893e-01,9.516339213586062773e-02,-1.382339172363281354e-01,1.572534722562180520e-01,-9.791413807286620807e-01,1.286604135238667568e-01,-9.299919891357422141e-02,1.150545166137696279e-01,-1.112296337209998376e-01,-9.871121652522901746e-01,1.589184204101562470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.808417389108482487e-01,1.699637433539123443e-01,9.519353526090454376e-02,-1.382281188964843699e-01,1.571883293993620034e-01,-9.791565379281675918e-01,1.286246606726834663e-01,-9.299468231201171720e-02,1.150709012347662652e-01,-1.111971230637317787e-01,-9.871139182036529069e-01,1.589207397460937532e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.808296173409334351e-01,1.699922674192625993e-01,9.526746960267229447e-02,-1.382393798828125131e-01,1.571618205496057019e-01,-9.791081698757664320e-01,1.290246249522203903e-01,-9.298580169677735097e-02,1.152103463599155886e-01,-1.115787645575335857e-01,-9.870545858215962198e-01,1.589186645507812523e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.808209095912902020e-01,1.699819429661814651e-01,9.537548098938269936e-02,-1.382371520996093783e-01,1.572064310424686195e-01,-9.791765611186838969e-01,1.284499910263842137e-01,-9.299839019775391069e-02,1.152236145388775002e-01,-1.109927980601915498e-01,-9.871190999222768658e-01,1.589232421875000023e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.808366597545771226e-01,1.699503664462037877e-01,9.526972145590137386e-02,-1.382289581298828118e-01,1.571859566333626279e-01,-9.791789213825524696e-01,1.284570549146916707e-01,-9.300022125244140903e-02,1.151174266509576716e-01,-1.110203263591966194e-01,-9.871283934809894633e-01,1.589210693359375037e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.808628158345097381e-01,1.699264316233951022e-01,9.504285532819826965e-02,-1.382334747314453161e-01,1.571880777823211894e-01,-9.791791887648867432e-01,1.284524211248566639e-01,-9.297463989257812034e-02,1.148914475332961788e-01,-1.110545997493044001e-01,-9.871508654497679336e-01,1.589182128906249991e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
