m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
1.185526199340820319e-01,2.820335693359374840e-01,1.562641113281250105e+00,1.782121429443359328e-01,2.552990264892578409e-01,1.568067138671874972e+00,1.572466888427734300e-01,2.233962860107421844e-01,1.570302734375000009e+00,1.102596817016601588e-01,2.113279113769531425e-01,1.568801391601562623e+00
1.185532226562499986e-01,2.820194702148437482e-01,1.562606201171875098e+00,1.782144622802734335e-01,2.552834777832031499e-01,1.568049072265625066e+00,1.572556457519531381e-01,2.233813781738281379e-01,1.570235229492187523e+00,1.102612762451171957e-01,2.113149566650390776e-01,1.568763671874999988e+00
1.185528640747070400e-01,2.820315246582031365e-01,1.562611450195312557e+00,1.782152099609375095e-01,2.553006591796875280e-01,1.568053710937500123e+00,1.572509460449218743e-01,2.233969879150390636e-01,1.570240112304687630e+00,1.102565689086914130e-01,2.113325653076171817e-01,1.568771606445312550e+00
1.185516052246093771e-01,2.820238952636718865e-01,1.562619995117187521e+00,1.782109374999999996e-01,2.553003845214844025e-01,1.568103759765625105e+00,1.572483825683593794e-01,2.233870239257812473e-01,1.570283325195312552e+00,1.102559890747070309e-01,2.113216400146484542e-01,1.568800048828125071e+00
1.185550537109374969e-01,2.820308227539062296e-01,1.562609619140625128e+00,1.782165069580078087e-01,2.552930603027343537e-01,1.568054565429687575e+00,1.572496032714843783e-01,2.233900299072265616e-01,1.570275878906250089e+00,1.102687988281250003e-01,2.113246917724609375e-01,1.568756591796875099e+00
1.185516052246093771e-01,2.820291137695312700e-01,1.562640258789062431e+00,1.782172546386718848e-01,2.552987060546875187e-01,1.568110351562500115e+00,1.572496185302734439e-01,2.233901824951171899e-01,1.570302490234374959e+00,1.102633438110351555e-01,2.113208770751953125e-01,1.568813110351562568e+00
1.185615234374999966e-01,2.820237121582031548e-01,1.562603515624999995e+00,1.782212982177734384e-01,2.552957305908203356e-01,1.568080444335937518e+00,1.572554016113281161e-01,2.233899841308593925e-01,1.570272338867187534e+00,1.102683334350585964e-01,2.113231506347656163e-01,1.568772216796874952e+00
1.185581436157226581e-01,2.820093994140625004e-01,1.562612426757812534e+00,1.782206726074218872e-01,2.552773437499999964e-01,1.568043212890624982e+00,1.572515411376953220e-01,2.233663635253906321e-01,1.570251098632812425e+00,1.102672729492187587e-01,2.113053588867187527e-01,1.568748535156250012e+00
1.185511474609375060e-01,2.820252380371093825e-01,1.562587158203124993e+00,1.782119293212890698e-01,2.552857208251952947e-01,1.568008422851562500e+00,1.572472534179687464e-01,2.233806915283203243e-01,1.570228271484374938e+00,1.102555694580078099e-01,2.113162231445312456e-01,1.568755249023437548e+00
1.185577239990234372e-01,2.820098571777343577e-01,1.562615356445312464e+00,1.782171478271484533e-01,2.552883148193359486e-01,1.568103759765625105e+00,1.572530364990234464e-01,2.233791198730468719e-01,1.570283569335937601e+00,1.102631835937500082e-01,2.113142547607421984e-01,1.568779052734375012e+00
1.185473861694335967e-01,2.820293273925781330e-01,1.562611816406250131e+00,1.782102203369140547e-01,2.552974243164062296e-01,1.568084228515625123e+00,1.572388916015625138e-01,2.233873596191406352e-01,1.570282470703125099e+00,1.102545547485351551e-01,2.113242645263671837e-01,1.568792724609375133e+00
1.185571746826171863e-01,2.820234680175781050e-01,1.562581542968749959e+00,1.782149658203125153e-01,2.552982635498046715e-01,1.568069580078125025e+00,1.572472991943359433e-01,2.233963317871093812e-01,1.570278442382812445e+00,1.102642059326171958e-01,2.113242034912109490e-01,1.568751831054687518e+00
1.185491714477539121e-01,2.820150146484374787e-01,1.562627563476562509e+00,1.782087860107421928e-01,2.552801818847656445e-01,1.568095458984374968e+00,1.572451934814453056e-01,2.233780670166015669e-01,1.570274536132812537e+00,1.102460174560546957e-01,2.113163146972656392e-01,1.568804077148437504e+00
1.185457611083984425e-01,2.820136718749999827e-01,1.562644409179687610e+00,1.782095794677734379e-01,2.552791748046874809e-01,1.568097778320312496e+00,1.572418518066406312e-01,2.233783111572265612e-01,1.570312377929687475e+00,1.102528076171875038e-01,2.113102264404296826e-01,1.568804687500000128e+00
1.185640640258789069e-01,2.820209350585937691e-01,1.562626586914062532e+00,1.782188568115234406e-01,2.552863616943359393e-01,1.568088256835937555e+00,1.572511901855468686e-01,2.233808441162109526e-01,1.570286865234375107e+00,1.102670516967773490e-01,2.113117065429687413e-01,1.568766601562500140e+00
1.185553817749023520e-01,2.820172119140624822e-01,1.562591552734375000e+00,1.782101593017578200e-01,2.552889404296875275e-01,1.568091918945312635e+00,1.572463378906250042e-01,2.233812866210937442e-01,1.570261352539062516e+00,1.102572784423828112e-01,2.113146972656250178e-01,1.568769653320312596e+00
1.185619964599609333e-01,2.820097045898437571e-01,1.562611816406250131e+00,1.782219238281250173e-01,2.552798004150390598e-01,1.568062500000000137e+00,1.572569885253906341e-01,2.233773193359374909e-01,1.570257446289062608e+00,1.102663803100586010e-01,2.113080444335937447e-01,1.568754516601562621e+00
1.185557479858398433e-01,2.820145568847656214e-01,1.562600219726562489e+00,1.782148437499999905e-01,2.552829132080078334e-01,1.568039916992187477e+00,1.572496185302734439e-01,2.233811340332031159e-01,1.570253051757812601e+00,1.102615585327148401e-01,2.113249359130859317e-01,1.568810424804687464e+00
