T00,T01,T02,T03,T10,T11,T12,T13,T20,T21,T22,T23,T30,T31,T32,T33
9.805568920601059890e-01,1.698250280612472185e-01,9.832416425997295151e-02,2.037563896179199127e-02,1.577464809890660735e-01,-9.801842327455794202e-01,1.198120094670220709e-01,-5.385022735595703519e-02,1.167228733753233605e-01,-1.019722007262575253e-01,-9.879157054678562311e-01,1.906545776367187583e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.806022511115140006e-01,1.698371897896581439e-01,9.784965037946352640e-02,2.037088966369628856e-02,1.577322451008381365e-01,-9.801080605125163103e-01,1.204521837653565880e-01,-5.383826065063476718e-02,1.163604914499794252e-01,-1.026816375149215560e-01,-9.878849717182534018e-01,1.906547241210937438e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.805199714300746328e-01,1.697593621346644155e-01,9.880457780081280950e-02,2.038277816772460921e-02,1.576754323571188943e-01,-9.802410964309778985e-01,1.194397375197619460e-01,-5.387643432617187506e-02,1.171283213307551530e-01,-1.015339934968868818e-01,-9.879128526883397265e-01,1.906522094726562644e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.806218721482727885e-01,1.698383250416523604e-01,9.765084337302441797e-02,2.036949729919433627e-02,1.577991855925204856e-01,-9.801444107580418175e-01,1.200681101962897818e-01,-5.386295318603515764e-02,1.161040950645332442e-01,-1.023321914493047630e-01,-9.879513964271869897e-01,1.906562133789062585e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.805755565995102341e-01,1.697342816265182408e-01,9.829471725525516790e-02,2.037409210205078092e-02,1.577324109638237604e-01,-9.802625032840428521e-01,1.191885530864475462e-01,-5.384429168701172080e-02,1.165850090324659499e-01,-1.013691190453548108e-01,-9.879940472355430714e-01,1.906537475585937447e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.806491704499356032e-01,1.697894757818251832e-01,9.746147141094385624e-02,2.037631607055664235e-02,1.578416293146979732e-01,-9.802122394196806088e-01,1.194570456153026955e-01,-5.384719848632812944e-02,1.158154763023262479e-01,-1.017619752441354802e-01,-9.880441669496751178e-01,1.906520385742187518e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.806755276038141567e-01,1.696968864771819796e-01,9.735746647757133332e-02,2.037278366088867212e-02,1.577949465589172651e-01,-9.802563039376728238e-01,1.191567599044282416e-01,-5.385480117797851463e-02,1.156558014085305314e-01,-1.014916021668962193e-01,-9.880906791839234593e-01,1.906551147460937568e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.805679044301336411e-01,1.699446533905496770e-01,9.800714048202001372e-02,2.037745475769043094e-02,1.577806956081655165e-01,-9.800558207737046779e-01,1.208132453871818834e-01,-5.384717941284179743e-02,1.165840336191019538e-01,-1.030019560568921355e-01,-9.878252680274757225e-01,1.906518798828125139e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.806437223309648621e-01,1.697835856886067696e-01,9.752652912715312206e-02,2.037315940856933641e-02,1.577605947982707868e-01,-9.801540138702772298e-01,1.200404257859851442e-01,-5.384672927856445218e-02,1.159719129003472515e-01,-1.023310467292518344e-01,-9.879670400846024547e-01,1.906521606445312544e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.806019215826367041e-01,1.699458824869537754e-01,9.766405896834098876e-02,2.038099670410156369e-02,1.578205508650201983e-01,-9.800524033016955183e-01,1.207889088750813827e-01,-5.385658645629883001e-02,1.162434734215330168e-01,-1.030324405626773659e-01,-9.878622227206566020e-01,1.906501342773437635e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.805632054905658590e-01,1.698220509479561047e-01,9.826632714158060888e-02,2.037350654602050962e-02,1.577436320408398540e-01,-9.801786444617542893e-01,1.198614679189368842e-01,-5.384748077392578075e-02,1.166736756454962581e-01,-1.020308578467710864e-01,-9.879154606839705144e-01,1.906537963867187546e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.806438272757761476e-01,1.697287390111225369e-01,9.762089519980846064e-02,2.038471221923828305e-02,1.577514557447912413e-01,-9.802131981619744971e-01,1.195682414333883864e-01,-5.385054779052734358e-02,1.159834567355056412e-01,-1.018540195709925350e-01,-9.880149778525196824e-01,1.906507080078124972e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.806076610365023205e-01,1.698632067320101635e-01,9.775022309559644462e-02,2.037085533142089788e-02,1.577908842358570207e-01,-9.801218989931860248e-01,1.202626291333165759e-01,-5.385284423828125278e-02,1.162353301220711843e-01,-1.025063613280154245e-01,-9.879179084917449893e-01,1.906558471679687505e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
