T00,T01,T02,T03,T10,T11,T12,T13,T20,T21,T22,T23,T30,T31,T32,T33
8.588429934933086152e-01,5.056560072854765497e-01,-8.185789408213908769e-02,1.464480953027737231e-01,-4.857587472557325925e-01,8.546939766323570220e-01,1.831301334376989054e-01,-1.962748333560994096e-01,1.625643010995771187e-01,-1.175168439181300539e-01,9.796747620529621114e-01,2.122018158461937976e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.589506581586253686e-01,5.054579610073873797e-01,-8.195130568282021910e-02,1.465893004780287334e-01,-4.858111672460559416e-01,8.550000003762316947e-01,1.815558017130509127e-01,-1.965372644183479567e-01,1.618371917325842069e-01,-1.161346159028327357e-01,9.799599350795993313e-01,2.118250699056491992e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.589756679602158496e-01,5.054958947230437927e-01,-8.145368174889679180e-02,1.466206543040563526e-01,-4.858545479165206071e-01,8.549068174142151477e-01,1.818782334627521979e-01,-1.964886723358749143e-01,1.615740081855202570e-01,-1.166543353538452565e-01,9.799416339364391826e-01,2.118769028256508591e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.590518717603174981e-01,5.054458584946198707e-01,-8.095903751732710929e-02,1.467145090502838534e-01,-4.858795569443384310e-01,8.549134860997510410e-01,1.817800523389307976e-01,-1.963937295650693970e-01,1.610929476068664046e-01,-1.168221529308879902e-01,9.800008402118458584e-01,2.119161302567913463e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.590171145064752212e-01,5.054735960702132491e-01,-8.115442477657300313e-02,1.466207205637614364e-01,-4.859342395210137777e-01,8.549473096439287323e-01,1.814745508156515585e-01,-1.965300411160188221e-01,1.611133509244457029e-01,-1.164540313104503594e-01,9.800412984897326485e-01,2.118520981375282553e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.588992837356475007e-01,5.055349041559565881e-01,-8.201512713164406387e-02,1.464980156205274164e-01,-4.857967197128306158e-01,8.549008089966306789e-01,1.820608521708060590e-01,-1.965173006489341068e-01,1.621529139875242387e-01,-1.165292557984234645e-01,9.798608906515354766e-01,2.119492135256555443e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.589639468481522488e-01,5.056232812417866818e-01,-8.078388132129946109e-02,1.466253027117245533e-01,-4.858246419573334363e-01,8.546175166655703981e-01,1.833120767309190380e-01,-1.963924303450200193e-01,1.617261737693485579e-01,-1.182116647148775262e-01,9.797298847352079454e-01,2.119497485275487758e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.589591061275156925e-01,5.055085652343339619e-01,-8.154964423800248330e-02,1.465682901504624658e-01,-4.859028284301945555e-01,8.549400173877432785e-01,1.815929734119202110e-01,-1.965483799764462802e-01,1.615168577088984259e-01,-1.163557353282191481e-01,9.799865547710708835e-01,2.118345932554934752e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.588806695334350039e-01,5.056148294292396317e-01,-8.171682668238947067e-02,1.464703156814252116e-01,-4.857241724406422545e-01,8.547001319501499328e-01,1.831931023571843897e-01,-1.962771274895909746e-01,1.624685317489268088e-01,-1.176491763916665545e-01,9.796747661778937299e-01,2.121136104202208106e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.589975402834102436e-01,5.054229194982365891e-01,-8.167556692751011538e-02,1.466212417965648829e-01,-4.858102256370275818e-01,8.550023275410081336e-01,1.815473617708586451e-01,-1.964393056298682216e-01,1.615909974396824711e-01,-1.162699116080241624e-01,9.799845188578801825e-01,2.118606481389555540e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
