m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
9.273893737792969494e-02,1.573762359619140794e-01,1.805930664062500135e+00,1.546059417724609530e-01,1.363553924560546859e-01,1.811534179687499968e+00,1.366473083496093643e-01,1.027279968261718829e-01,1.814908691406249996e+00,9.092096710205078980e-02,8.641587066650391336e-02,1.814371459960937516e+00
9.274371337890624512e-02,1.573647003173828107e-01,1.805927734374999982e+00,1.546158294677734413e-01,1.363377838134765541e-01,1.811456665039062441e+00,1.366578521728515627e-01,1.027061691284179706e-01,1.814797241210937440e+00,9.092457580566407072e-02,8.640373992919922475e-02,1.814345825195312623e+00
9.273799133300780762e-02,1.573740386962890758e-01,1.805893554687500124e+00,1.546094207763671902e-01,1.363522796630859402e-01,1.811465209960937628e+00,1.366536865234375120e-01,1.027224197387695270e-01,1.814805541992187576e+00,9.092607879638671398e-02,8.641538238525391102e-02,1.814293212890625062e+00
9.274423980712891147e-02,1.573607025146484539e-01,1.805901123046875112e+00,1.546204376220703114e-01,1.363356018066406161e-01,1.811445190429687546e+00,1.366572875976562462e-01,1.027073593139648522e-01,1.814798339843749941e+00,9.092790985107422619e-02,8.639455413818360185e-02,1.814309204101562489e+00
9.274658203124999667e-02,1.573708496093750020e-01,1.805904174804687568e+00,1.546204681396484426e-01,1.363414611816406163e-01,1.811398681640625119e+00,1.366566619873046950e-01,1.027161788940429699e-01,1.814803222656250048e+00,9.092954254150391324e-02,8.639909362792969061e-02,1.814279418945312639e+00
9.274407196044921753e-02,1.573731536865234371e-01,1.805902587890624966e+00,1.546157531738281410e-01,1.363472442626953163e-01,1.811436157226562482e+00,1.366548004150390516e-01,1.027208328247070368e-01,1.814805541992187576e+00,9.093129730224609741e-02,8.640370941162109353e-02,1.814257080078125028e+00
9.273934173583985030e-02,1.573538818359375147e-01,1.805922973632812623e+00,1.546153411865234528e-01,1.363309631347656148e-01,1.811485961914062637e+00,1.366524658203125131e-01,1.026968994140625008e-01,1.814858520507812489e+00,9.092417907714843428e-02,8.638747406005858887e-02,1.814342895507812470e+00
9.273223876953125278e-02,1.573677825927734530e-01,1.805950561523437470e+00,1.546123809814453076e-01,1.363380432128906417e-01,1.811478271484375124e+00,1.366516876220703058e-01,1.027069168090820328e-01,1.814877197265625020e+00,9.092266082763672541e-02,8.639255523681640958e-02,1.814353149414062560e+00
9.274183654785156383e-02,1.573538208007812522e-01,1.805937744140625023e+00,1.546183929443359362e-01,1.363314819335937622e-01,1.811490966796875046e+00,1.366554718017578274e-01,1.026991958618164030e-01,1.814879638671875073e+00,9.092697906494140447e-02,8.639055633544921731e-02,1.814334960937500130e+00
9.272994995117188333e-02,1.573493957519531417e-01,1.805977905273437489e+00,1.546067504882812638e-01,1.363243255615234351e-01,1.811518920898437468e+00,1.366417236328124896e-01,1.026959304809570289e-01,1.814881225585937452e+00,9.091639709472656983e-02,8.638846588134765914e-02,1.814366699218749934e+00
9.273784637451172597e-02,1.573611755371093768e-01,1.805987060546875078e+00,1.546260833740234486e-01,1.363345794677734424e-01,1.811474365234374995e+00,1.366569671630859517e-01,1.027043609619140707e-01,1.814897216796875101e+00,9.093118286132813310e-02,8.639392852783203680e-02,1.814378540039062626e+00
9.274397277832031883e-02,1.573589172363281385e-01,1.805872924804687640e+00,1.546125640869140672e-01,1.363404998779296773e-01,1.811384887695312473e+00,1.366494140625000020e-01,1.027064132690429649e-01,1.814757934570312647e+00,9.092771148681641491e-02,8.639801788330078725e-02,1.814301025390625099e+00
9.274892425537109575e-02,1.573531036376953074e-01,1.805911987304687605e+00,1.546205596923828085e-01,1.363288269042968737e-01,1.811455932617187514e+00,1.366578979492187595e-01,1.026994476318359439e-01,1.814820556640625027e+00,9.092510986328125600e-02,8.639157104492187211e-02,1.814334716796875080e+00
9.274533843994141324e-02,1.573692321777343806e-01,1.805934204101562468e+00,1.546211700439453218e-01,1.363419494628906325e-01,1.811457397460937591e+00,1.366626281738281268e-01,1.027152633666992276e-01,1.814795043945312436e+00,9.092724609374999711e-02,8.641223144531250122e-02,1.814344482421875071e+00
9.274561309814453869e-02,1.573607940673828198e-01,1.805884521484375060e+00,1.546137237548828036e-01,1.363366699218750144e-01,1.811403930664062578e+00,1.366510314941406234e-01,1.027121734619140664e-01,1.814817871093750146e+00,9.092641448974610185e-02,8.640509796142578636e-02,1.814317016601562527e+00
9.274053192138671797e-02,1.573543243408203063e-01,1.805936523437499996e+00,1.546142883300781201e-01,1.363326416015624987e-01,1.811427246093749943e+00,1.366545867919921886e-01,1.026996307373046896e-01,1.814811645507812488e+00,9.092862701416015714e-02,8.640292358398438122e-02,1.814359252929687472e+00
9.273561096191405839e-02,1.573709106445312644e-01,1.805915405273437635e+00,1.546174316406249971e-01,1.363405456542968741e-01,1.811468505859375133e+00,1.366591339111328240e-01,1.027096405029296888e-01,1.814803588867187623e+00,9.092659759521484752e-02,8.640738677978515581e-02,1.814323974609375112e+00
9.274750518798828558e-02,1.573713836669921873e-01,1.805937499999999973e+00,1.546251373291015752e-01,1.363434143066406257e-01,1.811411132812499991e+00,1.366584014892578136e-01,1.027196273803710896e-01,1.814815673828125142e+00,9.093407440185546919e-02,8.641337585449218595e-02,1.814317138671875052e+00
9.274151611328125544e-02,1.573692016601562493e-01,1.805948852539062566e+00,1.546087493896484422e-01,1.363439331054687453e-01,1.811477661132812500e+00,1.366452026367187544e-01,1.027195053100585925e-01,1.814886840820312486e+00,9.092362976074218339e-02,8.640887451171874734e-02,1.814367431640625083e+00
9.274231719970703336e-02,1.573553466796875078e-01,1.805892211914062573e+00,1.546183013916015703e-01,1.363335876464843721e-01,1.811411254882812516e+00,1.366556701660156248e-01,1.027096328735351560e-01,1.814851562500000126e+00,9.092972564697265891e-02,8.639611816406250755e-02,1.814313720703125021e+00
9.274169921875000111e-02,1.573748626708984522e-01,1.805896606445312580e+00,1.546212615966796877e-01,1.363502502441406306e-01,1.811460205078124996e+00,1.366510620117187547e-01,1.027221603393554672e-01,1.814864746093750147e+00,9.093009185791016413e-02,8.641405487060546675e-02,1.814353759765624963e+00
9.273523712158203425e-02,1.573628845214843919e-01,1.805939086914062575e+00,1.546181488037109419e-01,1.363337707519531317e-01,1.811425537109375039e+00,1.366448822021484322e-01,1.027017898559570291e-01,1.814864135742187523e+00,9.092747497558593961e-02,8.639945983886719583e-02,1.814334472656250030e+00
9.273767089843749922e-02,1.573692626953125118e-01,1.805912475585937482e+00,1.546152496337890592e-01,1.363477630615234359e-01,1.811438842773437585e+00,1.366465148925781192e-01,1.027174301147461000e-01,1.814829711914062615e+00,9.092651367187500056e-02,8.640779876708984397e-02,1.814307617187500110e+00
9.272801208496093961e-02,1.573688354492187580e-01,1.805970703125000076e+00,1.546123809814453076e-01,1.363404235839843770e-01,1.811463623046875027e+00,1.366469879150390698e-01,1.027115783691406325e-01,1.814865478515625075e+00,9.091615295410156172e-02,8.640270996093750433e-02,1.814352905273437511e+00
9.273252105712891102e-02,1.573657989501953125e-01,1.805959716796875059e+00,1.546141204833984539e-01,1.363377075195312538e-01,1.811483642578125108e+00,1.366554412841796962e-01,1.027079162597656220e-01,1.814802001953125021e+00,9.092155456542969083e-02,8.640047454833985063e-02,1.814359985351562621e+00
9.273123931884766358e-02,1.573697814941406314e-01,1.805951416015625144e+00,1.546102905273437633e-01,1.363514862060546950e-01,1.811497924804687631e+00,1.366517181396484371e-01,1.027217254638671945e-01,1.814856079101562436e+00,9.092349243164062067e-02,8.641175842285156450e-02,1.814322021484374936e+00
9.274547576904297597e-02,1.573606414794921915e-01,1.805898925781250108e+00,1.546225891113281181e-01,1.363315277099609313e-01,1.811378906250000087e+00,1.366635131835937655e-01,1.027058715820312468e-01,1.814776367187500128e+00,9.093312835693359575e-02,8.640036773681640525e-02,1.814307495117187585e+00
9.274528503417968361e-02,1.573625030517578072e-01,1.805880493164062628e+00,1.546241455078125049e-01,1.363352508544921904e-01,1.811385253906250048e+00,1.366633453369140716e-01,1.027081832885742146e-01,1.814752197265625089e+00,9.092760467529296953e-02,8.640184783935546398e-02,1.814315551757812450e+00
9.274655151367187933e-02,1.573586120605468819e-01,1.805909545898437552e+00,1.546207427978515681e-01,1.363298339843750095e-01,1.811400268554687498e+00,1.366582946777343821e-01,1.027041015624999970e-01,1.814798217773437639e+00,9.093366241455078103e-02,8.639656829833984586e-02,1.814286132812499952e+00
9.274533843994141324e-02,1.573502044677734524e-01,1.805880737304687456e+00,1.546190643310546842e-01,1.363261260986328161e-01,1.811448364257812527e+00,1.366568603515624925e-01,1.027060546875000063e-01,1.814856567382812536e+00,9.093344116210937134e-02,8.639338684082031872e-02,1.814292358398437610e+00
