T00,T01,T02,T03,T10,T11,T12,T13,T20,T21,T22,T23,T30,T31,T32,T33
7.315654240276572295e-01,6.741818407153232773e-01,-1.014439550536779255e-01,1.319334507996561545e-01,-6.420793481867057562e-01,7.313336806287741299e-01,2.299677329759661770e-01,-2.012291649817109507e-01,2.292294505498130297e-01,-1.031013735488947453e-01,9.678966710207046464e-01,-1.272812276263382003e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.316415266298893494e-01,6.742398912196839733e-01,-1.005049531055753204e-01,1.319108309053182992e-01,-6.422725848894658141e-01,7.312105329754370331e-01,2.298196753221562749e-01,-2.012101511088196237e-01,2.284438732163527330e-01,-1.035940420769755066e-01,9.680297884032624811e-01,-1.273577215221577408e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.317466054264810671e-01,6.741042494709228450e-01,-1.006497207749018769e-01,1.318900117451266840e-01,-6.427469774389653612e-01,7.316248806799691140e-01,2.271593206608419069e-01,-2.009673229393277860e-01,2.267669033168113191e-01,-1.015307579764125612e-01,9.686424917093194864e-01,-1.276944178392289686e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.316719326752592067e-01,6.742403887190476786e-01,-1.002800137377269363e-01,1.318750988301641280e-01,-6.426226696743581046e-01,7.313364344152779584e-01,2.284362583246118406e-01,-2.010145765877914270e-01,2.273593793003753638e-01,-1.026981884783541021e-01,9.683805010053706530e-01,-1.276643957596828027e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.316074062725063110e-01,6.742169941209212869e-01,-1.009061342325890398e-01,1.318951149488657160e-01,-6.423144010646033575e-01,7.313168157809450953e-01,2.293641758013637011e-01,-2.011070320591279437e-01,2.284355779475596426e-01,-1.029910665765169653e-01,9.680960835233224371e-01,-1.274778103029081677e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.316126040403487796e-01,6.742199055630377913e-01,-1.008489789331958597e-01,1.319259594433169758e-01,-6.423310211693991079e-01,7.313123623419363062e-01,2.293318292983624052e-01,-2.011140398469154766e-01,2.283721893155482296e-01,-1.030036292002607656e-01,9.681097022129251384e-01,-1.274328632882963941e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.315235051160222657e-01,6.742211911393505286e-01,-1.014847125502388037e-01,1.319576196634453247e-01,-6.425770155801024952e-01,7.315100293918315177e-01,2.280084558680465778e-01,-2.010004030050882018e-01,2.279652177656451284e-01,-1.015818011151482514e-01,9.683558215714226369e-01,-1.275677452637613563e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.316539565396853462e-01,6.741647430061757928e-01,-1.009177247426888829e-01,1.319183245664798942e-01,-6.424347629545669180e-01,7.314420163809030040e-01,2.286266651555506624e-01,-2.010886264233477105e-01,2.279475010333161245e-01,-1.024425495585488954e-01,9.682693121299521533e-01,-1.274857252293410959e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.317290972619709954e-01,6.742035158722151644e-01,-1.001106757829788863e-01,1.318765040605771599e-01,-6.424911721529656949e-01,7.313020290990825956e-01,2.289157835123491469e-01,-2.010336779140243224e-01,2.275469664172415363e-01,-1.031841141896763792e-01,9.682847807609095137e-01,-1.276139310645234559e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.318457341545853145e-01,6.741504329608711821e-01,-9.961433199297209384e-02,1.317961010083481543e-01,-6.424391679105405650e-01,7.312784555478071269e-01,2.291369371926448573e-01,-2.010977752821082043e-01,2.273185802659966059e-01,-1.036967414641549456e-01,9.682836613697288763e-01,-1.276293812003319594e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
