m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
3.479865646362304693e-02,3.890400695800781405e-01,1.791400146484374956e+00,9.880093383789062544e-02,3.755710754394531170e-01,1.796213867187500091e+00,8.499572753906249611e-02,3.401163024902343901e-01,1.800244873046874972e+00,4.150994873046875283e-02,3.185313415527343817e-01,1.800744628906250089e+00
3.479491043090820329e-02,3.890409545898437793e-01,1.791346191406250066e+00,9.879534912109375067e-02,3.755631713867187416e-01,1.796140136718749947e+00,8.498648834228515747e-02,3.401154785156250138e-01,1.800204467773437456e+00,4.150429153442383029e-02,3.185271911621093688e-01,1.800702026367187569e+00
3.479922485351562289e-02,3.890429382324218643e-01,1.791363159179687470e+00,9.879878234863281872e-02,3.755733337402343830e-01,1.796173583984375099e+00,8.498809814453124611e-02,3.401263732910156379e-01,1.800236450195312532e+00,4.150516891479492237e-02,3.185319519042968950e-01,1.800720825195312624e+00
3.479665756225586160e-02,3.890223083496093803e-01,1.791369384765625128e+00,9.879928588867187278e-02,3.755565185546875240e-01,1.796196777343749940e+00,8.499499511718749956e-02,3.400953369140625182e-01,1.800221679687500131e+00,4.150445556640625089e-02,3.185113220214843555e-01,1.800732177734374995e+00
3.479713821411133112e-02,3.890214843750000040e-01,1.791367431640624952e+00,9.879843902587891191e-02,3.755486755371093555e-01,1.796178222656249934e+00,8.498300170898437367e-02,3.401058654785156232e-01,1.800249755859375078e+00,4.150327682495117548e-02,3.185189819335937367e-01,1.800751220703125099e+00
3.478844451904297003e-02,3.890497741699218692e-01,1.791418212890625083e+00,9.880506896972655884e-02,3.755656433105468706e-01,1.796125366210937546e+00,8.499057769775390792e-02,3.401196899414062336e-01,1.800230102539062571e+00,4.149920654296875011e-02,3.185374145507812726e-01,1.800747436523437495e+00
3.479031753540039185e-02,3.890456237792968563e-01,1.791378784179687544e+00,9.879452514648437433e-02,3.755746765136718790e-01,1.796180175781250110e+00,8.498503112792968328e-02,3.401180419921874809e-01,1.800228759765625020e+00,4.149495315551757907e-02,3.185423889160156063e-01,1.800753784179687456e+00
3.481019973754882757e-02,3.890373840332031485e-01,1.791384399414062578e+00,9.881398010253907016e-02,3.755631408691406103e-01,1.796170898437499996e+00,8.500090789794921553e-02,3.401179809570312740e-01,1.800277465820312450e+00,4.152367782592773782e-02,3.185232238769531432e-01,1.800715209960937591e+00
3.480163955688476973e-02,3.890349731445312820e-01,1.791365234374999948e+00,9.880363464355468306e-02,3.755738525390625027e-01,1.796198852539062640e+00,8.499425506591797019e-02,3.401181335449218746e-01,1.800263061523437624e+00,4.150369262695312311e-02,3.185334777832031228e-01,1.800781982421874927e+00
3.480440521240234231e-02,3.890245666503906463e-01,1.791334716796874948e+00,9.880677795410156006e-02,3.755523376464843799e-01,1.796147216796875057e+00,8.499049377441406095e-02,3.401079101562500262e-01,1.800236083984374957e+00,4.150687026977539079e-02,3.185237426757812629e-01,1.800731201171875018e+00
3.480081558227539340e-02,3.890581665039062331e-01,1.791363525390625044e+00,9.880131530761719627e-02,3.755823059082031290e-01,1.796144287109375126e+00,8.499439239501953292e-02,3.401284790039062478e-01,1.800215454101562473e+00,4.150696563720703003e-02,3.185469970703125320e-01,1.800744750976562614e+00
3.480013656616211259e-02,3.890674133300781601e-01,1.791405395507812637e+00,9.880802917480469016e-02,3.755852966308593777e-01,1.796180908203125037e+00,8.499148559570313122e-02,3.401417236328125315e-01,1.800312866210937557e+00,4.151227951049804576e-02,3.185457153320312429e-01,1.800757202148437486e+00
3.481035232543945590e-02,3.890124206542968643e-01,1.791306396484374952e+00,9.881455993652343839e-02,3.755499572753906445e-01,1.796139526367187544e+00,8.499996948242187489e-02,3.400986938476562305e-01,1.800195434570312614e+00,4.151922988891601496e-02,3.185137023925781463e-01,1.800679199218750082e+00
3.480364990234374734e-02,3.890224914550781121e-01,1.791296386718750133e+00,9.880234527587890281e-02,3.755522460937499862e-01,1.796088500976562585e+00,8.499440765380859852e-02,3.400935974121093719e-01,1.800123291015625071e+00,4.151601409912109714e-02,3.185133361816406272e-01,1.800607910156249991e+00
3.479483032226562272e-02,3.890354919433594016e-01,1.791369995117187530e+00,9.880111694335937111e-02,3.755624084472656277e-01,1.796156738281249998e+00,8.498753356933594350e-02,3.401093444824218603e-01,1.800238525390625011e+00,4.150571823120117326e-02,3.185242919921875138e-01,1.800729125976562539e+00
