T00,T01,T02,T03,T10,T11,T12,T13,T20,T21,T22,T23,T30,T31,T32,T33
6.450818284457635610e-01,7.572856764202200441e-01,-1.019207481224500000e-01,1.136208489139930722e-01,-7.237066069717374983e-01,6.483106309762922681e-01,2.365207660831840919e-01,-4.391043332162694601e-01,2.451900928555740822e-01,-7.881452944661374027e-02,9.662660546213881485e-01,-9.010339359310348684e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.451229443230960259e-01,7.571691766093694431e-01,-1.025242639602406275e-01,1.135904862483266831e-01,-7.236144739700939299e-01,6.485200946824052348e-01,2.362282367840656538e-01,-4.390714250271130492e-01,2.453537849084133082e-01,-7.820821431162935933e-02,9.662737683727642413e-01,-9.026890298969014736e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.449506184516019536e-01,7.572344608324672599e-01,-1.031245416312673718e-01,1.136584292136330610e-01,-7.236785924288351435e-01,6.485161126124905362e-01,2.360426794929335326e-01,-4.390611742453158217e-01,2.456175779929368197e-01,-7.760684898735634163e-02,9.662552366591021791e-01,-9.022921816549156482e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.450111886845687481e-01,7.572549955739540373e-01,-1.025935580336834463e-01,1.135766531617482256e-01,-7.235960801282219634e-01,6.483985494948839579e-01,2.366179068371678795e-01,-4.391189001260195068e-01,2.457016062112573340e-01,-7.838490091351561773e-02,9.661710656058722924e-01,-9.010643367167969764e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.450325186944463329e-01,7.573261664319174136e-01,-1.019319746901566348e-01,1.136076703763446716e-01,-7.236289737638746944e-01,6.482284566276379500e-01,2.369830718587137008e-01,-4.390683522942798178e-01,2.455486879544269141e-01,-7.910085749020974444e-02,9.661515906875965953e-01,-9.007725606412009256e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.449377394108311012e-01,7.571615958199549024e-01,-1.037382769233541474e-01,1.136655551657265728e-01,-7.236142621835224276e-01,6.486713212655734750e-01,2.358133086409074375e-01,-4.390750754955952684e-01,2.458408262438190883e-01,-7.701840548177256440e-02,9.662455450706108895e-01,-9.028484981046069890e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.450894876344568374e-01,7.572035702684609682e-01,-1.024807597366957646e-01,1.136076742700813658e-01,-7.237094571829092438e-01,6.484956864993509651e-01,2.360041655898357515e-01,-4.390338138369106469e-01,2.451615274212761986e-01,-7.807751125920839308e-02,9.663331349529702408e-01,-9.037819962605442292e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.449343581991544561e-01,7.572436854796544825e-01,-1.031584917272201085e-01,1.136542000169724898e-01,-7.238215637020590787e-01,6.485518451655538641e-01,2.355055159699272482e-01,-4.390051204689238151e-01,2.452386950180394376e-01,-7.721725800328334277e-02,9.663826765481176029e-01,-9.037669538694470539e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.450449311581955003e-01,7.572312932832900856e-01,-1.025563516298982208e-01,1.136180285339378204e-01,-7.234732942748862694e-01,6.483891578637160924e-01,2.370187596706757049e-01,-4.391353411996011258e-01,2.459744483847118302e-01,-7.869096795247582099e-02,9.660767579776152747e-01,-8.991564818227737454e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.450739111740338982e-01,7.572314117521437016e-01,-1.023730344304125822e-01,1.135864975940715782e-01,-7.235844530192956370e-01,6.484030179306357056e-01,2.366412172196784292e-01,-4.391109879853685727e-01,2.455711474733991428e-01,-7.857553941462649960e-02,9.661887476752661907e-01,-9.013285100698276153e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.448495462031147429e-01,7.573179873496470593e-01,-1.031432440750107843e-01,1.136752651280812376e-01,-7.235759622769725175e-01,6.483654954436122164e-01,2.367699540336843378e-01,-4.390998932291783619e-01,2.461846656000140077e-01,-7.804902532920908464e-02,9.660752869567517109e-01,-9.004034764070389940e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.450743637542393216e-01,7.572876266111761012e-01,-1.019534982660015160e-01,1.136072342401157065e-01,-7.241592296131482698e-01,6.484563901351990678e-01,2.347290358241148622e-01,-4.389993499937960841e-01,2.438697918832002376e-01,-7.758711667821382996e-02,9.666994175711528525e-01,-9.065728460052246973e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.448981663337614023e-01,7.572836015469969206e-01,-1.030917159007535139e-01,1.136433635980786394e-01,-7.235039587827681862e-01,6.483861935062703585e-01,2.369332515627814439e-01,-4.390777426520039439e-01,2.462689113246231409e-01,-7.821055490442992142e-02,9.660407509088456690e-01,-9.002917361493123494e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.450027246851071094e-01,7.574977911418320220e-01,-1.008393849844068935e-01,1.136236633347866842e-01,-7.241548993755621000e-01,6.480206313141788632e-01,2.359426690989624986e-01,-4.389470078591658497e-01,2.440720525975011712e-01,-7.916032975183066867e-02,9.665208095713325731e-01,-9.035060851408571736e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.449446134860146174e-01,7.573378717249876768e-01,-1.024001639961649446e-01,1.136320989554617245e-01,-7.237554599614461903e-01,6.483072067111461667e-01,2.363806250571030554e-01,-4.390542901054250713e-01,2.454067637848856565e-01,-7.833973306986398433e-02,9.662496605490591417e-01,-9.022233229422127465e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.451224750776358707e-01,7.572992357312309242e-01,-1.015620978052311912e-01,1.135910224111163769e-01,-7.238677675384834753e-01,6.483006193813853901e-01,2.360545742589300611e-01,-4.390200457731512351e-01,2.446067195899530033e-01,-7.876658219452070675e-02,9.664178072970491806e-01,-9.057723842169340678e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.451442041189704435e-01,7.573300080278850821e-01,-1.011939466182844027e-01,1.135558386192969671e-01,-7.238818044464179202e-01,6.482171288541702658e-01,2.362407396099458490e-01,-4.390452087277990634e-01,2.445078507596402662e-01,-7.915688725903723133e-02,9.664109364635532495e-01,-9.050409896270794619e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.449648208480738276e-01,7.571587189122429562e-01,-1.035908019255711715e-01,1.136364460683768618e-01,-7.236121575842205944e-01,6.486578844248821474e-01,2.358567242411065412e-01,-4.390232422592236228e-01,2.457759655961523904e-01,-7.715972620873666477e-02,9.662507704455772783e-01,-9.031884402246115329e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.450247776171258440e-01,7.572730565035303840e-01,-1.023745776732617740e-01,1.136560952865539875e-01,-7.237462316996627898e-01,6.483947940709091640e-01,2.361685481224833905e-01,-4.390576594868572657e-01,2.452232214952649036e-01,-7.824135041999667750e-02,9.663042288658059142e-01,-9.029875952636623460e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.449473722637274475e-01,7.571656849001241474e-01,-1.036485051500461302e-01,1.136513396793327746e-01,-7.235858799650655149e-01,6.486462464540625472e-01,2.359693227439480512e-01,-4.390696533287727910e-01,2.458990876869918130e-01,-7.718919983250094319e-02,9.662170905670854903e-01,-9.011996748832840076e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.448674474106194099e-01,7.573214927367032390e-01,-1.030054945581247439e-01,1.136237180651156475e-01,-7.237182367959661411e-01,6.483895171660002399e-01,2.362688040308735249e-01,-4.390208509967511441e-01,2.457191262377642627e-01,-7.781510565624673303e-02,9.662126682737383065e-01,-9.034064490314785978e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.449967785883218285e-01,7.572336908322343518e-01,-1.028411059804372057e-01,1.136239738200536253e-01,-7.234255243638314514e-01,6.484038719807402318e-01,2.371242912468050079e-01,-4.390991697728541254e-01,2.462410735632929448e-01,-7.854652295917409488e-02,9.660205885080406230e-01,-9.012064606429937008e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
