m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
3.515277862548828181e-02,-1.240962066650390661e-01,1.642520874023437605e+00,-9.908525466918945840e-03,-7.796953582763671564e-02,1.641203002929687571e+00,9.894444274902343406e-02,-6.775673675537109697e-02,1.655537597656250082e+00,2.740100669860839888e-02,-5.395093536376953380e-02,1.651393554687500043e+00
3.514692306518554799e-02,-1.241030349731445381e-01,1.642531372070312523e+00,-9.910235404968261927e-03,-7.798128509521484730e-02,1.641130249023437626e+00,9.894130706787108986e-02,-6.777227783203125522e-02,1.655535400390625078e+00,2.740640449523925812e-02,-5.396195602416992143e-02,1.651303344726562594e+00
3.515551757812500344e-02,-1.240914535522461004e-01,1.642515258789062571e+00,-9.901702880859375097e-03,-7.796141052246094438e-02,1.641143920898437525e+00,9.894768524169922363e-02,-6.776012420654296819e-02,1.655554199218750133e+00,2.740977859497070387e-02,-5.394176864624023598e-02,1.651330688476562614e+00
3.515082550048827942e-02,-1.240855026245117204e-01,1.642549072265625076e+00,-9.909112930297852076e-03,-7.795356750488281750e-02,1.641167846679687514e+00,9.893987274169921409e-02,-6.774478149414062123e-02,1.655558471679687615e+00,2.740839576721191412e-02,-5.393848419189452986e-02,1.651362548828124943e+00
3.515165710449218855e-02,-1.240894927978515583e-01,1.642520507812500030e+00,-9.912795066833495622e-03,-7.796618652343750844e-02,1.641183837890624941e+00,9.894510650634766313e-02,-6.775999450683593828e-02,1.655571411132812587e+00,2.740716171264648629e-02,-5.395315170288086243e-02,1.651345458984375014e+00
3.514837265014648243e-02,-1.241101837158203186e-01,1.642555664062500087e+00,-9.910443305969239211e-03,-7.797763824462890236e-02,1.641212646484375037e+00,9.894333648681641336e-02,-6.777207946777344394e-02,1.655555541992187463e+00,2.741316223144531217e-02,-5.395975494384765841e-02,1.651343261718750011e+00
3.514891052246094105e-02,-1.240875396728515628e-01,1.642533569335937527e+00,-9.914418220520020142e-03,-7.796338653564453824e-02,1.641183837890624941e+00,9.893475341796875711e-02,-6.775411224365233964e-02,1.655618652343749941e+00,2.740822982788086032e-02,-5.394131088256835793e-02,1.651352172851562550e+00
3.515961456298827975e-02,-1.240900878906250060e-01,1.642494750976562612e+00,-9.907830238342284560e-03,-7.796880340576171908e-02,1.641188842773437573e+00,9.894705963134765858e-02,-6.775491333007813144e-02,1.655530639648437496e+00,2.741596221923828236e-02,-5.394738769531250144e-02,1.651339721679687456e+00
3.515316009521484569e-02,-1.241050567626953149e-01,1.642522583007812509e+00,-9.910107612609863476e-03,-7.797578430175781949e-02,1.641168945312500016e+00,9.895223999023437800e-02,-6.776328277587891080e-02,1.655475830078124932e+00,2.741024589538574446e-02,-5.395120239257812644e-02,1.651324218750000128e+00
3.516624450683594055e-02,-1.240940475463867265e-01,1.642427124023437601e+00,-9.901477813720702473e-03,-7.796350860595703536e-02,1.641121337890625087e+00,9.894693756103516147e-02,-6.775274658203124523e-02,1.655513916015625142e+00,2.742120933532714994e-02,-5.394303131103515836e-02,1.651295532226562557e+00
3.514647674560546914e-02,-1.241117172241210931e-01,1.642519531250000053e+00,-9.914819717407227437e-03,-7.798670959472656095e-02,1.641181396484375110e+00,9.894438171386718550e-02,-6.777283477783203891e-02,1.655514282226562495e+00,2.741141510009765733e-02,-5.396333312988281505e-02,1.651332275390624993e+00
3.514950180053710849e-02,-1.240646133422851627e-01,1.642484130859374947e+00,-9.901934623718262191e-03,-7.794611358642578036e-02,1.641136718750000112e+00,9.893239593505859242e-02,-6.773338317871094305e-02,1.655522460937500107e+00,2.740811347961425934e-02,-5.392714691162109331e-02,1.651304809570312448e+00
3.514834976196289096e-02,-1.240616836547851626e-01,1.642448120117187438e+00,-9.910701751708984181e-03,-7.793907928466796420e-02,1.641151733398437562e+00,9.893408203124999523e-02,-6.773882293701172230e-02,1.655516723632812548e+00,2.741191291809082220e-02,-5.392332458496093550e-02,1.651256469726562592e+00
3.515831756591796670e-02,-1.240866851806640692e-01,1.642461914062500083e+00,-9.915774345397950287e-03,-7.796417999267578336e-02,1.641178588867187482e+00,9.894425201416015558e-02,-6.774848937988281472e-02,1.655514892578125119e+00,2.741026496887206954e-02,-5.394161224365234819e-02,1.651322387695312477e+00
3.515204620361328525e-02,-1.240971908569335896e-01,1.642530761718750121e+00,-9.908321380615234958e-03,-7.797167968750000344e-02,1.641196899414062438e+00,9.895106506347656206e-02,-6.775738525390624656e-02,1.655550292968750004e+00,2.740805435180664051e-02,-5.395280075073242282e-02,1.651389526367187610e+00
3.516005706787109220e-02,-1.240933990478515631e-01,1.642490112304687555e+00,-9.903894424438477312e-03,-7.796619415283202736e-02,1.641159790039062427e+00,9.895044708251952981e-02,-6.775482177734375167e-02,1.655523193359375034e+00,2.742325210571289196e-02,-5.394243621826171758e-02,1.651313476562499938e+00
3.515843582153320435e-02,-1.240877151489257896e-01,1.642489990234375030e+00,-9.893316268920898660e-03,-7.795741271972655984e-02,1.641113037109374950e+00,9.894840240478515458e-02,-6.775239562988281949e-02,1.655506469726562457e+00,2.741803550720214866e-02,-5.393756103515624789e-02,1.651300292968750139e+00
3.516027450561523549e-02,-1.240785903930664152e-01,1.642441528320312427e+00,-9.898600578308104983e-03,-7.795070648193359875e-02,1.641088623046875083e+00,9.894508361816406472e-02,-6.774582672119140725e-02,1.655517578125000000e+00,2.741733360290527291e-02,-5.392947387695312678e-02,1.651282592773437585e+00
3.515744781494140742e-02,-1.240929412841796919e-01,1.642534790039062553e+00,-9.900894165039062639e-03,-7.797029876708984342e-02,1.641176513671875004e+00,9.894129180908203813e-02,-6.775690460205077703e-02,1.655576660156250046e+00,2.741412162780761802e-02,-5.395088195800781111e-02,1.651359497070312488e+00
3.515005874633789218e-02,-1.240867767333984351e-01,1.642480346679687564e+00,-9.906299591064452945e-03,-7.796620941162109297e-02,1.641121337890625087e+00,9.893675994873046831e-02,-6.776210784912109486e-02,1.655543457031249943e+00,2.740998268127441476e-02,-5.394768524169921836e-02,1.651299682617187514e+00
3.515413665771484342e-02,-1.240847320556640598e-01,1.642518310546875027e+00,-9.903884887695313041e-03,-7.796168518066406983e-02,1.641178588867187482e+00,9.893754577636719449e-02,-6.774186706542968672e-02,1.655550537109375053e+00,2.741304206848144479e-02,-5.394026947021484525e-02,1.651368408203125027e+00
3.514937210083007857e-02,-1.241036758422851549e-01,1.642518676757812601e+00,-9.907999038696289895e-03,-7.797357177734375033e-02,1.641127563476562523e+00,9.894456481933594505e-02,-6.776098632812499467e-02,1.655531860351562523e+00,2.741475486755371241e-02,-5.395373535156250400e-02,1.651336181640625123e+00
3.514163589477539013e-02,-1.240853652954101577e-01,1.642510009765625112e+00,-9.902397155761719777e-03,-7.795846557617187866e-02,1.641089233398437486e+00,9.893865203857421520e-02,-6.774774932861328536e-02,1.655492919921875083e+00,2.741020393371582098e-02,-5.393746185302734225e-02,1.651273559570312521e+00
