m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
-1.382896363589320443e-01,-1.303360040786927798e-01,1.926083650819444992e+00,-5.440179571873033498e-02,-1.298897348842205368e-01,1.947392537623379827e+00,-1.584797748221833114e-01,-1.577143460837076572e-01,1.920887940958289297e+00,-8.730453162554507873e-02,-1.599999173947853348e-01,1.938961065911386061e+00
-1.382945136133556518e-01,-1.303199929652195110e-01,1.926069377044861142e+00,-5.440857449578799521e-02,-1.298717476667628767e-01,1.947385706813582251e+00,-1.584797069806554437e-01,-1.576987688588810943e-01,1.920856767107459229e+00,-8.730563874809171843e-02,-1.599826594544490055e-01,1.938934731065347528e+00
-1.382977374323849373e-01,-1.303053301816824161e-01,1.926012033827856573e+00,-5.440365098966082336e-02,-1.298548140861147393e-01,1.947296227857254980e+00,-1.584862362915216150e-01,-1.576846759657738739e-01,1.920815242383135946e+00,-8.730538676104217244e-02,-1.599666421687726825e-01,1.938866730306752828e+00
-1.383020976707973748e-01,-1.303098825469946320e-01,1.926080335426334944e+00,-5.440714571021287860e-02,-1.298647307731119471e-01,1.947361230513763752e+00,-1.584888738294886745e-01,-1.576878936981454538e-01,1.920869838636538152e+00,-8.730710129536062292e-02,-1.599744070442480071e-01,1.938917111048362951e+00
-1.382881049231098058e-01,-1.303180954870334918e-01,1.926082033597768861e+00,-5.441260151584110388e-02,-1.298779585088583322e-01,1.947439557515826758e+00,-1.584727289607477663e-01,-1.576949122687260063e-01,1.920856944274993872e+00,-8.730770473702019474e-02,-1.599856816846009500e-01,1.938969609142661144e+00
-1.383020492520789513e-01,-1.303319208331001344e-01,1.926065028470266283e+00,-5.438930669019633596e-02,-1.298809790202470060e-01,1.947275542549782745e+00,-1.584922098156111292e-01,-1.577113367966549162e-01,1.920875066911298834e+00,-8.729525504289502302e-02,-1.599929386429666256e-01,1.938862975349902706e+00
-1.382942872063133988e-01,-1.303362756990489035e-01,1.926093893047746697e+00,-5.438059891775603311e-02,-1.298822436089679955e-01,1.947300599368265273e+00,-1.584832751656313210e-01,-1.577164301101025845e-01,1.920903265660281356e+00,-8.728538119076814650e-02,-1.599954094685992478e-01,1.938887788798706824e+00
-1.382822429998745439e-01,-1.303233575710054937e-01,1.926023190577785593e+00,-5.440343188512502398e-02,-1.298729256623783190e-01,1.947367505450008140e+00,-1.584689507865753300e-01,-1.577027026268014442e-01,1.920819442301769042e+00,-8.730124591045650140e-02,-1.599847421671585224e-01,1.938922674170437288e+00
-1.382869688301325561e-01,-1.303268874180272263e-01,1.926030371435438093e+00,-5.440056070740327543e-02,-1.298799088669679858e-01,1.947344882049911963e+00,-1.584699462072108600e-01,-1.577053232788810655e-01,1.920807405125036782e+00,-8.729525252673786540e-02,-1.599902852212800319e-01,1.938882771077113487e+00
-1.382917815599041256e-01,-1.303040019884497136e-01,1.926046690754355417e+00,-5.439419161395652597e-02,-1.298607875550636948e-01,1.947317223952194976e+00,-1.584690718742571836e-01,-1.576813721291039638e-01,1.920796237171848553e+00,-8.728407238352296760e-02,-1.599695121555076982e-01,1.938830570777851703e+00
-1.382874539410260117e-01,-1.303132480045721686e-01,1.926037037178329747e+00,-5.438122147749262225e-02,-1.298646358516344634e-01,1.947273339144643511e+00,-1.584717181738102831e-01,-1.576920323158033377e-01,1.920820874787227073e+00,-8.727986397603064439e-02,-1.599756038475212971e-01,1.938828709827300045e+00
-1.382870140093763189e-01,-1.303354091921904989e-01,1.926083787020903770e+00,-5.439333229311158618e-02,-1.298931170072745445e-01,1.947369748732932448e+00,-1.584768616902504368e-01,-1.577127622184649747e-01,1.920881739830808899e+00,-8.729649684124618503e-02,-1.600017047461324837e-01,1.938934255665355266e+00
-1.382796826001573276e-01,-1.302996043494237255e-01,1.925985168054057395e+00,-5.440111898457734851e-02,-1.298566961537316600e-01,1.947330612964154994e+00,-1.584664255196914506e-01,-1.576771144797093072e-01,1.920771910681082328e+00,-8.729893988776156466e-02,-1.599655352124477736e-01,1.938875198925705146e+00
-1.382916633778275561e-01,-1.303240197936118006e-01,1.926053750689047162e+00,-5.440045468525447903e-02,-1.298767582101414964e-01,1.947349353086439638e+00,-1.584843174110127928e-01,-1.577026189819310531e-01,1.920869183913358036e+00,-8.730638312942096135e-02,-1.599873500846281660e-01,1.938931813873655319e+00
-1.382912187193209852e-01,-1.303066644702786936e-01,1.926044475947202184e+00,-5.439597020423433960e-02,-1.298566634719075796e-01,1.947324099909717221e+00,-1.584868418548237012e-01,-1.576859450159581733e-01,1.920875094355575019e+00,-8.730567503216804526e-02,-1.599683539949805222e-01,1.938925275100005674e+00
-1.382944222415775082e-01,-1.303079490250136085e-01,1.926098685940830668e+00,-5.440490688180945472e-02,-1.298697478912153869e-01,1.947401146192226484e+00,-1.584845670084918667e-01,-1.576843173013603161e-01,1.920892610897287245e+00,-8.730786412202755364e-02,-1.599767308995981296e-01,1.938959119469655601e+00
-1.382940798846893637e-01,-1.303341204622308347e-01,1.926085928165978567e+00,-5.439984589812685983e-02,-1.298869574243936009e-01,1.947369611336854156e+00,-1.584814069269272485e-01,-1.577126329479532907e-01,1.920880202085113231e+00,-8.730031426291298691e-02,-1.599974415091723057e-01,1.938930371693304400e+00
