m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
3.644459255837328993e-02,-3.777274246015975279e-01,3.964675070909057242e-02,5.197821930004394020e-02,-4.115247258352341952e-01,4.927642407704885957e-02,9.512321012046759394e-02,-4.297742480616857930e-01,5.797994245573009214e-02,9.997928910240339029e-02,-3.600486214261292006e-01,4.183347979872657774e-02
3.644384165633961919e-02,-3.777018768255628323e-01,3.986759766965192187e-02,5.197644847158300330e-02,-4.114977945891180044e-01,4.950376950510401719e-02,9.511843553500140547e-02,-4.297411594901857645e-01,5.823504179856520135e-02,9.997401423301836842e-02,-3.600126427707693311e-01,4.210091397115299505e-02
3.643304189162707707e-02,-3.777135153383377464e-01,3.976280401430581923e-02,5.196474884210235123e-02,-4.115165739771014519e-01,4.937535026746638078e-02,9.510485952306724222e-02,-4.297639381165639372e-01,5.810753664615716380e-02,9.996081837649087309e-02,-3.600208416244373710e-01,4.203666472091208833e-02
3.644747876068478443e-02,-3.777104981379641457e-01,3.980465468717196004e-02,5.198049742940701046e-02,-4.115074165317815780e-01,4.943665228471425671e-02,9.512196370137854240e-02,-4.297495922533429713e-01,5.817298099901147684e-02,9.997590366942994689e-02,-3.600171749342223615e-01,4.205522647946363657e-02
3.645009391898293427e-02,-3.777023612310708156e-01,3.982890544749091016e-02,5.198144544196088568e-02,-4.115007129943404340e-01,4.945856159692166992e-02,9.512468092479003934e-02,-4.297518983959085492e-01,5.816729227750734588e-02,9.998489449826661324e-02,-3.600252680310117026e-01,4.202640905783534830e-02
3.643984020585078892e-02,-3.777546335907865926e-01,3.965907196074032470e-02,5.197380987502689398e-02,-4.115561496291507138e-01,4.927338625899480018e-02,9.511744005096781085e-02,-4.298055457938925183e-01,5.798391100898434708e-02,9.997117032129593239e-02,-3.600686735988472553e-01,4.188537914894593234e-02
3.647223410291756951e-02,-3.777512025121974593e-01,3.945611346229117855e-02,5.200927327616193530e-02,-4.115548884325042067e-01,4.905783057594417795e-02,9.515599074714652106e-02,-4.298069738386391947e-01,5.774740342864656539e-02,1.000049065842694984e-01,-3.600672363081451888e-01,4.165983700248521160e-02
3.645541531009365011e-02,-3.777332467631641655e-01,3.963615851395317635e-02,5.198676493541987131e-02,-4.115325108765957585e-01,4.926261496514355853e-02,9.512971498182937191e-02,-4.297838516765198902e-01,5.797243395604525368e-02,9.998963050254956741e-02,-3.600549810245107785e-01,4.184114176165816545e-02
3.643635597020040973e-02,-3.777431290947540488e-01,3.955212779666062578e-02,5.196638835771406895e-02,-4.115449792104716176e-01,4.917162686873476768e-02,9.510756434480191479e-02,-4.297972929883493998e-01,5.788819171741467484e-02,9.996906900318974776e-02,-3.600626377567168745e-01,4.178240389701703972e-02
3.644716772293270235e-02,-3.777470343135003183e-01,3.952427449732862780e-02,5.197678238492979552e-02,-4.115488365863934628e-01,4.914461602735808315e-02,9.511740839646640189e-02,-4.298007046546929444e-01,5.786483539996310765e-02,9.997943040304009543e-02,-3.600657023316457539e-01,4.176070667016079652e-02
3.645942555364591747e-02,-3.777425665367221130e-01,3.960332259014000267e-02,5.199290334490251630e-02,-4.115437797847880108e-01,4.921949595939673072e-02,9.513668501846048176e-02,-4.297943054161971754e-01,5.792690335987335515e-02,9.999187290215091894e-02,-3.600594306690854673e-01,4.182016055592471804e-02
3.644019618318908305e-02,-3.777166958900287086e-01,3.986835094109961869e-02,5.196742033248060583e-02,-4.115114999765370207e-01,4.951709524139444318e-02,9.510377196521868637e-02,-4.297520953160928192e-01,5.828193272029751765e-02,9.996755798433515361e-02,-3.600235741243046350e-01,4.215029650135049960e-02
3.646715444083462737e-02,-3.777479137087753625e-01,3.968563254217016140e-02,5.199973040221389509e-02,-4.115455509830608372e-01,4.931582144374938026e-02,9.514149506828571690e-02,-4.297900180657069358e-01,5.804588953762783443e-02,9.999691898267042134e-02,-3.600581383239608302e-01,4.192625630891794880e-02
3.646216462083989862e-02,-3.777466019462314972e-01,3.949757181001917888e-02,5.199619446420664093e-02,-4.115513973501613854e-01,4.910025185905356193e-02,9.514015525698174547e-02,-4.298044132953351415e-01,5.780154961128297630e-02,9.999407791177256088e-02,-3.600627387522056244e-01,4.172389319265777663e-02
3.644638033573430885e-02,-3.777274489319749073e-01,3.964314765491255138e-02,5.197891577312746536e-02,-4.115238217170083534e-01,4.927783857167089554e-02,9.512086630212093774e-02,-4.297676650007243859e-01,5.800829178724483531e-02,9.997659438780620578e-02,-3.600384565956336602e-01,4.187719854806349479e-02
3.646489029736724174e-02,-3.777233291023427975e-01,3.958300369411104497e-02,5.199840943664919835e-02,-4.115206773100139048e-01,4.921268576982277404e-02,9.514047648597311058e-02,-4.297635868360672462e-01,5.794451428921686131e-02,9.999373489829113670e-02,-3.600308154758318224e-01,4.182808632461388482e-02
3.643157994602369554e-02,-3.776996433758642024e-01,3.992822439928436079e-02,5.196413204807428382e-02,-4.114986977843025362e-01,4.955347690988372300e-02,9.511026788302157087e-02,-4.297548245043248394e-01,5.823744640839061820e-02,9.997039568834335810e-02,-3.600315880508649924e-01,4.208188311568226980e-02
3.646144952199750072e-02,-3.777314008290038050e-01,3.959275293611166230e-02,5.199955105591480553e-02,-4.115384892986415077e-01,4.918076156815062716e-02,9.514987994673661242e-02,-4.297999276552321168e-01,5.783266958422334653e-02,9.999982936830975611e-02,-3.600611500837709311e-01,4.174125378012800980e-02
