m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
1.146005344390869235e-02,3.513840942382812638e-01,1.646138549804687434e+00,7.680767059326172597e-02,3.471432189941406343e-01,1.649967529296874957e+00,6.822267913818359786e-02,3.101163330078124947e-01,1.654300903320312432e+00,2.828499794006347767e-02,2.825528259277343968e-01,1.655341796874999938e+00
1.145055198669433540e-02,3.514022827148437500e-01,1.646181152343749954e+00,7.680294036865234486e-02,3.471604614257812749e-01,1.649993530273437425e+00,6.822169494628906039e-02,3.101317138671875195e-01,1.654315795898437580e+00,2.827365112304687511e-02,2.825709533691406206e-01,1.655370971679687608e+00
1.145300769805908218e-02,3.513778686523437722e-01,1.646145629882812544e+00,7.680593109130859353e-02,3.471315002441406339e-01,1.649950439453125028e+00,6.822332000732421464e-02,3.101082763671875187e-01,1.654281494140624975e+00,2.827956199645996135e-02,2.825444641113281086e-01,1.655325439453124936e+00
1.146277713775634838e-02,3.513818054199218666e-01,1.646132568359375048e+00,7.680892944335937500e-02,3.471372070312500058e-01,1.649958129882812541e+00,6.823297882080078813e-02,3.101136169433593714e-01,1.654272705078124961e+00,2.828350257873535334e-02,2.825528564453125280e-01,1.655339599609374934e+00
1.146420669555664115e-02,3.513851013183593719e-01,1.646126831054687489e+00,7.680674743652343706e-02,3.471429748535156401e-01,1.649974853515625117e+00,6.822548675537110086e-02,3.101188964843750173e-01,1.654296997070312525e+00,2.828910255432129026e-02,2.825494995117187602e-01,1.655301757812499996e+00
1.146187305450439495e-02,3.513966064453125093e-01,1.646152832031249957e+00,7.680974578857421853e-02,3.471550292968750284e-01,1.649977172851562424e+00,6.822399139404297652e-02,3.101307067871093559e-01,1.654312744140625124e+00,2.829015731811523535e-02,2.825563964843750275e-01,1.655309326171874984e+00
1.146068000793457053e-02,3.513817443847656596e-01,1.646132568359375048e+00,7.680773925781250733e-02,3.471434631347656286e-01,1.649985839843750135e+00,6.822430419921875211e-02,3.101145629882812726e-01,1.654271240234375107e+00,2.828450584411621241e-02,2.825538940429687673e-01,1.655331298828125020e+00
1.145668601989746106e-02,3.513902893066406241e-01,1.646167114257812480e+00,7.680265808105468661e-02,3.471512145996094034e-01,1.650013061523437630e+00,6.821935272216797519e-02,3.101202087402343821e-01,1.654324462890625069e+00,2.828442955017089824e-02,2.825471801757812318e-01,1.655329467773437591e+00
1.146422195434570329e-02,3.513977355957031423e-01,1.646148437499999950e+00,7.680569458007813211e-02,3.471602783203124876e-01,1.649999267578124984e+00,6.822116088867187511e-02,3.101373901367187602e-01,1.654330200195312628e+00,2.827891540527343803e-02,2.825651245117187793e-01,1.655369262695312482e+00
1.145918464660644620e-02,3.513842468261718643e-01,1.646175292968750092e+00,7.680541992187500666e-02,3.471430358886719025e-01,1.650000976562500110e+00,6.822106933593749534e-02,3.101174011230468652e-01,1.654332153320312582e+00,2.828186035156250028e-02,2.825480957031250018e-01,1.655361328125000142e+00
1.145879554748535124e-02,3.514053955078125235e-01,1.646183959960937582e+00,7.680384063720703536e-02,3.471640624999999813e-01,1.650016723632812488e+00,6.822834777832031961e-02,3.101315307617187322e-01,1.654311767578124925e+00,2.828274726867675837e-02,2.825703735351562385e-01,1.655376953124999995e+00
1.145863819122314511e-02,3.514003295898437407e-01,1.646202636718750112e+00,7.681779479980468950e-02,3.471606445312500067e-01,1.650086059570312624e+00,6.823527526855469039e-02,3.101233215332031556e-01,1.654356445312499924e+00,2.829219245910644456e-02,2.825610046386718976e-01,1.655409912109375048e+00
1.146365261077880900e-02,3.514012756347656419e-01,1.646170410156249986e+00,7.680849456787108842e-02,3.471536560058594012e-01,1.649986450195312537e+00,6.822980499267577992e-02,3.101256408691406286e-01,1.654300781250000130e+00,2.828962516784667980e-02,2.825574340820312669e-01,1.655306640625000103e+00
1.146417427062988367e-02,3.514059143066406432e-01,1.646221801757812520e+00,7.681335449218749944e-02,3.471585083007812655e-01,1.650038085937500121e+00,6.823159790039062811e-02,3.101300048828125044e-01,1.654358154296875050e+00,2.829147720336913988e-02,2.825722961425781166e-01,1.655421997070312568e+00
1.146704769134521476e-02,3.513746948242187362e-01,1.646150634765624954e+00,7.681787109375000366e-02,3.471239624023437775e-01,1.649933959960937502e+00,6.823394012451171331e-02,3.101127319335937327e-01,1.654285156250000055e+00,2.829535293579101690e-02,2.825564880371093657e-01,1.655313476562499941e+00
1.147131252288818327e-02,3.513958129882812642e-01,1.646112060546875089e+00,7.681297302246094250e-02,3.471499938964843768e-01,1.649938598632812559e+00,6.823657989501953625e-02,3.101220092773437353e-01,1.654233886718750046e+00,2.830123901367187500e-02,2.825562438964843714e-01,1.655260375976562504e+00
