m0_x,m0_y,m0_z,m1_x,m1_y,m1_z,m2_x,m2_y,m2_z,m3_x,m3_y,m3_z
3.513912200927734458e-02,-1.240993499755859431e-01,1.642520141601562456e+00,-9.921459197998047305e-03,-7.797806549072265614e-02,1.641199462890625016e+00,9.893197631835937145e-02,-6.776424407958984986e-02,1.655590209960937642e+00,2.739288902282715002e-02,-5.395450210571289124e-02,1.651375000000000037e+00
3.515615081787109436e-02,-1.240881881713867263e-01,1.642458862304687628e+00,-9.913598060607910212e-03,-7.795632171630859086e-02,1.641170776367187445e+00,9.894274902343749845e-02,-6.774846649169921631e-02,1.655512695312500115e+00,2.740959167480468833e-02,-5.394232559204101968e-02,1.651336425781249950e+00
3.515414047241210982e-02,-1.240871124267578091e-01,1.642510864257812564e+00,-9.918864250183106329e-03,-7.796084594726562789e-02,1.641172973632812448e+00,9.894354248046875744e-02,-6.774851226806641313e-02,1.655534301757812576e+00,2.739904403686523396e-02,-5.394167709350586315e-02,1.651337646484374977e+00
3.515209960937500100e-02,-1.240879364013671854e-01,1.642498535156249995e+00,-9.904981613159179882e-03,-7.796095275878905939e-02,1.641145751953124954e+00,9.894477081298828913e-02,-6.775011444091796897e-02,1.655529052734375117e+00,2.740552139282226643e-02,-5.394325637817382751e-02,1.651348266601562642e+00
3.515230941772461148e-02,-1.240972137451171881e-01,1.642498535156249995e+00,-9.905047416687011441e-03,-7.797718811035156405e-02,1.641149169921874984e+00,9.894379425048828447e-02,-6.776811218261719061e-02,1.655551635742187555e+00,2.740034866333007982e-02,-5.396231079101562744e-02,1.651369140624999954e+00
3.515593719482421747e-02,-1.241073379516601655e-01,1.642490234375000080e+00,-9.911798477172851021e-03,-7.798455810546875422e-02,1.641183837890624941e+00,9.894937896728515925e-02,-6.776622772216797652e-02,1.655478149414062461e+00,2.741529846191406369e-02,-5.395535278320312544e-02,1.651297241210937461e+00
3.514906311035156244e-02,-1.240989608764648394e-01,1.642540283203125062e+00,-9.911572456359863531e-03,-7.797592163085938222e-02,1.641167602539062464e+00,9.894490814208985185e-02,-6.775863647460937667e-02,1.655511108398437514e+00,2.740489006042480524e-02,-5.395466995239257824e-02,1.651322998046875101e+00
3.515044784545898193e-02,-1.240966491699218716e-01,1.642520263671874980e+00,-9.907279014587402205e-03,-7.797015380859374789e-02,1.641173461914062548e+00,9.894326019287109919e-02,-6.775435638427734775e-02,1.655537475585937557e+00,2.741139411926269559e-02,-5.394799041748046808e-02,1.651329956054687464e+00
3.514874267578125405e-02,-1.241114959716796834e-01,1.642554931640624938e+00,-9.902843475341796889e-03,-7.798123168945313155e-02,1.641148315429687532e+00,9.893638610839844416e-02,-6.776979827880859342e-02,1.655544311523437617e+00,2.741623497009277460e-02,-5.396016311645508018e-02,1.651311279296874934e+00
3.515167617797851363e-02,-1.240941162109375079e-01,1.642492675781250133e+00,-9.914594650268554812e-03,-7.797290039062500233e-02,1.641188110351562424e+00,9.894195556640625333e-02,-6.775711822509765392e-02,1.655509887695312488e+00,2.740806198120117332e-02,-5.395332717895508223e-02,1.651315185546875064e+00
3.515115356445312755e-02,-1.241111526489257905e-01,1.642540039062500012e+00,-9.912569999694824732e-03,-7.798770141601563122e-02,1.641198242187499989e+00,9.894223022460937877e-02,-6.777149200439452903e-02,1.655590820312500044e+00,2.740830230712890808e-02,-5.396435165405273626e-02,1.651398193359375099e+00
3.515063095092773454e-02,-1.240871047973632901e-01,1.642513549804687445e+00,-9.915626525878906694e-03,-7.797280883789062256e-02,1.641217407226562619e+00,9.894211578369141447e-02,-6.774632263183594238e-02,1.655510864257812464e+00,2.740904808044433705e-02,-5.394717407226562456e-02,1.651358886718750085e+00
3.516180038452148410e-02,-1.240938339233398496e-01,1.642463623046874988e+00,-9.908816337585450024e-03,-7.797686004638672286e-02,1.641177856445312555e+00,9.894072723388672164e-02,-6.775821685791015569e-02,1.655524047851562486e+00,2.741243362426757854e-02,-5.395610427856445401e-02,1.651320556640625048e+00
3.515029144287109414e-02,-1.240960845947265689e-01,1.642549072265625076e+00,-9.908466339111328750e-03,-7.796376037597656239e-02,1.641153808593750041e+00,9.893952941894532116e-02,-6.775772857666015336e-02,1.655555786132812512e+00,2.740722656250000125e-02,-5.394118118286132801e-02,1.651381591796875048e+00
3.515629959106445629e-02,-1.240983352661132882e-01,1.642466796874999968e+00,-9.907645225524902219e-03,-7.797314453124999656e-02,1.641125488281250044e+00,9.894065093994140747e-02,-6.776174163818358964e-02,1.655473510742187626e+00,2.740997505187988195e-02,-5.395681381225585910e-02,1.651271362304687518e+00
3.515172195434570351e-02,-1.240987396240234436e-01,1.642497802734375068e+00,-9.908268928527832337e-03,-7.797931671142578625e-02,1.641179931640625034e+00,9.894369506835937189e-02,-6.776596069335937000e-02,1.655574829101562617e+00,2.741414833068847590e-02,-5.395718383789062378e-02,1.651326660156249959e+00
3.515662002563476468e-02,-1.241060409545898524e-01,1.642556640625000064e+00,-9.909721374511718320e-03,-7.798030853271484264e-02,1.641216918945312520e+00,9.894441223144531672e-02,-6.776925659179687533e-02,1.655579711914062502e+00,2.741613006591796936e-02,-5.395755004882812900e-02,1.651334960937500096e+00
3.515357971191406666e-02,-1.240875167846679644e-01,1.642524169921875110e+00,-9.912853240966797846e-03,-7.796639251708983864e-02,1.641179077148437582e+00,9.894158935546874811e-02,-6.775279235839844205e-02,1.655545043945312544e+00,2.741780662536621310e-02,-5.394091033935546897e-02,1.651269042968749989e+00
3.514442825317382751e-02,-1.240792007446289147e-01,1.642526855468749991e+00,-9.906333923339843625e-03,-7.795294952392578525e-02,1.641132690429687457e+00,9.893708801269530950e-02,-6.774377441406249922e-02,1.655557373046875114e+00,2.740315055847167974e-02,-5.393732452392577953e-02,1.651333129882812445e+00
